density,seed,delta_requested,delta_actual,transmitted,err_m,r_err,feat0_next,next_obs_present
20.0,2001,3.0288893963136143,3.1000000000000014,1,0.46347224333794657,0.002398801432374942,0.0012201975332573056,1
20.0,2001,1.6565815760292273,1.7000000000000028,1,1.0518048255726171,0.011013933593940421,0.00625258032232523,1
20.0,2001,0.27483421292718674,0.30000000000001137,1,0.10838219311062858,9.783337828088521e-06,6.680359365418553e-05,1
20.0,2001,6.1222359487569715,6.199999999999996,1,1.640459965346622,0.027568509287328975,0.015074660070240498,1
20.0,2001,1.4424950983207956,1.5,1,0.018208511165141772,1.8746586506359622e-06,1.885649680843926e-06,1
20.0,2001,22.63600322695792,6.799999999999997,0,0.0,0.10602553439278814,nan,0
20.0,2001,19.206687259940132,2.0,0,0.0,4.966209754743106e-05,nan,0
20.0,2001,2.133806621101496,2.200000000000003,1,1.5919659917470312,0.004213922808570361,0.014209059998393059,1
20.0,2001,6.402808348877973,6.500000000000007,1,0.3453078449446707,0.0015858265036243471,0.0006776905502192676,1
20.0,2001,4.289470280846539,4.300000000000004,1,6.1056064036959015,0.11410222664197564,0.17492902278900146,1
20.0,2001,7.0495962102488665,7.099999999999994,1,9.5493881258908,0.3081131871045121,0.34151506423950195,1
20.0,2001,0.30665783452265394,0.3999999999999915,1,0.00015628319431471027,2.4332226089104323e-11,1.389112852523411e-10,1
20.0,2001,5.192673665930952,5.200000000000003,1,12.821826559993053,1.3408803666915505,0.48320478200912476,1
20.0,2001,2.648321256788748,2.700000000000003,1,1.6790432773084376,0.014926862487214,0.01578078418970108,1
20.0,2001,0.34479603700013345,0.4000000000000057,1,0.19786374168131715,3.2631745973115534e-05,0.000222612070501782,1
20.0,2001,0.15948443682493788,0.20000000000000284,1,4.479686981539999e-05,1.4770709349721573e-12,1.1413222797407307e-11,1
20.0,2001,2.46174051886872,2.5,1,0.22552363588533808,0.0001963941121492813,0.00028918214957229793,1
20.0,2001,3.2267966340912726,3.299999999999997,1,1.605000048517013,0.011673968420506583,0.014439309015870094,1
20.0,2001,0.22796431763799585,0.29999999999999716,1,0.001016899521346204,4.748338797287429e-09,5.881241715854912e-09,1
20.0,2001,0.177123625072161,0.20000000000000284,1,3.6522471191346995e-05,9.861414747318252e-13,7.586356889910384e-12,1
20.0,2001,0.5961876814763091,0.5999999999999943,1,0.39416324745405973,0.00017388882503091034,0.0008828392601571977,1
20.0,2001,1.439153427126132,1.6000000000000085,1,0.050562707615426916,1.0850968627192365e-05,1.4540096344717313e-05,1
20.0,2001,0.18831177685393652,0.20000000000000284,1,0.00455801573809822,1.2745607445790202e-08,1.1815838263373735e-07,1
20.0,2001,3.6838242786178443,3.6999999999999886,1,11.230295044535978,0.42727113093007046,0.41768744587898254,1
20.0,2001,7.8219051046217745,7.899999999999999,1,7.0776780256240155,0.578578883142306,0.22173015773296356,1
20.0,2001,0.46321278407466104,0.5,1,7.159704790637988e-05,5.4757700090517795e-12,2.9154338665460244e-11,1
20.0,2001,2.1668271491240425,2.200000000000003,1,0.8999790212847074,0.012111727870884272,0.004585447255522013,1
20.0,2001,7.517175755026101,7.600000000000001,1,0.5578182181500324,0.004736739335140468,0.0017665683990344405,1
20.0,2001,2.7105467685565174,2.799999999999997,1,0.03587100885090422,5.7255208569132895e-06,7.318076768569881e-06,1
20.0,2001,0.23440700312562116,0.29999999999999716,1,0.027943741708895686,9.360651416543995e-07,4.440993507159874e-06,1
20.0,2001,5.81002772733573,5.8999999999999915,1,23.301285595704826,1.6718873729028254,0.7553796768188477,1
20.0,2001,0.9843169260143418,1.0,1,0.007889265730852912,1.0846962482989078e-07,3.539859108059318e-07,1
20.0,2001,4.119397722831665,4.200000000000003,1,0.278471929177158,0.0006493072353692578,0.00044084334513172507,1
20.0,2001,8.734070838118479,8.799999999999997,1,32.74618342765092,3.5277165713558194,0.8591282963752747,1
20.0,2001,1.811839311780516,1.8999999999999915,1,3.8007034264881554,0.03574547325119376,0.07591907680034637,1
20.0,2001,8.985118211943787,9.0,1,55.518194059403164,2.731924281278133,0.9460336565971375,1
20.0,2001,0.5078912968028503,0.5999999999999943,1,0.3213634713115425,0.00011679725470005524,0.000587017391808331,1
20.0,2001,3.521838306379051,3.5999999999999943,1,11.236146974370627,0.42581611804390523,0.4179408848285675,1
20.0,2001,1.139287155725648,1.1999999999999886,1,1.1150134446339166,0.002240300712851057,0.0070212287828326225,1
20.0,2001,0.45883586098335294,0.5,1,0.00025787685524392145,7.181733279390561e-11,3.782140711727777e-10,1
20.0,2001,1.2462896331718463,1.2999999999999972,1,0.05496370177661447,8.044360525102061e-06,1.7181355360662565e-05,1
20.0,2001,0.4401017865650836,0.5,1,0.017637786760587915,5.753464973266314e-07,1.7692954088488477e-06,1
20.0,2001,1.5636403076669778,1.6000000000000085,1,17.99983608938802,0.3786587259787453,0.6482193470001221,1
20.0,2001,4.594206207630895,4.599999999999994,1,0.16305568522966496,0.00025609699849812536,0.00015118865121621639,1
20.0,2001,0.2905732215983858,0.29999999999999716,1,6.426698860195756e-05,3.2969717617283048e-12,2.349031559545356e-11,1
20.0,2001,8.535881660380046,8.599999999999994,1,1.6462205010725484,0.01373952033345124,0.015179106965661049,1
20.0,2001,7.7333080107943655,7.799999999999997,1,0.45211093919323275,0.0027418887002700065,0.0011611769441515207,1
20.0,2001,2.0178339957153137,2.0999999999999943,1,4.570496612829345,0.05593984689086877,0.1061902865767479,1
20.0,2001,0.6500585306827684,0.7000000000000028,1,0.36359134000548465,0.00017398685759651794,0.0007513003656640649,1
20.0,2001,0.1011859289427218,0.20000000000000284,1,1.7853947724688624e-06,2.320260712032086e-15,1.8129318914692806e-14,1
20.0,2001,7.047737169941466,7.100000000000001,1,0.43354039551013557,0.0025278364487763974,0.0010678446851670742,1
20.0,2001,0.20488494597488785,0.29999999999999716,1,0.13514319688738397,1.4484680041529264e-05,0.00010386188660049811,1
20.0,2001,10.143967440448332,10.200000000000003,1,0.318509863188865,0.0016785074996186905,0.0005766446120105684,1
20.0,2001,0.10418983427139203,0.20000000000000284,1,0.0040997284791046695,1.2634527509397242e-08,9.559234115386062e-08,1
20.0,2001,0.1689708902914556,0.20000000000000284,1,0.09407847556639126,5.9971277774363075e-06,5.0335180276306346e-05,1
20.0,2001,1.1422714997546461,1.2000000000000028,1,1.1555241516811066,0.009242421247023852,0.007536773104220629,1
20.0,2001,0.9233581107346358,1.0,1,0.055659020846178464,7.467764746333674e-06,1.7618804122321308e-05,1
20.0,2001,0.22828632244365935,0.29999999999999716,1,0.03418968588584903,1.1313823850188395e-06,6.64814206174924e-06,1
20.0,2001,6.0433291552485,6.1000000000000085,1,0.19999930923722786,0.0005667975588959474,0.00022744225861970335,1
20.0,2001,0.363478656923076,0.4000000000000057,1,0.025572512160493943,7.8830672661448e-07,3.7192735362623353e-06,1
20.0,2001,10.394416580908558,10.399999999999999,1,26.930383951836063,4.0579632896351185,0.8048686981201172,1
20.0,2001,2.234568877453799,2.299999999999997,1,0.010497605886882866,3.954439902424545e-07,6.267483740884927e-07,1
20.0,2001,0.6148574267580961,0.7000000000000028,1,0.033865747261643264,2.1927598803012127e-06,6.522760486404877e-06,1
20.0,2001,0.10808876448984646,0.20000000000000284,1,1.2604645266189607,0.0017819529397046594,0.008955040946602821,1
20.0,2001,3.1399272459484195,3.200000000000003,1,0.11134909109273394,6.394887007640747e-05,7.05108031979762e-05,1
20.0,2001,0.7067874157273865,0.7999999999999972,1,0.03921387719219638,2.487516590775399e-06,8.745581908442546e-06,1
20.0,2001,0.41898028751817384,0.5,1,0.0001382301206263037,2.0952539925074363e-11,1.0867216848620131e-10,1
20.0,2001,9.34433175245004,9.400000000000006,1,3.2558914632238545,0.11386531225224387,0.0568627305328846,1
20.0,2001,0.10216046063860418,0.20000000000000284,1,0.01041202458418411,7.807851972245357e-08,6.165709578453971e-07,1
20.0,2001,2.8708107497776547,2.9000000000000057,1,0.5926953664568373,0.0013506638453492914,0.0019939267076551914,1
20.0,2001,12.377444398796369,12.400000000000006,1,25.127881626307442,1.822381322159639,0.7821861505508423,1
20.0,2001,2.6494417403861674,2.700000000000003,1,0.047677093110451096,2.9185998738327344e-05,1.2927866919199005e-05,1
20.0,2001,1.9323860641743784,2.0,1,3.2965371362660107,0.029283890075621814,0.058208152651786804,1
20.0,2001,2.8539142067115844,2.9000000000000057,1,1.6050100554066375,0.005612501008440649,0.014439486898481846,1
20.0,2001,1.2983308844437285,1.2999999999999972,1,1.2156867839703693,0.011086538019839845,0.008335298858582973,1
20.0,2001,3.223646528810143,3.299999999999997,1,0.08357916771092277,6.772730847399756e-05,3.972755075665191e-05,1
20.0,2001,2.725945240542831,2.799999999999997,1,2.9735021521458407,0.035657808173290464,0.04787863790988922,1
20.0,2001,0.23744398019902999,0.29999999999999716,1,0.14101597016343703,1.72598224385246e-05,0.00011308381363051012,1
20.0,2001,0.16245828707999324,0.20000000000000284,1,0.02312647974895299,5.363081360434219e-07,3.041800255232374e-06,1
20.0,2001,1.8971881486296684,1.9000000000000057,1,0.08744626312656578,3.724749259278659e-05,4.3488715164130554e-05,1
20.0,2001,12.970790225713115,13.0,1,21.53663116216026,3.6662698354484817,0.7251207828521729,1
20.0,2001,1.5214881993485951,1.6999999999999886,1,0.06155005026585059,1.4093529714625825e-05,2.1545691197388805e-05,1
20.0,2001,6.481012187138785,6.5,1,0.24088502582640103,0.0006883432958362437,0.00032990527688525617,1
20.0,2001,3.5272966269012342,3.6000000000000085,1,0.5487159931954011,0.014650840195386086,0.0017094843788072467,1
20.0,2001,1.4069198431326542,1.5,1,0.00042240474419941165,4.404602397955162e-10,1.0147768181312244e-09,1
20.0,2001,0.14954935259081684,0.20000000000000284,1,0.007508260233862529,5.5782408971142075e-08,3.206206145023316e-07,1
20.0,2001,8.995885396359153,9.0,1,2.9641695925547538,0.06320651828876392,0.04759284853935242,1
20.0,2001,4.70840357017565,4.800000000000011,1,3.2018134755798533,0.011097299183890942,0.055092718452215195,1
20.0,2001,0.24822124532649012,0.29999999999999716,1,0.009002771199789095,6.216110060687861e-08,4.6096204187051626e-07,1
20.0,2001,0.11991800298852597,0.20000000000000284,1,0.012206931349169281,1.4463666100193533e-07,8.474724495499686e-07,1
20.0,2001,6.198767504106892,2.700000000000003,0,0.0,7.745490639439973e-05,nan,0
20.0,2001,2.413892764576728,2.5,1,0.43967684705205556,0.0006211124694667878,0.0010982543462887406,1
20.0,2001,5.325073089226742,5.400000000000006,1,0.28123097279626563,0.0008196537339253884,0.0004496182664297521,1
20.0,2001,39.34946741421521,12.100000000000001,0,0.0,3.0213162398700457,nan,0
20.0,2001,14.039024230268081,14.099999999999994,1,103.70760804751035,9.422143750484487,0.9839149117469788,1
20.0,2001,14.031538912140329,14.099999999999994,1,0.12462882609838744,0.00039077613104137774,8.833068568492308e-05,1
20.0,2001,10.613902115036879,10.699999999999996,1,7.823447332795695,0.7485411281029403,0.25821757316589355,1
20.0,2001,2.259838348096601,2.299999999999997,1,0.3719302502267965,0.0003164614438282532,0.0007861300837248564,1
20.0,2001,6.909555077363975,7.0,1,0.059166390177551875,3.321223776709965e-05,1.990923010453116e-05,1
20.0,2001,5.819720685530767,5.8999999999999915,1,0.0014190224541721363,1.993488454113353e-08,1.1452267578704323e-08,1
20.0,2001,4.7446156252180725,0.4000000000000057,0,0.0,3.2374315863747793e-07,nan,0
20.0,2001,1.5297308133734338,1.5999999999999943,1,0.08026433423520984,2.0111060282229337e-05,3.66388849215582e-05,1
20.0,2001,0.6824665535429092,0.6999999999999886,1,0.010780099500124152,1.9997334436138382e-07,6.609341767216392e-07,1
20.0,2001,0.12408969196898721,0.19999999999998863,1,0.005901546272525593,5.613844301489742e-08,1.9808176432434266e-07,1
20.0,2001,13.917180966257696,14.0,1,18.115021958595662,3.7088998488667415,0.6511229872703552,1
20.0,2001,10.737789727460274,10.799999999999997,1,39.53332395036426,3.1096383532245233,0.8988747596740723,1
20.0,2001,3.7586738431925,3.8000000000000114,1,0.002907894076372486,5.12836957228197e-08,4.809169595887397e-08,1
20.0,2001,0.15346878219555432,0.20000000000000284,1,0.008587010354858648,7.870660741377077e-08,4.193693996512593e-07,1
20.0,2001,8.481306274030603,8.5,1,64.952451520164,3.4692416840224265,0.9599905014038086,1
20.0,2001,0.2179219435034231,0.29999999999999716,1,0.011606726319456584,1.4879071679308722e-07,7.661822678528551e-07,1
20.0,2001,0.682946686409944,0.6999999999999886,1,0.00666281066423835,1.407214366331462e-06,2.5248047563763976e-07,1
20.0,2001,1.6884906196440106,1.7000000000000028,1,0.13132291862484635,6.933920884810668e-05,9.807344031287357e-05,1
20.0,2001,0.11181680274126424,0.20000000000000284,1,1.6856972706591478e-06,2.081051858449982e-15,1.616114468812324e-14,1
20.0,2001,1.7613457613348031,1.8000000000000114,1,0.0011947491175305913,3.493726845369879e-07,8.118323790995419e-09,1
20.0,2001,0.2983798992265769,0.30000000000001137,1,0.017873449374178563,2.876153034405715e-07,1.8168911992688663e-06,1
20.0,2001,3.0983170607864565,3.0999999999999943,1,5.4610169767371985,0.1143552835282125,0.1450165957212448,1
20.0,2001,6.277064985521358,6.299999999999997,1,0.11469401499152809,0.00014691879302157606,7.481039938284084e-05,1
20.0,2001,15.878015736132678,15.900000000000006,1,43.178514556543576,3.7391751792248233,0.9138189554214478,1
20.0,2001,6.718452426779044,6.800000000000011,1,20.35917722071497,1.833918611217448,0.7021505236625671,1
20.0,2001,1.544833245694335,1.5999999999999943,1,0.06425602766228167,1.5676440628260536e-05,2.3481752577936277e-05,1
20.0,2001,0.4054603641148985,0.5,1,0.04300203739916242,2.640730280537732e-06,1.0516868314880412e-05,1
20.0,2001,3.3628206189459515,3.3999999999999915,1,5.574487407547616,0.11262239291443078,0.150191068649292,1
20.0,2001,0.16561359212347174,0.20000000000000284,1,0.01273296777867472,1.8985843763723345e-07,9.220868832926499e-07,1
20.0,2001,1.2706151040018567,1.2999999999999972,1,0.03693333843102664,5.550948315152956e-06,7.757945240882691e-06,1
20.0,2001,0.7828790135795469,0.7999999999999972,1,0.25746604068876877,9.430416613102958e-05,0.00037686791620217264,1
20.0,2001,3.6154268661326063,3.8999999999999915,1,0.21160340291467605,0.0003748539029496672,0.00025459370226599276,1
20.0,2001,0.1466758959215079,0.19999999999998863,1,0.24086142113937456,4.480242119441012e-05,0.00032984063727781177,1
20.0,2001,0.5968362069770042,0.6000000000000085,1,0.013663962990676737,2.5878970329701156e-07,1.061856551132223e-06,1
20.0,2001,0.1124913917044124,0.20000000000000284,1,0.02525158437151731,4.5350161125479556e-07,3.6265080325392773e-06,1
20.0,2001,0.19524648294684652,0.20000000000000284,1,0.0012966444500648322,9.002024107244424e-09,9.562132419205227e-09,1
20.0,2001,0.26436615424927584,0.29999999999999716,1,0.936671068281539,0.0007278875704367084,0.004965071100741625,1
20.0,2001,4.26886242724807,4.299999999999997,1,0.08889892514616804,8.174097869618302e-05,4.4945525587536395e-05,1
20.0,2001,4.1021909795992775,4.199999999999989,1,0.7772322556779727,0.025171798793722843,0.003423931309953332,1
20.0,2001,17.14726028237093,17.200000000000003,1,7.627449005017297,0.6651159144182243,0.24861791729927063,1
20.0,2001,15.006159427658618,6.5,0,0.0,0.0007114286595655291,nan,0
20.0,2001,16.700442065403852,16.800000000000004,1,4.952274633832985,0.27599998225000477,0.12240929901599884,1
20.0,2001,0.40170350715381414,0.5,1,0.08292587195694523,7.586570165428022e-06,3.910894156433642e-05,1
20.0,2001,0.36567479366729394,0.4000000000000057,1,0.03540229257245642,1.2581391729649699e-06,7.128081051632762e-06,1
20.0,2001,2.213804449202855,2.3000000000000114,1,0.15080745987273758,0.00011813517001372813,0.00012933093239553273,1
20.0,2001,0.38977420069617874,0.3999999999999915,1,0.020099071400181856,6.714928486819407e-07,2.2975445972406305e-06,1
20.0,2001,21.420392844318485,14.0,0,0.0,0.002486092171848432,nan,0
20.0,2001,0.1573820586701499,0.20000000000000284,1,0.002504460724594537,4.1133627151839324e-09,3.5673142662062673e-08,1
20.0,2001,3.5084369647191047,3.6000000000000085,1,1.1184939956970084,0.027725023900894447,0.007064821198582649,1
20.0,2001,10.93681386521573,4.900000000000006,0,0.0,0.0001907271696531691,nan,0
20.0,2001,3.4589166676370158,3.5,1,4.231971858084648,0.08661486615945252,0.09244268387556076,1
20.0,2001,0.8011398472917173,0.9000000000000057,1,0.11619884514601608,2.0881678917872617e-05,7.67862075008452e-05,1
20.0,2001,4.976126145512174,5.0,1,0.9146824160889082,0.029231491240834528,0.004735785070806742,1
20.0,2001,16.157967800983833,16.199999999999996,1,0.0,0.0,0.0,1
20.0,2001,5.9902607288258976,6.0,1,10.66737696145799,0.7590547248740326,0.39290353655815125,1
20.0,2001,0.852011567135993,0.9000000000000057,1,0.05673782793473947,6.296754762898231e-06,1.8308401195099577e-05,1
20.0,2001,38.90785251460179,19.099999999999994,0,0.0,0.8253353693232411,nan,0
20.0,2001,5.574673472624903,5.599999999999994,1,0.21568943489455705,0.000517889695415922,0.0002645183412823826,1
20.0,2001,1.4529717385136083,1.5,1,0.08908215710960121,3.038499709971608e-05,4.5130982471164316e-05,1
20.0,2001,6.252495781655721,4.299999999999997,0,0.0,3.2168589447308584e-05,nan,0
20.0,2001,16.090381190842013,16.10000000000001,1,24.760556957099652,4.266345009614438,0.777126669883728,1
20.0,2001,0.5094473790779065,0.6000000000000085,1,0.03852254999765137,2.8014127213782615e-06,8.43993984744884e-06,1
20.0,2001,5.2948617249964425,5.299999999999997,1,0.0,0.0,0.0,1
20.0,2001,0.21570095611488466,0.29999999999999716,1,0.005681246232597914,1.9098745416917292e-08,1.8356931263951992e-07,1
20.0,2001,19.8175757118644,19.900000000000006,1,99.55435851454683,14.086020451605844,0.9825687408447266,1
20.0,2001,19.87334616827638,19.900000000000006,1,162.9002657350316,9.849760584058519,0.9934177398681641,1
20.0,2001,1.977678961271534,2.0999999999999943,1,1.2456273379764298,0.01930231365689507,0.008747291751205921,1
20.0,2001,22.548767874190595,18.299999999999997,0,0.0,5.289432401636222e-05,nan,0
20.0,2001,0.17178397857382505,0.20000000000000284,1,3.0801476214037393e-06,7.793936352361219e-15,5.3958021454776975e-14,1
20.0,2001,0.2743661268963425,0.30000000000001137,1,0.0101434879859994,6.401549975303735e-08,5.851771334164368e-07,1
20.0,2001,0.33865690424116407,0.5999999999999943,1,0.042559393756164354,1.8383713685825354e-06,1.0301473594154231e-05,1
20.0,2001,19.18233853808106,19.200000000000003,1,2.6260852505406547,0.048012115758504455,0.0377417653799057,1
20.0,2001,3.3599053937163665,3.4000000000000057,1,1.1452665335591519,0.02724567656173546,0.007404544856399298,1
20.0,2001,19.046174252618258,1.4000000000000057,0,0.0,1.7679848244955258e-05,nan,0
20.0,2001,5.87267060789652,6.099999999999994,1,3.3070939965676303,0.12541969358135252,0.05855969712138176,1
20.0,2001,2.4289864625924786,2.5,1,0.1272083364688683,6.847894062471953e-05,9.202463843394071e-05,1
20.0,2001,0.284262567897794,0.30000000000001137,1,0.005586963711721182,2.5776487893432355e-08,1.7752707037743676e-07,1
20.0,2001,4.549452780798144,4.699999999999989,1,0.24883486384874232,0.0005095049745927171,0.00035203227889724076,1
20.0,2001,0.47991391515110876,0.5,1,0.02067029407589871,7.688814040432623e-07,2.4299940832861466e-06,1
20.0,2001,7.8049293832950335,7.900000000000006,1,3.198595605060291,0.03511708391495315,0.05498812347650528,1
20.0,2001,5.993634663717298,6.0,1,0.36177248904004955,0.001659063650175259,0.0007438080501742661,1
20.0,2001,4.586820483230303,4.599999999999994,1,0.20761084776358985,0.00039685451785565634,0.0002450792817398906,1
20.0,2001,1.9844188748194371,2.0,1,1.2076255179845248,0.01523234476083446,0.008226028643548489,1
20.0,2001,1.700497290047979,1.7999999999999972,1,0.08809499753508021,2.8228594975651024e-05,4.41363372374326e-05,1
20.0,2001,1.4025349721629956,1.5,1,4.384657679836175,0.031756719104137035,0.09856418520212173,1
20.0,2001,0.20481430715569013,0.29999999999999716,1,0.0167467588225918,2.0191650819199e-07,1.5950481611071154e-06,1
20.0,2001,8.307674861628335,8.399999999999991,1,0.0,0.0,0.0,1
20.0,2001,0.12153626031056958,0.19999999999998863,1,0.9774014230807049,0.0007771610924317214,0.005403879564255476,1
20.0,2001,0.11442023454155069,0.19999999999998863,1,1.2473304973991617,0.0017564435083449548,0.008771018125116825,1
20.0,2001,7.136407537746673,7.200000000000003,1,0.30421492866150857,0.0013154399484056267,0.0005260723410174251,1
20.0,2001,0.2003489823075488,0.4000000000000057,1,0.0020366135076983483,3.649173375429655e-08,2.359012185593201e-08,1
20.0,2001,0.25652830730127146,0.29999999999999716,1,0.01716124650008055,4.668599431640044e-07,1.6749810356486705e-06,1
20.0,2001,3.6621763390488273,3.700000000000003,1,0.05228738886944484,1.6039531639347132e-05,1.554891605337616e-05,1
20.0,2001,3.4927645527001374,3.5,1,1.2879682323529948,0.033458508522351146,0.009346415288746357,1
20.0,2001,1.8898996081783268,1.8999999999999915,1,1.5524361003326135,0.0050226962561050305,0.013521597720682621,1
20.0,2001,1.5786936324290766,1.5999999999999943,1,0.10988273266548276,5.568502738255341e-05,6.866604235256091e-05,1
20.0,2001,0.9282416114574126,1.0,1,0.02311554611185329,1.8725016266591437e-06,3.0389246603590436e-06,1
20.0,2001,20.754560958985135,20.800000000000004,1,166.89886909798454,12.437340347021282,0.9937273859977722,1
20.0,2001,3.52861542510767,3.6000000000000085,1,0.0,0.0,0.0,1
20.0,2001,0.4602911951416985,0.5,1,0.03660325372720763,2.7950107358429392e-06,7.6198957685846835e-06,1
20.0,2001,11.031006374951803,11.099999999999994,1,3.1039588442649233,0.17863512725197023,0.05194892734289169,1
20.0,2001,24.055233650826445,24.099999999999994,1,0.788929300082998,0.027469176539139006,0.003527398221194744,1
20.0,2001,20.706273903836568,20.799999999999997,1,0.07152028221793216,0.00019382293068882195,2.9091006581438705e-05,1
20.0,2001,9.897061881291318,9.899999999999991,1,0.07743620354472114,0.00010241770743098142,3.410250064916909e-05,1
20.0,2001,1.1564454783554088,1.1999999999999886,1,0.06186003889740732,9.678875335533703e-06,2.1763256881968118e-05,1
20.0,2001,5.039377855874401,5.200000000000003,1,2.613065755542266,0.10007261542341628,0.037382420152425766,1
20.0,2001,6.545148727339694,1.5,0,0.0,3.926507263205924e-07,nan,0
20.0,2001,15.772789599621548,15.799999999999997,1,0.05310406700846215,0.00041119943782632755,1.6038418834796175e-05,1
20.0,2001,2.719937534775315,2.799999999999997,1,0.1819685069553998,0.000992602359250293,0.00018828842439688742,1
20.0,2001,24.57300732156749,24.5,0,0.0,16.00688711986295,nan,0
20.0,2001,1.597287998505081,1.6000000000000085,1,0.10026491630705436,3.9650220598943404e-05,5.717235762858763e-05,1
20.0,2001,12.484187482286792,12.5,1,55.99559586011259,4.093233967875338,0.946901261806488,1
20.0,2001,0.3491321027518645,0.3999999999999915,1,0.034477843253625906,1.259888081956178e-06,6.760677024431061e-06,1
20.0,2001,1.1862140851028795,1.2000000000000028,1,0.028771742012736468,3.324495915711132e-06,4.7080734475457575e-06,1
20.0,2001,0.1696306513960944,0.20000000000000284,1,0.003722951569898214,1.0043476859244382e-08,7.882930219693662e-08,1
20.0,2001,3.3325772876292032,3.4000000000000057,1,1.0977925387062157,0.02457825939779394,0.006807488854974508,1
20.0,2001,2.1578103978138183,2.200000000000003,1,13.242865691051325,0.4886399659319157,0.4993534982204437,1
20.0,2001,0.6243449227128821,0.7000000000000028,1,0.01902610334673227,6.640878069892181e-07,2.0587885956047103e-06,1
20.0,2001,17.24574012772678,17.299999999999997,1,1.044232402075977,0.11680633080218128,0.006163427140563726,1
20.0,2001,16.271799923608235,16.299999999999997,1,84.49476058746632,11.347895734272717,0.9759640693664551,1
20.0,2001,25.266885281731728,25.299999999999997,1,144.01779690339572,19.542519744914816,0.9915940165519714,1
20.0,2001,7.953292137554645,8.0,1,22.73295114638526,1.4985283830196618,0.7461393475532532,1
20.0,2001,0.21666300080911954,0.29999999999999716,1,0.0005315468706612592,3.603282828250801e-09,1.6069267028129275e-09,1
20.0,2001,0.1483727506613179,0.19999999999998863,1,0.0,0.0,0.0,1
20.0,2001,0.5342093963794017,0.6000000000000085,1,0.014802192008573911,1.5549904134448558e-06,1.2461332516977564e-06,1
20.0,2001,1.5174856709883144,1.5999999999999943,1,0.0,0.0,0.0,1
20.0,2001,23.971985631390407,23.999999999999993,1,4.224552892709198,0.17931170452525438,0.09214869141578674,1
20.0,2001,0.4253619913767125,0.5,1,1.0824650540832579,0.0033173563786481146,0.006619971711188555,1
20.0,2001,0.3577409740863932,0.3999999999999915,1,0.0,0.0,0.0,1
20.0,2001,0.10545727059104962,0.19999999999998863,1,0.0,0.0,0.0,1
20.0,2001,9.042508513831146,9.099999999999994,1,11.985397062166442,0.4196364582153085,0.44963985681533813,1
20.0,2001,26.320262853506076,26.400000000000006,1,189.09851499313146,15.651281851166498,0.9951069355010986,1
20.0,2001,1.5924545511960146,1.6000000000000085,1,0.08316739472445533,2.712318052664812e-05,3.933707557735033e-05,1
20.0,2001,44.57187421054516,2.0,0,0.0,1.7599710294234256e-05,nan,0
20.0,2001,16.034351237955306,16.099999999999994,1,0.7025669247641417,0.01507631762011666,0.002799438079819083,1
20.0,2001,0.7739332984917767,0.8999999999999915,1,0.0063040578288564575,3.465233788202455e-07,2.260233031847747e-07,1
20.0,2001,2.4646881629279593,2.5,1,0.0,0.0,0.0,1
20.0,2001,6.494410639838477,6.5,1,0.0,0.0,0.0,1
20.0,2001,0.5648214136060549,0.5999999999999943,1,0.0,0.0,0.0,1
20.0,2001,0.17372826097582153,0.29999999999999716,1,1.2947786031351143,0.0028220053561379536,0.009444582276046276,1
20.0,2001,0.5039624312227952,0.5999999999999943,1,0.004461826952478987,1.0768370975344255e-07,1.1322396176183247e-07,1
20.0,2001,0.2950030339510442,0.29999999999999716,1,0.0018013670249956704,3.237879879551294e-08,1.845514141507465e-08,1
20.0,2001,1.958952948347164,2.0,1,0.06450262713860866,1.3388060286143703e-05,2.3662329112994485e-05,1
20.0,2001,0.4081307505007035,0.5,1,0.3892358581429676,0.00016362011158432884,0.000860923551954329,1
20.0,2001,0.19851933082364834,0.19999999999998863,1,0.0,0.0,0.0,1
20.0,2001,0.10810370561598694,0.19999999999998863,1,0.015286401038963504,2.0670371471509475e-07,1.328993562310643e-06,1
20.0,2001,2.7329798881663256,2.799999999999997,1,13.191167507618527,0.30319242524234047,0.497397780418396,1
20.0,2001,0.1505948018227537,0.20000000000000284,1,0.00038492315189841975,1.0699720072508672e-10,8.426767617031317e-10,1
20.0,2001,26.55431582469955,26.599999999999994,1,0.010162857793545754,5.077700192584699e-06,5.874141493222851e-07,1
20.0,2001,12.192111107392071,12.200000000000003,1,0.7842523635522411,0.014320015555413441,0.0034858451690524817,1
20.0,2001,0.42952195748064503,0.5,1,0.3329499281556423,0.0001168461072925013,0.0006300819804891944,1
20.0,2001,0.19675999858209178,0.20000000000000284,1,0.5366172468397646,0.00020994773297650866,0.0016350517980754375,1
20.0,2001,1.779268686452451,1.7999999999999972,1,0.1161636504875787,4.078227888362551e-05,7.673970685573295e-05,1
20.0,2001,24.51832801019536,5.200000000000003,0,0.0,0.0003260295869279221,nan,0
20.0,2001,1.2758940284527986,1.2999999999999972,1,0.07146712462645155,1.6611098437886058e-05,2.904778011725284e-05,1
20.0,2001,0.2184216316195209,0.29999999999999716,1,0.014230340011636144,3.210941345831902e-07,1.1517096254465287e-06,1
20.0,2001,0.11636401750741725,0.10000000000000853,0,0.0,0.0,nan,0
20.0,2001,1.343722979354345,1.3999999999999915,1,0.05004961381803241,1.0374164331563825e-05,1.4246501450543292e-05,1
20.0,2001,3.83288192229483,3.9000000000000057,1,14.118319493897673,0.6212349751612047,0.5313195586204529,1
