vid,sim_time,cbr_global,n_neighbors,v_norm,dt_since_last_cam,cbr_smoothed,action_idx,T_GenCam_chosen,p_tx_chosen,cost,alpha,beta,gamma
F18_1.1,46.0,1.0,0.1,0.370513,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F18_10.0,46.0,1.0,0.14,0.45262,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F18_12.0,46.0,1.0,0.1,0.493924,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F18_2.0,46.0,1.0,0.12,0.398882,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F18_4.0,46.0,1.0,0.14,0.357573,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F18_4.1,46.0,1.0,0.08,0.441118,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F18_6.0,46.0,1.0,0.14,0.391441,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F19_1.0,46.0,1.0,0.16,0.338226,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F19_12.0,46.0,1.0,0.08,0.455329,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F19_17.0,46.0,1.0,0.18,0.315051,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F19_18.0,46.0,1.0,0.14,0.422162,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F19_18.1,46.0,1.0,0.18,0.36851,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F19_18.2,46.0,1.0,0.2,0.362659,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F19_18.3,46.0,1.0,0.2,0.377477,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F19_4.0,46.0,1.0,0.2,0.372674,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F19_5.0,46.0,1.0,0.22,0.340283,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F19_5.1,46.0,1.0,0.22,0.350208,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F19_5.2,46.0,1.0,0.18,0.406736,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F19_5.3,46.0,1.0,0.16,0.327222,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F1_10.0,46.0,1.0,0.14,0.491203,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F1_14.0,46.0,1.0,0.08,0.605411,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F1_15.0,46.0,1.0,0.16,0.477481,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F1_18.0,46.0,1.0,0.16,0.489364,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F1_2.0,46.0,1.0,0.14,0.404124,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F1_3.0,46.0,1.0,0.16,0.527225,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F1_6.0,46.0,1.0,0.08,0.570703,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F1_9.0,46.0,1.0,0.12,0.490693,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F1_9.1,46.0,1.0,0.16,0.541272,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F1_9.2,46.0,1.0,0.16,0.566957,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F2_0.0,46.0,1.0,0.18,0.515728,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F2_1.0,46.0,1.0,0.18,0.413748,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F2_12.0,46.0,1.0,0.12,0.426092,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F2_15.0,46.0,1.0,0.12,0.532441,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F2_15.1,46.0,1.0,0.12,0.336419,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F2_16.0,46.0,1.0,0.12,0.440965,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F2_17.0,46.0,1.0,0.12,0.517916,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F2_19.0,46.0,1.0,0.18,0.425089,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F2_5.0,46.0,1.0,0.18,0.372391,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F2_5.1,46.0,1.0,0.12,0.366778,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F3_11.0,46.0,1.0,0.14,0.391287,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F3_15.0,46.0,1.0,0.14,0.389976,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F3_15.1,46.0,1.0,0.12,0.354595,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F3_19.0,46.0,1.0,0.14,0.296811,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F3_4.0,46.0,1.0,0.1,0.42257,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F3_5.0,46.0,1.0,0.14,0.341789,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F3_7.0,46.0,1.0,0.12,0.431712,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F3_9.0,46.0,1.0,0.14,0.398999,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F4_0.0,46.0,1.0,0.14,0.310924,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F4_1.0,46.0,1.0,0.14,0.391295,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F4_10.0,46.0,1.0,0.14,0.387282,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F4_11.0,46.0,1.0,0.12,0.332301,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F4_12.0,46.0,1.0,0.14,0.303717,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F4_12.1,46.0,1.0,0.12,0.349271,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F4_18.0,46.0,1.0,0.14,0.302981,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F4_7.0,46.0,1.0,0.14,0.374794,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F5_0.0,46.0,1.0,0.1,0.480736,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F5_10.0,46.0,1.0,0.14,0.370232,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F5_11.0,46.0,1.0,0.14,0.451341,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F5_14.0,46.0,1.0,0.14,0.453557,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F5_15.0,46.0,1.0,0.2,0.417838,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F5_17.0,46.0,1.0,0.2,0.460352,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F5_2.0,46.0,1.0,0.16,0.453648,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F5_4.0,46.0,1.0,0.16,0.375575,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F5_6.0,46.0,1.0,0.2,0.495298,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F5_7.0,46.0,1.0,0.1,0.170577,0.0,0.66714,7,1.0,15.0,2.609046,0.3,0.6,0.1
F5_8.0,46.0,1.0,0.14,0.46157,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F6_1.0,46.0,1.0,0.14,0.511044,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F6_11.0,46.0,1.0,0.14,0.534348,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F6_12.0,46.0,1.0,0.12,0.493065,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F6_13.0,46.0,1.0,0.14,0.519452,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F6_18.0,46.0,1.0,0.12,0.410853,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F6_4.0,46.0,1.0,0.1,0.405443,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F6_5.0,46.0,1.0,0.12,0.446021,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F6_8.0,46.0,1.0,0.08,0.546418,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F7_0.0,46.0,1.0,0.26,0.341531,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F7_1.0,46.0,1.0,0.28,0.344572,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F7_1.1,46.0,1.0,0.26,0.170045,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F7_10.0,46.0,1.0,0.34,0.32717,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F7_10.1,46.0,1.0,0.34,0.37172,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F7_11.0,46.0,1.0,0.28,0.425184,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F7_11.1,46.0,1.0,0.34,0.339892,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F7_12.0,46.0,1.0,0.32,0.34646,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F7_13.0,46.0,1.0,0.34,0.321573,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F7_14.0,46.0,1.0,0.34,0.321052,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F7_15.0,46.0,1.0,0.34,0.350335,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F7_16.0,46.0,1.0,0.34,0.361009,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F7_17.0,46.0,1.0,0.26,0.253359,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F7_18.0,46.0,1.0,0.34,0.387772,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F7_8.0,46.0,1.0,0.28,0.417955,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F7_8.1,46.0,1.0,0.34,0.341739,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F7_8.2,46.0,1.0,0.26,0.038531,0.0,0.656717,7,1.0,15.0,2.609046,0.3,0.6,0.1
F7_9.0,46.0,1.0,0.34,0.325094,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F8_10.0,46.0,1.0,0.2,0.430242,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F8_12.0,46.0,1.0,0.2,0.482429,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F8_13.0,46.0,1.0,0.18,0.4739,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F8_14.0,46.0,1.0,0.16,0.403086,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F8_14.1,46.0,1.0,0.2,0.506007,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F8_16.0,46.0,1.0,0.1,0.490916,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F8_16.1,46.0,1.0,0.1,0.56043,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F8_16.2,46.0,1.0,0.2,0.422931,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F8_19.0,46.0,1.0,0.24,0.432758,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F8_19.1,46.0,1.0,0.14,0.362975,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F8_2.0,46.0,1.0,0.18,0.497973,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F8_5.0,46.0,1.0,0.16,0.459255,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F8_5.1,46.0,1.0,0.14,0.082974,0.0,0.66649,7,1.0,15.0,2.609046,0.3,0.6,0.1
F9_0.0,46.0,1.0,0.16,0.417602,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F9_1.0,46.0,1.0,0.2,0.472931,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F9_11.0,46.0,1.0,0.2,0.464837,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F9_12.0,46.0,1.0,0.16,0.423301,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F9_16.0,46.0,1.0,0.2,0.394416,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F9_18.0,46.0,1.0,0.2,0.531517,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F9_18.1,46.0,1.0,0.16,0.396139,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F9_4.0,46.0,1.0,0.2,0.516631,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F9_5.0,46.0,1.0,0.16,0.433843,0.0,0.667141,4,0.3,15.0,0.556411,0.3,0.6,0.1
F9_7.0,46.0,1.0,0.2,0.430595,0.0,0.667141,1,0.1,15.0,27.189379,0.3,0.6,0.1
F9_8.0,46.0,1.0,0.2,0.5256,0.0,0.667141,7,1.0,15.0,2.609046,0.3,0.6,0.1
F0_1.0,46.1,0.007467,0.34,0.533147,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F0_11.0,46.1,0.007467,0.24,0.529745,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F0_12.0,46.1,0.007467,0.34,0.606188,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_12.1,46.1,0.007467,0.24,0.526134,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F0_13.0,46.1,0.007467,0.34,0.502655,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F0_14.0,46.1,0.007467,0.24,0.491906,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_14.1,46.1,0.007467,0.26,0.459267,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_14.2,46.1,0.007467,0.26,0.508628,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_14.3,46.1,0.007467,0.24,0.437529,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F0_18.0,46.1,0.007467,0.3,0.511711,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_19.0,46.1,0.007467,0.3,0.449251,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_3.0,46.1,0.007467,0.26,0.503813,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F0_3.1,46.1,0.007467,0.18,0.46524,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F0_4.0,46.1,0.007467,0.34,0.49603,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_5.0,46.1,0.007467,0.3,0.428638,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_5.1,46.1,0.007467,0.18,0.14751,0.1,0.337302,1,0.1,15.0,1.541379,0.3,0.6,0.1
F0_7.0,46.1,0.007467,0.3,0.471318,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F0_8.0,46.1,0.007467,0.34,0.455751,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_0.0,46.1,0.007467,0.36,0.496656,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_0.1,46.1,0.007467,0.4,0.548597,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_0.2,46.1,0.007467,0.36,0.515648,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_1.0,46.1,0.007467,0.4,0.494604,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F10_1.1,46.1,0.007467,0.38,0.562058,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_14.0,46.1,0.007467,0.4,0.449226,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_14.1,46.1,0.007467,0.36,0.529725,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_15.0,46.1,0.007467,0.42,0.517456,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_16.0,46.1,0.007467,0.28,0.448939,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F10_17.0,46.1,0.007467,0.32,0.485475,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F10_17.1,46.1,0.007467,0.44,0.512744,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_17.2,46.1,0.007467,0.42,0.608218,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F10_18.0,46.1,0.007467,0.32,0.301903,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_19.0,46.1,0.007467,0.44,0.505512,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_19.1,46.1,0.007467,0.32,0.421702,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_2.0,46.1,0.007467,0.44,0.470986,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_2.1,46.1,0.007467,0.28,0.097715,0.1,0.337222,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_4.0,46.1,0.007467,0.38,0.486579,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_7.0,46.1,0.007467,0.22,0.583669,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F10_7.1,46.1,0.007467,0.4,0.59788,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F10_8.0,46.1,0.007467,0.42,0.449169,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_8.1,46.1,0.007467,0.42,0.478153,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F10_9.0,46.1,0.007467,0.12,0.592478,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F10_9.1,46.1,0.007467,0.42,0.507689,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F11_0.0,46.1,0.007467,0.16,0.340359,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F11_0.1,46.1,0.007467,0.12,0.396163,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F11_12.0,46.1,0.007467,0.12,0.295295,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F11_13.0,46.1,0.007467,0.1,0.400345,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F11_14.0,46.1,0.007467,0.16,0.338573,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F11_15.0,46.1,0.007467,0.08,0.420722,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F11_17.0,46.1,0.007467,0.16,0.309217,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F11_17.1,46.1,0.007467,0.12,0.33205,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F11_5.0,46.1,0.007467,0.14,0.294712,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F12_0.0,46.1,0.007467,0.14,0.264656,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F12_0.1,46.1,0.007467,0.14,0.23165,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F12_1.0,46.1,0.007467,0.16,0.480258,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F12_14.0,46.1,0.007467,0.06,0.426048,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F12_15.0,46.1,0.007467,0.16,0.431446,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F12_15.1,46.1,0.007467,0.14,0.038508,0.1,0.316467,1,0.1,15.0,1.854979,0.3,0.6,0.1
F12_16.0,46.1,0.007467,0.16,0.417205,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F12_16.1,46.1,0.007467,0.14,0.0,0.0,0.003733,1,0.1,15.0,1.541379,0.3,0.6,0.1
F12_6.0,46.1,0.007467,0.14,0.490423,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F13_14.0,46.1,0.007467,0.3,0.37672,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F13_15.0,46.1,0.007467,0.36,0.450198,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F13_15.1,46.1,0.007467,0.22,0.269208,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F13_17.0,46.1,0.007467,0.16,0.55372,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F13_17.1,46.1,0.007467,0.3,0.463429,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F13_17.2,46.1,0.007467,0.28,0.551983,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F13_18.0,46.1,0.007467,0.26,0.510737,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F13_18.1,46.1,0.007467,0.3,0.490146,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F13_18.2,46.1,0.007467,0.22,0.523651,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F13_19.0,46.1,0.007467,0.28,0.555355,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F13_19.1,46.1,0.007467,0.32,0.377975,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F13_19.2,46.1,0.007467,0.32,0.461938,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F13_2.0,46.1,0.007467,0.22,0.168619,0.1,0.337303,1,0.1,15.0,1.854979,0.3,0.6,0.1
F13_3.0,46.1,0.007467,0.3,0.485789,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F13_3.1,46.1,0.007467,0.34,0.482988,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F13_4.0,46.1,0.007467,0.14,0.5476,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F13_6.0,46.1,0.007467,0.26,0.426085,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F13_9.0,46.1,0.007467,0.2,0.588745,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F13_9.1,46.1,0.007467,0.3,0.503252,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F14_1.0,46.1,0.007467,0.24,0.350333,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F14_10.0,46.1,0.007467,0.26,0.362615,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F14_11.0,46.1,0.007467,0.24,0.326243,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F14_12.0,46.1,0.007467,0.18,0.349672,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F14_12.1,46.1,0.007467,0.26,0.379858,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F14_13.0,46.1,0.007467,0.24,0.402466,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F14_15.0,46.1,0.007467,0.24,0.35748,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F14_18.0,46.1,0.007467,0.26,0.382504,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F14_18.1,46.1,0.007467,0.26,0.337898,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F14_2.0,46.1,0.007467,0.26,0.298325,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F14_2.1,46.1,0.007467,0.26,0.320057,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F14_4.0,46.1,0.007467,0.26,0.414955,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F14_6.0,46.1,0.007467,0.26,0.353121,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F14_8.0,46.1,0.007467,0.26,0.329844,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F15_0.0,46.1,0.007467,0.22,0.47289,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F15_11.0,46.1,0.007467,0.24,0.467936,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F15_11.1,46.1,0.007467,0.22,0.586893,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F15_12.0,46.1,0.007467,0.16,0.415966,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F15_13.0,46.1,0.007467,0.22,0.626073,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F15_14.0,46.1,0.007467,0.18,0.567754,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F15_16.0,46.1,0.007467,0.14,0.103217,0.1,0.337222,1,0.1,15.0,1.854979,0.3,0.6,0.1
F15_17.0,46.1,0.007467,0.24,0.480799,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F15_18.0,46.1,0.007467,0.16,0.32179,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F15_2.0,46.1,0.007467,0.18,0.563589,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F15_5.0,46.1,0.007467,0.18,0.498441,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F15_7.0,46.1,0.007467,0.14,0.567304,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F15_8.0,46.1,0.007467,0.24,0.475764,0.1,0.337304,1,0.1,15.0,1.541379,0.3,0.6,0.1
F16_1.0,46.1,0.007467,0.12,0.496727,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F16_13.0,46.1,0.007467,0.14,0.412989,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F16_13.1,46.1,0.007467,0.14,0.50286,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F16_15.0,46.1,0.007467,0.12,0.393904,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F16_15.1,46.1,0.007467,0.12,0.455041,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F16_17.0,46.1,0.007467,0.14,0.45692,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
F16_19.0,46.1,0.007467,0.08,0.514006,0.1,0.337304,1,0.1,15.0,1.854979,0.3,0.6,0.1
F16_3.0,46.1,0.007467,0.08,0.394277,0.1,0.337304,1,0.1,15.0,1.944579,0.3,0.6,0.1
