Time,VehicleID,X,Y,Z,State
388.0,V3,15352.6,2614.2,200.0,CRUISE
388.0,V4,11438.7,4656.2,150.0,CRUISE
389.0,V1,3090.4,18846.6,150.0,CRUISE
389.0,V2,3339.9,18413.3,150.0,CRUISE
389.0,V3,15342.0,2615.7,200.0,CRUISE
389.0,V4,11464.1,4613.2,150.0,CRUISE
390.0,V1,3065.5,18890.0,150.0,CRUISE
390.0,V2,3315.0,18456.6,150.0,CRUISE
390.0,V3,15329.1,2616.6,200.0,CRUISE
390.0,V4,11489.5,4570.1,150.0,CRUISE
391.0,V1,3041.8,18931.1,150.0,CRUISE
391.0,V2,3290.0,18500.0,150.0,CRUISE
391.0,V3,15313.8,2616.5,200.0,CRUISE
391.0,V4,11514.9,4527.0,150.0,CRUISE
392.0,V1,3019.3,18970.1,150.0,CRUISE
392.0,V2,3265.1,18543.3,150.0,CRUISE
392.0,V3,15296.3,2615.2,200.0,CRUISE
392.0,V4,11540.3,4483.9,150.0,CRUISE
393.0,V1,2998.1,19007.0,150.0,CRUISE
393.0,V2,3240.1,18586.6,150.0,CRUISE
393.0,V3,15277.8,2611.6,200.0,CRUISE
393.0,V4,11565.7,4440.9,150.0,CRUISE
394.0,V1,2978.2,19041.6,150.0,CRUISE
394.0,V2,3215.2,18630.0,150.0,CRUISE
394.0,V3,15261.6,2607.0,200.0,CRUISE
394.0,V4,11591.1,4397.8,150.0,CRUISE
395.0,V1,2959.5,19074.1,150.0,CRUISE
395.0,V2,3190.2,18673.3,150.0,CRUISE
395.0,V3,15247.9,2602.4,200.0,CRUISE
395.0,V4,11616.4,4354.7,150.0,CRUISE
396.0,V1,2942.0,19104.5,150.0,CRUISE
396.0,V2,3165.3,18716.6,150.0,CRUISE
396.0,V3,15236.7,2598.0,200.0,CRUISE
396.0,V4,11641.8,4311.6,150.0,CRUISE
397.0,V1,2925.8,19132.6,150.0,CRUISE
397.0,V2,3140.3,18760.0,150.0,CRUISE
397.0,V3,15228.0,2594.1,200.0,CRUISE
397.0,V4,11667.2,4268.6,150.0,CRUISE
398.0,V1,2910.8,19158.6,150.0,CRUISE
398.0,V2,3115.4,18803.3,150.0,CRUISE
398.0,V3,15221.7,2590.7,200.0,CRUISE
398.0,V4,11692.6,4225.5,150.0,CRUISE
399.0,V1,2897.1,19182.5,150.0,CRUISE
399.0,V2,3090.4,18846.6,150.0,CRUISE
399.0,V3,15217.8,2587.9,200.0,CRUISE
399.0,V4,11718.0,4182.4,150.0,CRUISE
400.0,V1,2884.6,19204.1,150.0,CRUISE
400.0,V2,3065.5,18890.0,150.0,CRUISE
400.0,V3,15216.3,2585.8,200.0,CRUISE
400.0,V4,11743.4,4139.4,150.0,CRUISE
401.0,V1,2873.4,19223.6,150.0,CRUISE
401.0,V2,3041.8,18931.1,150.0,CRUISE
401.0,V3,15217.2,2584.4,200.0,CRUISE
401.0,V4,11768.8,4096.3,150.0,CRUISE
402.0,V1,2863.4,19241.0,150.0,CRUISE
402.0,V2,3019.3,18970.1,150.0,CRUISE
402.0,V3,15220.5,2583.9,200.0,CRUISE
402.0,V4,11794.2,4053.2,150.0,CRUISE
403.0,V1,2854.7,19256.1,150.0,CRUISE
403.0,V2,2998.1,19007.0,150.0,CRUISE
403.0,V3,15226.1,2584.3,200.0,CRUISE
403.0,V4,11819.6,4010.1,150.0,CRUISE
404.0,V1,2847.2,19269.1,150.0,CRUISE
404.0,V2,2978.2,19041.6,150.0,CRUISE
404.0,V3,15234.0,2585.6,200.0,CRUISE
404.0,V4,11845.0,3967.1,150.0,CRUISE
405.0,V1,2841.0,19280.0,150.0,CRUISE
405.0,V2,2959.5,19074.1,150.0,CRUISE
405.0,V3,15244.2,2588.0,200.0,CRUISE
405.0,V4,11870.3,3924.0,150.0,CRUISE
406.0,V1,2836.0,19288.6,150.0,CRUISE
406.0,V2,2942.0,19104.5,150.0,CRUISE
406.0,V3,15256.5,2591.7,200.0,CRUISE
406.0,V4,11895.7,3880.9,150.0,CRUISE
407.0,V1,2832.2,19295.1,150.0,CRUISE
407.0,V2,2925.8,19132.6,150.0,CRUISE
407.0,V3,15270.3,2597.4,200.0,CRUISE
407.0,V4,11921.1,3837.8,150.0,CRUISE
408.0,V1,2829.8,19299.5,150.0,CRUISE
408.0,V2,2910.8,19158.6,150.0,CRUISE
408.0,V3,15281.5,2602.8,200.0,CRUISE
408.0,V4,11946.5,3794.8,150.0,CRUISE
409.0,V1,2828.5,19301.6,150.0,CRUISE
409.0,V2,2897.1,19182.5,150.0,CRUISE
409.0,V3,15290.4,2607.5,200.0,CRUISE
409.0,V4,11971.9,3751.7,150.0,CRUISE
410.0,V1,2828.5,19301.6,150.0,CRUISE
410.0,V2,2884.6,19204.1,150.0,CRUISE
410.0,V3,15297.0,2611.3,200.0,CRUISE
410.0,V4,11997.3,3708.6,150.0,CRUISE
411.0,V1,2829.8,19299.5,150.0,CRUISE
411.0,V2,2873.4,19223.6,150.0,CRUISE
411.0,V3,15301.3,2614.0,200.0,CRUISE
411.0,V4,12022.7,3665.5,150.0,CRUISE
412.0,V1,2832.2,19295.1,150.0,CRUISE
412.0,V2,2863.4,19241.0,150.0,CRUISE
412.0,V3,15303.3,2615.7,200.0,CRUISE
412.0,V4,12048.1,3622.5,150.0,CRUISE
413.0,V1,2836.0,19288.6,150.0,CRUISE
413.0,V2,2854.7,19256.1,150.0,CRUISE
413.0,V3,15303.0,2616.3,200.0,CRUISE
413.0,V4,12073.5,3579.4,150.0,CRUISE
414.0,V1,2841.0,19280.0,150.0,CRUISE
414.0,V2,2847.2,19269.1,150.0,CRUISE
414.0,V3,15300.6,2615.8,200.0,CRUISE
414.0,V4,12098.9,3536.3,150.0,CRUISE
415.0,V1,2847.2,19269.1,150.0,CRUISE
415.0,V2,2841.0,19280.0,150.0,CRUISE
415.0,V3,15295.9,2614.1,200.0,CRUISE
415.0,V4,12124.2,3493.2,150.0,CRUISE
416.0,V1,2854.7,19256.1,150.0,CRUISE
416.0,V2,2836.0,19288.6,150.0,CRUISE
416.0,V3,15289.1,2611.1,200.0,CRUISE
416.0,V4,12149.6,3450.2,150.0,CRUISE
417.0,V1,2863.4,19241.0,150.0,CRUISE
417.0,V2,2832.2,19295.1,150.0,CRUISE
417.0,V3,15280.2,2606.7,200.0,CRUISE
417.0,V4,12175.0,3407.1,150.0,CRUISE
418.0,V1,2873.4,19223.6,150.0,CRUISE
418.0,V2,2829.8,19299.5,150.0,CRUISE
418.0,V3,15273.5,2601.9,200.0,CRUISE
418.0,V4,12200.4,3364.0,150.0,CRUISE
419.0,V1,2884.6,19204.1,150.0,CRUISE
419.0,V2,2828.5,19301.6,150.0,CRUISE
419.0,V3,15268.5,2598.4,201.3,CLIMB
419.0,V4,12225.8,3321.0,150.0,CRUISE
420.0,V1,2897.1,19182.5,150.0,CRUISE
420.0,V2,2828.5,19301.6,150.0,CRUISE
420.0,V3,15265.2,2596.1,203.9,CLIMB
420.0,V4,12251.2,3277.9,150.0,CRUISE
421.0,V1,2910.8,19158.6,150.0,CRUISE
421.0,V2,2829.8,19299.5,150.0,CRUISE
421.0,V3,15264.0,2595.3,206.9,CRUISE
421.0,V4,12276.6,3234.8,150.0,CRUISE
422.0,V1,2925.8,19132.6,150.0,CRUISE
422.0,V2,2832.2,19295.1,150.0,CRUISE
422.0,V3,15264.8,2595.8,210.3,CRUISE
422.0,V4,12300.7,3193.9,150.0,CRUISE
423.0,V1,2942.0,19104.5,150.0,CRUISE
423.0,V2,2836.0,19288.6,150.0,CRUISE
423.0,V3,15267.6,2597.8,214.1,CRUISE
423.0,V4,12322.4,3153.5,150.0,CRUISE
424.0,V1,2959.5,19074.1,150.0,CRUISE
424.0,V2,2841.0,19280.0,150.0,CRUISE
424.0,V3,15268.5,2598.4,218.7,CLIMB
424.0,V4,12341.7,3114.0,150.0,CRUISE
425.0,V1,2978.2,19041.6,150.0,CRUISE
425.0,V2,2847.2,19269.1,150.0,CRUISE
425.0,V3,15268.5,2598.4,223.7,CLIMB
425.0,V4,12358.8,3075.6,150.0,CRUISE
426.0,V1,2998.1,19007.0,150.0,CRUISE
426.0,V2,2854.7,19256.1,150.0,CRUISE
426.0,V3,15268.5,2598.4,228.7,CLIMB
426.0,V4,12373.9,3038.6,150.0,CRUISE
427.0,V1,3019.3,18970.1,150.0,CRUISE
427.0,V2,2863.4,19241.0,150.0,CRUISE
427.0,V3,15268.5,2598.4,233.7,CLIMB
427.0,V4,12387.0,3003.2,150.0,CRUISE
428.0,V1,3041.8,18931.1,150.0,CRUISE
428.0,V2,2873.4,19223.6,150.0,CRUISE
428.0,V3,15268.5,2598.4,236.2,CLIMB
428.0,V4,12398.2,2969.5,150.0,CRUISE
429.0,V1,3063.0,18894.3,150.0,CRUISE
429.0,V2,2884.6,19204.1,150.0,CRUISE
429.0,V3,15270.3,2599.7,237.5,CRUISE
429.0,V4,12407.8,2937.7,150.0,CRUISE
430.0,V1,3083.0,18859.6,150.0,CRUISE
430.0,V2,2897.1,19182.5,150.0,CRUISE
430.0,V3,15270.3,2599.7,237.5,ARRIVED
430.0,V4,12415.7,2907.7,150.0,CRUISE
431.0,V1,3101.7,18827.1,150.0,CRUISE
431.0,V2,2910.8,19158.6,150.0,CRUISE
431.0,V4,12422.0,2879.6,150.0,CRUISE
432.0,V1,3119.1,18796.8,150.0,CRUISE
432.0,V2,2925.8,19132.6,150.0,CRUISE
432.0,V4,12426.9,2853.6,150.0,CRUISE
433.0,V1,3135.3,18768.6,150.0,CRUISE
433.0,V2,2942.0,19104.5,150.0,CRUISE
433.0,V4,12430.3,2829.6,150.0,CRUISE
434.0,V1,3150.3,18742.6,150.0,CRUISE
434.0,V2,2959.5,19074.1,150.0,CRUISE
434.0,V4,12432.3,2807.6,150.0,CRUISE
435.0,V1,3164.0,18718.8,150.0,CRUISE
435.0,V2,2978.2,19041.6,150.0,CRUISE
435.0,V4,12433.0,2787.9,150.0,CRUISE
436.0,V1,3176.5,18697.1,150.0,CRUISE
436.0,V2,2998.1,19007.0,150.0,CRUISE
436.0,V4,12432.4,2770.2,150.0,CRUISE
437.0,V1,3187.7,18677.6,150.0,CRUISE
437.0,V2,3019.3,18970.1,150.0,CRUISE
437.0,V4,12430.7,2754.8,150.0,CRUISE
438.0,V1,3197.7,18660.3,150.0,CRUISE
438.0,V2,3041.8,18931.1,150.0,CRUISE
438.0,V4,12427.7,2741.5,150.0,CRUISE
439.0,V1,3206.4,18645.1,150.0,CRUISE
439.0,V2,3063.0,18894.3,150.0,CRUISE
439.0,V4,12423.6,2730.5,150.0,CRUISE
440.0,V1,3213.9,18632.1,150.0,CRUISE
440.0,V2,3083.0,18859.6,150.0,CRUISE
440.0,V4,12418.4,2721.7,150.0,CRUISE
441.0,V1,3220.2,18621.3,150.0,CRUISE
441.0,V2,3101.7,18827.1,150.0,CRUISE
441.0,V4,12412.1,2715.2,150.0,CRUISE
442.0,V1,3225.2,18612.6,150.0,CRUISE
442.0,V2,3119.1,18796.8,150.0,CRUISE
442.0,V4,12404.8,2710.9,150.0,CRUISE
443.0,V1,3228.9,18606.1,150.0,CRUISE
443.0,V2,3135.3,18768.6,150.0,CRUISE
443.0,V4,12396.5,2709.0,150.0,CRUISE
444.0,V1,3231.4,18601.8,150.0,CRUISE
444.0,V2,3150.3,18742.6,150.0,CRUISE
444.0,V4,12387.3,2709.4,150.0,CRUISE
445.0,V1,3232.6,18599.6,150.0,CRUISE
445.0,V2,3164.0,18718.8,150.0,CRUISE
445.0,V4,12377.3,2712.1,150.0,CRUISE
446.0,V1,3232.6,18599.6,150.0,CRUISE
446.0,V2,3176.5,18697.1,150.0,CRUISE
446.0,V4,12366.3,2717.2,150.0,CRUISE
447.0,V1,3231.4,18601.8,150.0,CRUISE
447.0,V2,3187.7,18677.6,150.0,CRUISE
447.0,V4,12354.6,2724.6,150.0,CRUISE
448.0,V1,3228.9,18606.1,150.0,CRUISE
448.0,V2,3197.7,18660.3,150.0,CRUISE
448.0,V4,12342.1,2734.4,150.0,CRUISE
449.0,V1,3225.2,18612.6,150.0,CRUISE
449.0,V2,3206.4,18645.1,150.0,CRUISE
449.0,V4,12328.9,2746.6,150.0,CRUISE
450.0,V1,3220.2,18621.3,150.0,CRUISE
450.0,V2,3213.9,18632.1,150.0,CRUISE
450.0,V4,12315.0,2761.3,150.0,CRUISE
451.0,V1,3213.9,18632.1,150.0,CRUISE
451.0,V2,3220.2,18621.3,150.0,CRUISE
451.0,V4,12300.6,2778.3,150.0,CRUISE
452.0,V1,3206.4,18645.1,150.0,CRUISE
452.0,V2,3225.2,18612.6,150.0,CRUISE
452.0,V4,12285.6,2797.8,150.0,CRUISE
453.0,V1,3197.7,18660.3,150.0,CRUISE
453.0,V2,3228.9,18606.1,150.0,CRUISE
453.0,V4,12270.2,2819.8,150.0,CRUISE
454.0,V1,3187.7,18677.6,150.0,CRUISE
454.0,V2,3231.4,18601.8,150.0,CRUISE
454.0,V4,12254.4,2844.2,150.0,CRUISE
455.0,V1,3176.5,18697.1,150.0,CRUISE
455.0,V2,3232.6,18599.6,150.0,CRUISE
455.0,V4,12238.4,2871.2,150.0,CRUISE
456.0,V1,3164.0,18718.8,150.0,CRUISE
456.0,V2,3232.6,18599.6,150.0,CRUISE
456.0,V4,12222.2,2900.6,150.0,CRUISE
457.0,V1,3150.3,18742.6,150.0,CRUISE
457.0,V2,3231.4,18601.8,150.0,CRUISE
457.0,V4,12206.1,2932.5,150.0,CRUISE
458.0,V1,3135.3,18768.6,150.0,CRUISE
458.0,V2,3228.9,18606.1,150.0,CRUISE
458.0,V4,12190.2,2966.9,150.0,CRUISE
459.0,V1,3119.1,18796.8,150.0,CRUISE
459.0,V2,3225.2,18612.6,150.0,CRUISE
459.0,V4,12174.9,3003.8,150.0,CRUISE
460.0,V1,3101.7,18827.1,150.0,CRUISE
460.0,V2,3220.2,18621.3,150.0,CRUISE
460.0,V4,12160.6,3042.9,150.0,CRUISE
461.0,V1,3083.0,18859.6,150.0,CRUISE
461.0,V2,3213.9,18632.1,150.0,CRUISE
461.0,V4,12147.9,3083.9,150.0,CRUISE
462.0,V1,3063.0,18894.3,150.0,CRUISE
462.0,V2,3206.4,18645.1,150.0,CRUISE
462.0,V4,12136.8,3123.1,150.0,CRUISE
463.0,V1,3044.3,18926.8,150.0,CRUISE
463.0,V2,3197.7,18660.3,150.0,CRUISE
463.0,V4,12126.8,3159.9,150.0,CRUISE
464.0,V1,3028.1,18959.3,150.0,CRUISE
464.0,V2,3187.7,18677.6,150.0,CRUISE
464.0,V4,12117.7,3194.5,150.0,CRUISE
465.0,V1,3014.4,18991.6,150.0,CRUISE
465.0,V2,3176.5,18697.1,150.0,CRUISE
465.0,V4,12109.4,3226.6,150.0,CRUISE
466.0,V1,3003.1,19023.3,150.0,CRUISE
466.0,V2,3164.0,18718.8,150.0,CRUISE
466.0,V4,12101.9,3256.4,150.0,CRUISE
467.0,V1,2994.1,19054.0,150.0,CRUISE
467.0,V2,3150.3,18742.6,150.0,CRUISE
467.0,V4,12095.1,3283.8,150.0,CRUISE
468.0,V1,2987.3,19083.6,150.0,CRUISE
468.0,V2,3135.3,18768.6,150.0,CRUISE
468.0,V4,12089.1,3308.8,150.0,CRUISE
469.0,V1,2982.7,19111.8,150.0,CRUISE
469.0,V2,3119.1,18796.8,150.0,CRUISE
469.0,V4,12083.7,3331.4,150.0,CRUISE
470.0,V1,2979.9,19138.5,150.0,CRUISE
470.0,V2,3101.7,18827.1,150.0,CRUISE
470.0,V4,12079.0,3351.6,150.0,CRUISE
471.0,V1,2979.0,19163.4,150.0,CRUISE
471.0,V2,3083.0,18859.6,150.0,CRUISE
471.0,V4,12075.0,3369.4,150.0,CRUISE
472.0,V1,2979.9,19186.5,150.0,CRUISE
472.0,V2,3063.0,18894.3,150.0,CRUISE
472.0,V4,12071.7,3384.8,150.0,CRUISE
473.0,V1,2982.2,19207.7,150.0,CRUISE
473.0,V2,3044.3,18926.8,150.0,CRUISE
473.0,V4,12069.0,3397.8,150.0,CRUISE
474.0,V1,2986.1,19226.8,150.0,CRUISE
474.0,V2,3028.1,18959.3,150.0,CRUISE
474.0,V4,12067.0,3408.3,150.0,CRUISE
475.0,V1,2991.3,19243.9,150.0,CRUISE
475.0,V2,3014.4,18991.6,150.0,CRUISE
475.0,V4,12065.6,3416.5,150.0,CRUISE
476.0,V1,2997.8,19258.8,150.0,CRUISE
476.0,V2,3003.1,19023.3,150.0,CRUISE
476.0,V4,12064.9,3422.2,150.0,CRUISE
477.0,V1,3005.4,19271.4,150.0,CRUISE
477.0,V2,2994.1,19054.0,150.0,CRUISE
477.0,V4,12064.8,3425.5,150.0,CRUISE
478.0,V1,3014.1,19281.9,150.0,CRUISE
478.0,V2,2987.3,19083.6,150.0,CRUISE
478.0,V4,12065.3,3426.4,150.0,CRUISE
479.0,V1,3023.8,19290.0,150.0,CRUISE
479.0,V2,2982.7,19111.8,150.0,CRUISE
479.0,V4,12066.5,3424.9,150.0,CRUISE
480.0,V1,3034.3,19295.7,150.0,CRUISE
480.0,V2,2979.9,19138.5,150.0,CRUISE
480.0,V4,12068.3,3421.0,150.0,CRUISE
481.0,V1,3045.6,19299.1,150.0,CRUISE
481.0,V2,2979.0,19163.4,150.0,CRUISE
481.0,V4,12070.7,3414.6,150.0,CRUISE
482.0,V1,3057.6,19300.1,150.0,CRUISE
482.0,V2,2979.9,19186.5,150.0,CRUISE
482.0,V4,12073.7,3405.8,150.0,CRUISE
483.0,V1,3070.2,19298.6,150.0,CRUISE
483.0,V2,2982.2,19207.7,150.0,CRUISE
483.0,V4,12077.3,3394.6,150.0,CRUISE
484.0,V1,3083.2,19294.7,150.0,CRUISE
484.0,V2,2986.1,19226.8,150.0,CRUISE
484.0,V4,12081.6,3380.9,150.0,CRUISE
485.0,V1,3096.6,19288.4,150.0,CRUISE
485.0,V2,2991.3,19243.9,150.0,CRUISE
485.0,V4,12086.4,3364.8,150.0,CRUISE
486.0,V1,3110.3,19279.5,150.0,CRUISE
486.0,V2,2997.8,19258.8,150.0,CRUISE
486.0,V4,12091.8,3346.3,150.0,CRUISE
487.0,V1,3124.1,19268.1,150.0,CRUISE
487.0,V2,3005.4,19271.4,150.0,CRUISE
487.0,V4,12097.7,3325.4,150.0,CRUISE
488.0,V1,3137.9,19254.3,150.0,CRUISE
488.0,V2,3014.1,19281.9,150.0,CRUISE
488.0,V4,12104.3,3302.0,150.0,CRUISE
489.0,V1,3151.4,19237.9,150.0,CRUISE
489.0,V2,3023.8,19290.0,150.0,CRUISE
489.0,V4,12111.4,3276.2,150.0,CRUISE
490.0,V1,3164.7,19219.1,150.0,CRUISE
490.0,V2,3034.3,19295.7,150.0,CRUISE
490.0,V4,12119.0,3248.0,150.0,CRUISE
491.0,V1,3177.3,19197.8,150.0,CRUISE
491.0,V2,3045.6,19299.1,150.0,CRUISE
491.0,V4,12127.1,3217.2,150.0,CRUISE
492.0,V1,3189.1,19174.2,150.0,CRUISE
492.0,V2,3057.6,19300.1,150.0,CRUISE
492.0,V4,12135.7,3184.1,150.0,CRUISE
493.0,V1,3199.8,19148.4,150.0,CRUISE
493.0,V2,3070.2,19298.6,150.0,CRUISE
493.0,V4,12144.7,3148.5,150.0,CRUISE
494.0,V1,3208.9,19120.6,150.0,CRUISE
494.0,V2,3083.2,19294.7,150.0,CRUISE
494.0,V4,12153.9,3110.3,150.0,CRUISE
495.0,V1,3216.0,19091.3,150.0,CRUISE
495.0,V2,3096.6,19288.4,150.0,CRUISE
495.0,V4,12162.5,3074.6,150.0,CRUISE
496.0,V1,3220.6,19061.5,150.0,CRUISE
496.0,V2,3110.3,19279.5,150.0,CRUISE
496.0,V4,12170.3,3041.3,150.0,CRUISE
497.0,V1,3223.0,19032.9,150.0,CRUISE
497.0,V2,3124.1,19268.1,150.0,CRUISE
497.0,V4,12177.6,3010.5,150.0,CRUISE
498.0,V1,3223.9,19006.2,150.0,CRUISE
498.0,V2,3137.9,19254.3,150.0,CRUISE
498.0,V4,12184.3,2982.0,150.0,CRUISE
499.0,V1,3223.6,18981.7,150.0,CRUISE
499.0,V2,3151.4,19237.9,150.0,CRUISE
499.0,V4,12190.4,2956.0,150.0,CRUISE
500.0,V1,3222.4,18959.6,150.0,CRUISE
500.0,V2,3164.7,19219.1,150.0,CRUISE
500.0,V4,12195.9,2932.4,150.0,CRUISE
501.0,V1,3220.7,18939.9,150.0,CRUISE
501.0,V2,3177.3,19197.8,150.0,CRUISE
501.0,V4,12200.9,2911.3,150.0,CRUISE
502.0,V1,3218.5,18922.6,150.0,CRUISE
502.0,V2,3189.1,19174.2,150.0,CRUISE
502.0,V4,12205.2,2892.6,150.0,CRUISE
503.0,V1,3215.8,18907.8,150.0,CRUISE
503.0,V2,3199.8,19148.4,150.0,CRUISE
503.0,V4,12209.0,2876.3,150.0,CRUISE
504.0,V1,3212.9,18895.5,150.0,CRUISE
504.0,V2,3208.9,19120.6,150.0,CRUISE
504.0,V4,12212.1,2862.4,150.0,CRUISE
505.0,V1,3209.7,18885.7,150.0,CRUISE
505.0,V2,3216.0,19091.3,150.0,CRUISE
505.0,V4,12214.8,2851.0,150.0,CRUISE
506.0,V1,3206.4,18878.4,150.0,CRUISE
506.0,V2,3220.6,19061.5,150.0,CRUISE
506.0,V4,12216.8,2842.0,150.0,CRUISE
507.0,V1,3202.9,18873.6,150.0,CRUISE
507.0,V2,3223.0,19032.9,150.0,CRUISE
507.0,V4,12218.2,2835.4,150.0,CRUISE
508.0,V1,3199.3,18871.2,150.0,CRUISE
508.0,V2,3223.9,19006.2,150.0,CRUISE
508.0,V4,12219.1,2831.3,150.0,CRUISE
509.0,V1,3195.7,18871.4,150.0,CRUISE
509.0,V2,3223.6,18981.7,150.0,CRUISE
509.0,V4,12219.4,2829.6,150.0,CRUISE
510.0,V1,3192.2,18874.1,150.0,CRUISE
510.0,V2,3222.4,18959.6,150.0,CRUISE
510.0,V4,12219.1,2830.4,150.0,CRUISE
511.0,V1,3188.7,18879.2,150.0,CRUISE
511.0,V2,3220.7,18939.9,150.0,CRUISE
511.0,V4,12218.3,2833.5,150.0,CRUISE
512.0,V1,3185.3,18886.9,150.0,CRUISE
512.0,V2,3218.5,18922.6,150.0,CRUISE
512.0,V4,12216.9,2839.1,150.0,CRUISE
513.0,V1,3182.1,18897.1,150.0,CRUISE
513.0,V2,3215.8,18907.8,150.0,CRUISE
513.0,V4,12214.9,2847.2,150.0,CRUISE
514.0,V1,3179.2,18909.7,150.0,CRUISE
514.0,V2,3212.9,18895.5,150.0,CRUISE
514.0,V4,12212.3,2857.7,150.0,CRUISE
515.0,V1,3176.6,18924.9,150.0,CRUISE
515.0,V2,3209.7,18885.7,150.0,CRUISE
515.0,V4,12209.2,2870.6,150.0,CRUISE
516.0,V1,3174.3,18942.5,150.0,CRUISE
516.0,V2,3206.4,18878.4,150.0,CRUISE
516.0,V4,12205.5,2885.9,150.0,CRUISE
517.0,V1,3172.6,18962.5,150.0,CRUISE
517.0,V2,3202.9,18873.6,150.0,CRUISE
517.0,V4,12201.2,2903.7,150.0,CRUISE
518.0,V1,3171.6,18985.0,150.0,CRUISE
518.0,V2,3199.3,18871.2,150.0,CRUISE
518.0,V4,12196.4,2923.9,150.0,CRUISE
519.0,V1,3171.4,19009.8,150.0,CRUISE
519.0,V2,3195.7,18871.4,150.0,CRUISE
519.0,V4,12191.0,2946.6,150.0,CRUISE
520.0,V1,3172.7,19036.6,150.0,CRUISE
520.0,V2,3192.2,18874.1,150.0,CRUISE
520.0,V4,12185.0,2971.6,150.0,CRUISE
521.0,V1,3175.7,19061.7,150.0,CRUISE
521.0,V2,3188.7,18879.2,150.0,CRUISE
521.0,V4,12178.5,2999.2,150.0,CRUISE
522.0,V1,3179.2,19084.4,150.0,CRUISE
522.0,V2,3185.3,18886.9,150.0,CRUISE
522.0,V4,12171.5,3029.1,150.0,CRUISE
523.0,V1,3182.8,19104.5,150.0,CRUISE
523.0,V2,3182.1,18897.1,150.0,CRUISE
523.0,V4,12163.8,3061.5,150.0,CRUISE
524.0,V1,3186.3,19122.2,150.0,CRUISE
524.0,V2,3179.2,18909.7,150.0,CRUISE
524.0,V4,12155.7,3096.4,150.0,CRUISE
525.0,V1,3189.6,19137.3,150.0,CRUISE
525.0,V2,3176.6,18924.9,150.0,CRUISE
525.0,V4,12148.2,3128.8,150.0,CRUISE
526.0,V1,3192.6,19150.0,150.0,CRUISE
526.0,V2,3174.3,18942.5,150.0,CRUISE
526.0,V4,12141.2,3158.8,150.0,CRUISE
527.0,V1,3195.4,19160.2,150.0,CRUISE
527.0,V2,3172.6,18962.5,150.0,CRUISE
527.0,V4,12134.9,3186.3,150.0,CRUISE
528.0,V1,3197.8,19167.9,150.0,CRUISE
528.0,V2,3171.6,18985.0,150.0,CRUISE
528.0,V4,12129.0,3211.4,150.0,CRUISE
529.0,V1,3199.9,19173.1,150.0,CRUISE
529.0,V2,3171.4,19009.8,150.0,CRUISE
529.0,V4,12123.8,3234.1,150.0,CRUISE
530.0,V1,3201.6,19175.8,150.0,CRUISE
530.0,V2,3172.7,19036.6,150.0,CRUISE
530.0,V4,12119.1,3254.4,150.0,CRUISE
531.0,V1,3202.9,19176.1,150.0,CRUISE
531.0,V2,3175.7,19061.7,150.0,CRUISE
531.0,V4,12115.0,3272.2,150.0,CRUISE
532.0,V1,3203.7,19174.0,150.0,CRUISE
532.0,V2,3179.2,19084.4,150.0,CRUISE
532.0,V4,12111.4,3287.6,150.0,CRUISE
533.0,V1,3204.1,19169.3,150.0,CRUISE
533.0,V2,3182.8,19104.5,150.0,CRUISE
533.0,V4,12108.4,3300.5,150.0,CRUISE
534.0,V1,3204.0,19162.3,150.0,CRUISE
534.0,V2,3186.3,19122.2,150.0,CRUISE
534.0,V4,12106.0,3311.0,150.0,CRUISE
535.0,V1,3203.4,19152.7,150.0,CRUISE
535.0,V2,3189.6,19137.3,150.0,CRUISE
535.0,V4,12104.2,3319.1,150.0,CRUISE
536.0,V1,3202.3,19140.8,150.0,CRUISE
536.0,V2,3192.6,19150.0,150.0,CRUISE
536.0,V4,12102.9,3324.7,150.0,CRUISE
537.0,V1,3200.6,19126.4,150.0,CRUISE
537.0,V2,3195.4,19160.2,150.0,CRUISE
537.0,V4,12102.1,3327.9,150.0,CRUISE
538.0,V1,3198.2,19109.6,150.0,CRUISE
538.0,V2,3197.8,19167.9,150.0,CRUISE
538.0,V4,12102.0,3328.7,150.0,CRUISE
539.0,V1,3195.1,19090.3,150.0,CRUISE
539.0,V2,3199.9,19173.1,150.0,CRUISE
539.0,V4,12102.4,3327.0,150.0,CRUISE
540.0,V1,3191.0,19068.8,150.0,CRUISE
540.0,V2,3201.6,19175.8,150.0,CRUISE
540.0,V4,12103.4,3322.9,150.0,CRUISE
541.0,V1,3185.9,19049.6,150.0,CRUISE
541.0,V2,3202.9,19176.1,150.0,CRUISE
541.0,V4,12104.9,3316.4,150.0,CRUISE
542.0,V1,3181.5,19032.8,149.6,DESCENT
542.0,V2,3203.7,19174.0,150.0,CRUISE
542.0,V4,12107.0,3307.4,150.0,CRUISE
543.0,V1,3177.6,19018.5,149.1,CRUISE
543.0,V2,3204.1,19169.3,150.0,CRUISE
543.0,V4,12109.6,3296.0,150.0,CRUISE
544.0,V1,3174.1,19006.5,148.4,CRUISE
544.0,V2,3204.0,19162.3,150.0,CRUISE
544.0,V4,12112.9,3282.1,150.0,CRUISE
545.0,V1,3171.3,18997.1,147.7,CRUISE
545.0,V2,3203.4,19152.7,150.0,CRUISE
545.0,V4,12116.7,3265.8,150.0,CRUISE
546.0,V1,3169.0,18990.0,146.8,CRUISE
546.0,V2,3202.3,19140.8,150.0,CRUISE
