scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,AoI_violation_rate
A,RILP-Greedy,3,30,2.0,5,44,0.034256
A,RILP-Greedy,3,30,2.0,5,45,0.034244
A,RILP-Greedy,3,30,2.0,5,46,0.034353
A,RILP-Greedy,3,30,2.0,5,47,0.034379
A,RILP-Greedy,3,30,2.0,5,48,0.034485
A,RILP-Greedy,3,30,2.0,5,49,0.034271
A,RILP-Greedy,3,30,2.0,5,50,0.033954
A,RILP-Greedy,3,30,2.0,5,51,0.034086
A,Nam2023b,3,30,2.0,5,42,0.198305
A,Nam2023b,3,30,2.0,5,43,0.197891
A,Nam2023b,3,30,2.0,5,44,0.197752
A,Nam2023b,3,30,2.0,5,45,0.19774
A,Nam2023b,3,30,2.0,5,46,0.198337
A,Nam2023b,3,30,2.0,5,47,0.1981
A,Nam2023b,3,30,2.0,5,48,0.197565
A,Nam2023b,3,30,2.0,5,49,0.197787
A,Nam2023b,3,30,2.0,5,50,0.198482
A,Nam2023b,3,30,2.0,5,51,0.197833
A,Nam2025,3,30,2.0,5,42,0.03413
A,Nam2025,3,30,2.0,5,43,0.034095
A,Nam2025,3,30,2.0,5,44,0.034195
A,Nam2025,3,30,2.0,5,45,0.033853
A,Nam2025,3,30,2.0,5,46,0.034031
A,Nam2025,3,30,2.0,5,47,0.034247
A,Nam2025,3,30,2.0,5,48,0.034192
A,Nam2025,3,30,2.0,5,49,0.033948
A,Nam2025,3,30,2.0,5,50,0.0341
A,Nam2025,3,30,2.0,5,51,0.03431
A,Youn2026,3,30,2.0,5,42,0.033976
A,Youn2026,3,30,2.0,5,43,0.034095
A,Youn2026,3,30,2.0,5,44,0.034195
A,Youn2026,3,30,2.0,5,45,0.033853
A,Youn2026,3,30,2.0,5,46,0.034031
A,Youn2026,3,30,2.0,5,47,0.034247
A,Youn2026,3,30,2.0,5,48,0.034192
A,Youn2026,3,30,2.0,5,49,0.033948
A,Youn2026,3,30,2.0,5,50,0.0341
A,Youn2026,3,30,2.0,5,51,0.03431
A,V2I-Base,3,30,2.0,5,42,0.033976
A,V2I-Base,3,30,2.0,5,43,0.034095
A,V2I-Base,3,30,2.0,5,44,0.034195
A,V2I-Base,3,30,2.0,5,45,0.033853
A,V2I-Base,3,30,2.0,5,46,0.034031
A,V2I-Base,3,30,2.0,5,47,0.034247
A,V2I-Base,3,30,2.0,5,48,0.034192
A,V2I-Base,3,30,2.0,5,49,0.033948
A,V2I-Base,3,30,2.0,5,50,0.0341
A,V2I-Base,3,30,2.0,5,51,0.03431
A,V2V-Base,3,30,2.0,5,42,4e-06
A,V2V-Base,3,30,2.0,5,43,3e-06
A,V2V-Base,3,30,2.0,5,44,4e-06
A,V2V-Base,3,30,2.0,5,45,2e-06
A,V2V-Base,3,30,2.0,5,46,4e-06
A,V2V-Base,3,30,2.0,5,47,6e-06
A,V2V-Base,3,30,2.0,5,48,4e-06
A,V2V-Base,3,30,2.0,5,49,4e-06
A,V2V-Base,3,30,2.0,5,50,6e-06
A,V2V-Base,3,30,2.0,5,51,4e-06
A,Random-K,3,30,2.0,5,42,9.9e-05
A,Random-K,3,30,2.0,5,43,9.8e-05
A,Random-K,3,30,2.0,5,44,0.000112
A,Random-K,3,30,2.0,5,45,9.9e-05
A,Random-K,3,30,2.0,5,46,9.8e-05
A,Random-K,3,30,2.0,5,47,8.6e-05
A,Random-K,3,30,2.0,5,48,9.2e-05
A,Random-K,3,30,2.0,5,49,0.000101
A,Random-K,3,30,2.0,5,50,9.6e-05
A,Random-K,3,30,2.0,5,51,9.8e-05
A,RILP,3,30,3.0,5,42,0.033976
A,RILP,3,30,3.0,5,43,0.034095
A,RILP,3,30,3.0,5,44,0.034195
A,RILP,3,30,3.0,5,45,0.033853
A,RILP,3,30,3.0,5,46,0.034031
A,RILP,3,30,3.0,5,47,0.034247
A,RILP,3,30,3.0,5,48,0.034192
A,RILP,3,30,3.0,5,49,0.033948
A,RILP,3,30,3.0,5,50,0.0341
A,RILP,3,30,3.0,5,51,0.03431
A,RILP-Greedy,3,30,3.0,5,42,0.033976
A,RILP-Greedy,3,30,3.0,5,43,0.034095
A,RILP-Greedy,3,30,3.0,5,44,0.034195
A,RILP-Greedy,3,30,3.0,5,45,0.033853
A,RILP-Greedy,3,30,3.0,5,46,0.034031
A,RILP-Greedy,3,30,3.0,5,47,0.034247
A,RILP-Greedy,3,30,3.0,5,48,0.034192
A,RILP-Greedy,3,30,3.0,5,49,0.033948
A,RILP-Greedy,3,30,3.0,5,50,0.0341
A,RILP-Greedy,3,30,3.0,5,51,0.03431
A,Nam2023b,3,30,3.0,5,42,0.197758
A,Nam2023b,3,30,3.0,5,43,0.197597
A,Nam2023b,3,30,3.0,5,44,0.198003
A,Nam2023b,3,30,3.0,5,45,0.197272
A,Nam2023b,3,30,3.0,5,46,0.19788
A,Nam2023b,3,30,3.0,5,47,0.197833
A,Nam2023b,3,30,3.0,5,48,0.198114
A,Nam2023b,3,30,3.0,5,49,0.197557
A,Nam2023b,3,30,3.0,5,50,0.197563
A,Nam2023b,3,30,3.0,5,51,0.197998
A,Nam2025,3,30,3.0,5,42,0.033976
A,Nam2025,3,30,3.0,5,43,0.034095
A,Nam2025,3,30,3.0,5,44,0.034195
A,Nam2025,3,30,3.0,5,45,0.033853
A,Nam2025,3,30,3.0,5,46,0.034031
A,Nam2025,3,30,3.0,5,47,0.034247
A,Nam2025,3,30,3.0,5,48,0.034192
A,Nam2025,3,30,3.0,5,49,0.033948
A,Nam2025,3,30,3.0,5,50,0.0341
A,Nam2025,3,30,3.0,5,51,0.03431
A,Youn2026,3,30,3.0,5,42,0.033976
A,Youn2026,3,30,3.0,5,43,0.034095
A,Youn2026,3,30,3.0,5,44,0.034195
A,Youn2026,3,30,3.0,5,45,0.033853
A,Youn2026,3,30,3.0,5,46,0.034031
A,Youn2026,3,30,3.0,5,47,0.034247
A,Youn2026,3,30,3.0,5,48,0.034192
A,Youn2026,3,30,3.0,5,49,0.033948
A,Youn2026,3,30,3.0,5,50,0.0341
A,Youn2026,3,30,3.0,5,51,0.03431
A,V2I-Base,3,30,3.0,5,42,0.033976
A,V2I-Base,3,30,3.0,5,43,0.034095
A,V2I-Base,3,30,3.0,5,44,0.034195
A,V2I-Base,3,30,3.0,5,45,0.033853
A,V2I-Base,3,30,3.0,5,46,0.034031
A,V2I-Base,3,30,3.0,5,47,0.034247
A,V2I-Base,3,30,3.0,5,48,0.034192
A,V2I-Base,3,30,3.0,5,49,0.033948
A,V2I-Base,3,30,3.0,5,50,0.0341
A,V2I-Base,3,30,3.0,5,51,0.03431
A,V2V-Base,3,30,3.0,5,42,4e-06
A,V2V-Base,3,30,3.0,5,43,3e-06
A,V2V-Base,3,30,3.0,5,44,4e-06
A,V2V-Base,3,30,3.0,5,45,2e-06
A,V2V-Base,3,30,3.0,5,46,4e-06
A,V2V-Base,3,30,3.0,5,47,6e-06
A,V2V-Base,3,30,3.0,5,48,4e-06
A,V2V-Base,3,30,3.0,5,49,4e-06
A,V2V-Base,3,30,3.0,5,50,6e-06
A,V2V-Base,3,30,3.0,5,51,4e-06
A,Random-K,3,30,3.0,5,42,9.9e-05
A,Random-K,3,30,3.0,5,43,9.8e-05
A,Random-K,3,30,3.0,5,44,0.000112
A,Random-K,3,30,3.0,5,45,9.9e-05
A,Random-K,3,30,3.0,5,46,9.8e-05
A,Random-K,3,30,3.0,5,47,8.6e-05
A,Random-K,3,30,3.0,5,48,9.2e-05
A,Random-K,3,30,3.0,5,49,0.000101
A,Random-K,3,30,3.0,5,50,9.6e-05
A,Random-K,3,30,3.0,5,51,9.8e-05
A,RILP,4,0,0.0,5,42,0.033976
A,RILP,4,0,0.0,5,43,0.034095
A,RILP,4,0,0.0,5,44,0.034195
A,RILP,4,0,0.0,5,45,0.033853
A,RILP,4,0,0.0,5,46,0.034031
A,RILP,4,0,0.0,5,47,0.034247
A,RILP,4,0,0.0,5,48,0.034192
A,RILP,4,0,0.0,5,49,0.033948
A,RILP,4,0,0.0,5,50,0.0341
A,RILP,4,0,0.0,5,51,0.03431
A,RILP-Greedy,4,0,0.0,5,42,0.033976
A,RILP-Greedy,4,0,0.0,5,43,0.034095
A,RILP-Greedy,4,0,0.0,5,44,0.034195
A,RILP-Greedy,4,0,0.0,5,45,0.033853
A,RILP-Greedy,4,0,0.0,5,46,0.034031
A,RILP-Greedy,4,0,0.0,5,47,0.034247
A,RILP-Greedy,4,0,0.0,5,48,0.034192
A,RILP-Greedy,4,0,0.0,5,49,0.033948
A,RILP-Greedy,4,0,0.0,5,50,0.0341
A,RILP-Greedy,4,0,0.0,5,51,0.03431
A,Nam2023b,4,0,0.0,5,42,0.197758
A,Nam2023b,4,0,0.0,5,43,0.197597
A,Nam2023b,4,0,0.0,5,44,0.198003
A,Nam2023b,4,0,0.0,5,45,0.197272
A,Nam2023b,4,0,0.0,5,46,0.19788
A,Nam2023b,4,0,0.0,5,47,0.197833
A,Nam2023b,4,0,0.0,5,48,0.198114
A,Nam2023b,4,0,0.0,5,49,0.197557
A,Nam2023b,4,0,0.0,5,50,0.197563
A,Nam2023b,4,0,0.0,5,51,0.197998
A,Nam2025,4,0,0.0,5,42,0.033976
A,Nam2025,4,0,0.0,5,43,0.034095
A,Nam2025,4,0,0.0,5,44,0.034195
A,Nam2025,4,0,0.0,5,45,0.033853
A,Nam2025,4,0,0.0,5,46,0.034031
A,Nam2025,4,0,0.0,5,47,0.034247
A,Nam2025,4,0,0.0,5,48,0.034192
A,Nam2025,4,0,0.0,5,49,0.033948
A,Nam2025,4,0,0.0,5,50,0.0341
A,Nam2025,4,0,0.0,5,51,0.03431
A,Youn2026,4,0,0.0,5,42,0.033976
A,Youn2026,4,0,0.0,5,43,0.034095
A,Youn2026,4,0,0.0,5,44,0.034195
A,Youn2026,4,0,0.0,5,45,0.033853
A,Youn2026,4,0,0.0,5,46,0.034031
A,Youn2026,4,0,0.0,5,47,0.034247
A,Youn2026,4,0,0.0,5,48,0.034192
A,Youn2026,4,0,0.0,5,49,0.033948
A,Youn2026,4,0,0.0,5,50,0.0341
A,Youn2026,4,0,0.0,5,51,0.03431
A,V2I-Base,4,0,0.0,5,42,0.033976
A,V2I-Base,4,0,0.0,5,43,0.034095
A,V2I-Base,4,0,0.0,5,44,0.034195
A,V2I-Base,4,0,0.0,5,45,0.033853
A,V2I-Base,4,0,0.0,5,46,0.034031
A,V2I-Base,4,0,0.0,5,47,0.034247
A,V2I-Base,4,0,0.0,5,48,0.034192
A,V2I-Base,4,0,0.0,5,49,0.033948
A,V2I-Base,4,0,0.0,5,50,0.0341
A,V2I-Base,4,0,0.0,5,51,0.03431
A,V2V-Base,4,0,0.0,5,42,4e-06
A,V2V-Base,4,0,0.0,5,43,3e-06
A,V2V-Base,4,0,0.0,5,44,4e-06
A,V2V-Base,4,0,0.0,5,45,2e-06
A,V2V-Base,4,0,0.0,5,46,4e-06
A,V2V-Base,4,0,0.0,5,47,6e-06
A,V2V-Base,4,0,0.0,5,48,4e-06
A,V2V-Base,4,0,0.0,5,49,4e-06
A,V2V-Base,4,0,0.0,5,50,6e-06
A,V2V-Base,4,0,0.0,5,51,4e-06
A,Random-K,4,0,0.0,5,42,9.9e-05
A,Random-K,4,0,0.0,5,43,9.8e-05
A,Random-K,4,0,0.0,5,44,0.000112
A,Random-K,4,0,0.0,5,45,9.9e-05
A,Random-K,4,0,0.0,5,46,9.8e-05
A,Random-K,4,0,0.0,5,47,8.6e-05
A,Random-K,4,0,0.0,5,48,9.2e-05
A,Random-K,4,0,0.0,5,49,0.000101
A,Random-K,4,0,0.0,5,50,9.6e-05
A,Random-K,4,0,0.0,5,51,9.8e-05
A,RILP,4,0,1.0,5,42,0.033976
A,RILP,4,0,1.0,5,43,0.034095
A,RILP,4,0,1.0,5,44,0.034195
A,RILP,4,0,1.0,5,45,0.033853
A,RILP,4,0,1.0,5,46,0.034031
A,RILP,4,0,1.0,5,47,0.034247
A,RILP,4,0,1.0,5,48,0.034192
A,RILP,4,0,1.0,5,49,0.033948
A,RILP,4,0,1.0,5,50,0.0341
A,RILP,4,0,1.0,5,51,0.03431
A,RILP-Greedy,4,0,1.0,5,42,0.033976
A,RILP-Greedy,4,0,1.0,5,43,0.034095
A,RILP-Greedy,4,0,1.0,5,44,0.034195
A,RILP-Greedy,4,0,1.0,5,45,0.033853
A,RILP-Greedy,4,0,1.0,5,46,0.034031
A,RILP-Greedy,4,0,1.0,5,47,0.034247
A,RILP-Greedy,4,0,1.0,5,48,0.034192
A,RILP-Greedy,4,0,1.0,5,49,0.033948
A,RILP-Greedy,4,0,1.0,5,50,0.0341
A,RILP-Greedy,4,0,1.0,5,51,0.03431
A,Nam2023b,4,0,1.0,5,42,0.197758
A,Nam2023b,4,0,1.0,5,43,0.197597
A,Nam2023b,4,0,1.0,5,44,0.198003
A,Nam2023b,4,0,1.0,5,45,0.197272
A,Nam2023b,4,0,1.0,5,46,0.19788
A,Nam2023b,4,0,1.0,5,47,0.197833
A,Nam2023b,4,0,1.0,5,48,0.198114
A,Nam2023b,4,0,1.0,5,49,0.197557
A,Nam2023b,4,0,1.0,5,50,0.197563
A,Nam2023b,4,0,1.0,5,51,0.197998
A,Nam2025,4,0,1.0,5,42,0.033976
A,Nam2025,4,0,1.0,5,43,0.034095
A,Nam2025,4,0,1.0,5,44,0.034195
A,Nam2025,4,0,1.0,5,45,0.033853
A,Nam2025,4,0,1.0,5,46,0.034031
A,Nam2025,4,0,1.0,5,47,0.034247
A,Nam2025,4,0,1.0,5,48,0.034192
A,Nam2025,4,0,1.0,5,49,0.033948
A,Nam2025,4,0,1.0,5,50,0.0341
A,Nam2025,4,0,1.0,5,51,0.03431
A,Youn2026,4,0,1.0,5,42,0.033976
A,Youn2026,4,0,1.0,5,43,0.034095
A,Youn2026,4,0,1.0,5,44,0.034195
A,Youn2026,4,0,1.0,5,45,0.033853
A,Youn2026,4,0,1.0,5,46,0.034031
A,Youn2026,4,0,1.0,5,47,0.034247
A,Youn2026,4,0,1.0,5,48,0.034192
A,Youn2026,4,0,1.0,5,49,0.033948
A,Youn2026,4,0,1.0,5,50,0.0341
A,Youn2026,4,0,1.0,5,51,0.03431
A,V2I-Base,4,0,1.0,5,42,0.033976
A,V2I-Base,4,0,1.0,5,43,0.034095
A,V2I-Base,4,0,1.0,5,44,0.034195
A,V2I-Base,4,0,1.0,5,45,0.033853
A,V2I-Base,4,0,1.0,5,46,0.034031
A,V2I-Base,4,0,1.0,5,47,0.034247
A,V2I-Base,4,0,1.0,5,48,0.034192
A,V2I-Base,4,0,1.0,5,49,0.033948
A,V2I-Base,4,0,1.0,5,50,0.0341
A,V2I-Base,4,0,1.0,5,51,0.03431
A,V2V-Base,4,0,1.0,5,42,4e-06
A,V2V-Base,4,0,1.0,5,43,3e-06
A,V2V-Base,4,0,1.0,5,44,4e-06
A,V2V-Base,4,0,1.0,5,45,2e-06
A,V2V-Base,4,0,1.0,5,46,4e-06
A,V2V-Base,4,0,1.0,5,47,6e-06
A,V2V-Base,4,0,1.0,5,48,4e-06
A,V2V-Base,4,0,1.0,5,49,4e-06
A,V2V-Base,4,0,1.0,5,50,6e-06
A,V2V-Base,4,0,1.0,5,51,4e-06
A,Random-K,4,0,1.0,5,42,9.9e-05
A,Random-K,4,0,1.0,5,43,9.8e-05
A,Random-K,4,0,1.0,5,44,0.000112
A,Random-K,4,0,1.0,5,45,9.9e-05
A,Random-K,4,0,1.0,5,46,9.8e-05
A,Random-K,4,0,1.0,5,47,8.6e-05
A,Random-K,4,0,1.0,5,48,9.2e-05
A,Random-K,4,0,1.0,5,49,0.000101
A,Random-K,4,0,1.0,5,50,9.6e-05
A,Random-K,4,0,1.0,5,51,9.8e-05
A,RILP,4,0,2.0,5,42,0.033976
A,RILP,4,0,2.0,5,43,0.034095
A,RILP,4,0,2.0,5,44,0.034195
A,RILP,4,0,2.0,5,45,0.033853
A,RILP,4,0,2.0,5,46,0.034031
A,RILP,4,0,2.0,5,47,0.034247
A,RILP,4,0,2.0,5,48,0.034192
A,RILP,4,0,2.0,5,49,0.033948
A,RILP,4,0,2.0,5,50,0.0341
A,RILP,4,0,2.0,5,51,0.03431
A,RILP-Greedy,4,0,2.0,5,42,0.033976
A,RILP-Greedy,4,0,2.0,5,43,0.034095
A,RILP-Greedy,4,0,2.0,5,44,0.034195
A,RILP-Greedy,4,0,2.0,5,45,0.033853
A,RILP-Greedy,4,0,2.0,5,46,0.034031
A,RILP-Greedy,4,0,2.0,5,47,0.034247
A,RILP-Greedy,4,0,2.0,5,48,0.034192
A,RILP-Greedy,4,0,2.0,5,49,0.033948
A,RILP-Greedy,4,0,2.0,5,50,0.0341
A,RILP-Greedy,4,0,2.0,5,51,0.03431
A,Nam2023b,4,0,2.0,5,42,0.197758
A,Nam2023b,4,0,2.0,5,43,0.197597
A,Nam2023b,4,0,2.0,5,44,0.198003
A,Nam2023b,4,0,2.0,5,45,0.197272
A,Nam2023b,4,0,2.0,5,46,0.19788
A,Nam2023b,4,0,2.0,5,47,0.197833
A,Nam2023b,4,0,2.0,5,48,0.198114
A,Nam2023b,4,0,2.0,5,49,0.197557
A,Nam2023b,4,0,2.0,5,50,0.197563
A,Nam2023b,4,0,2.0,5,51,0.197998
A,Nam2025,4,0,2.0,5,42,0.033976
A,Nam2025,4,0,2.0,5,43,0.034095
A,Nam2025,4,0,2.0,5,44,0.034195
A,Nam2025,4,0,2.0,5,45,0.033853
A,Nam2025,4,0,2.0,5,46,0.034031
A,Nam2025,4,0,2.0,5,47,0.034247
A,Nam2025,4,0,2.0,5,48,0.034192
A,Nam2025,4,0,2.0,5,49,0.033948
A,Nam2025,4,0,2.0,5,50,0.0341
A,Nam2025,4,0,2.0,5,51,0.03431
A,Youn2026,4,0,2.0,5,42,0.033976
A,Youn2026,4,0,2.0,5,43,0.034095
A,Youn2026,4,0,2.0,5,44,0.034195
A,Youn2026,4,0,2.0,5,45,0.033853
A,Youn2026,4,0,2.0,5,46,0.034031
A,Youn2026,4,0,2.0,5,47,0.034247
A,Youn2026,4,0,2.0,5,48,0.034192
A,Youn2026,4,0,2.0,5,49,0.033948
A,Youn2026,4,0,2.0,5,50,0.0341
A,Youn2026,4,0,2.0,5,51,0.03431
A,V2I-Base,4,0,2.0,5,42,0.033976
A,V2I-Base,4,0,2.0,5,43,0.034095
A,V2I-Base,4,0,2.0,5,44,0.034195
A,V2I-Base,4,0,2.0,5,45,0.033853
A,V2I-Base,4,0,2.0,5,46,0.034031
A,V2I-Base,4,0,2.0,5,47,0.034247
A,V2I-Base,4,0,2.0,5,48,0.034192
A,V2I-Base,4,0,2.0,5,49,0.033948
A,V2I-Base,4,0,2.0,5,50,0.0341
A,V2I-Base,4,0,2.0,5,51,0.03431
A,V2V-Base,4,0,2.0,5,42,4e-06
A,V2V-Base,4,0,2.0,5,43,3e-06
A,V2V-Base,4,0,2.0,5,44,4e-06
A,V2V-Base,4,0,2.0,5,45,2e-06
A,V2V-Base,4,0,2.0,5,46,4e-06
A,V2V-Base,4,0,2.0,5,47,6e-06
A,V2V-Base,4,0,2.0,5,48,4e-06
A,V2V-Base,4,0,2.0,5,49,4e-06
A,V2V-Base,4,0,2.0,5,50,6e-06
A,V2V-Base,4,0,2.0,5,51,4e-06
A,Random-K,4,0,2.0,5,42,9.9e-05
A,Random-K,4,0,2.0,5,43,9.8e-05
A,Random-K,4,0,2.0,5,44,0.000112
A,Random-K,4,0,2.0,5,45,9.9e-05
A,Random-K,4,0,2.0,5,46,9.8e-05
A,Random-K,4,0,2.0,5,47,8.6e-05
A,Random-K,4,0,2.0,5,48,9.2e-05
A,Random-K,4,0,2.0,5,49,0.000101
A,Random-K,4,0,2.0,5,50,9.6e-05
A,Random-K,4,0,2.0,5,51,9.8e-05
A,RILP,4,0,3.0,5,42,0.033976
A,RILP,4,0,3.0,5,43,0.034095
A,RILP,4,0,3.0,5,44,0.034195
A,RILP,4,0,3.0,5,45,0.033853
A,RILP,4,0,3.0,5,46,0.034031
A,RILP,4,0,3.0,5,47,0.034247
A,RILP,4,0,3.0,5,48,0.034192
A,RILP,4,0,3.0,5,49,0.033948
A,RILP,4,0,3.0,5,50,0.0341
A,RILP,4,0,3.0,5,51,0.03431
A,RILP-Greedy,4,0,3.0,5,42,0.033976
A,RILP-Greedy,4,0,3.0,5,43,0.034095
A,RILP-Greedy,4,0,3.0,5,44,0.034195
A,RILP-Greedy,4,0,3.0,5,45,0.033853
A,RILP-Greedy,4,0,3.0,5,46,0.034031
A,RILP-Greedy,4,0,3.0,5,47,0.034247
A,RILP-Greedy,4,0,3.0,5,48,0.034192
A,RILP-Greedy,4,0,3.0,5,49,0.033948
A,RILP-Greedy,4,0,3.0,5,50,0.0341
A,RILP-Greedy,4,0,3.0,5,51,0.03431
A,Nam2023b,4,0,3.0,5,42,0.197758
A,Nam2023b,4,0,3.0,5,43,0.197597
A,Nam2023b,4,0,3.0,5,44,0.198003
A,Nam2023b,4,0,3.0,5,45,0.197272
A,Nam2023b,4,0,3.0,5,46,0.19788
A,Nam2023b,4,0,3.0,5,47,0.197833
A,Nam2023b,4,0,3.0,5,48,0.198114
A,Nam2023b,4,0,3.0,5,49,0.197557
A,Nam2023b,4,0,3.0,5,50,0.197563
A,Nam2023b,4,0,3.0,5,51,0.197998
A,Nam2025,4,0,3.0,5,42,0.033976
A,Nam2025,4,0,3.0,5,43,0.034095
A,Nam2025,4,0,3.0,5,44,0.034195
A,Nam2025,4,0,3.0,5,45,0.033853
A,Nam2025,4,0,3.0,5,46,0.034031
A,Nam2025,4,0,3.0,5,47,0.034247
A,Nam2025,4,0,3.0,5,48,0.034192
A,Nam2025,4,0,3.0,5,49,0.033948
A,Nam2025,4,0,3.0,5,50,0.0341
A,Nam2025,4,0,3.0,5,51,0.03431
A,Youn2026,4,0,3.0,5,42,0.033976
A,Youn2026,4,0,3.0,5,43,0.034095
A,Youn2026,4,0,3.0,5,44,0.034195
A,Youn2026,4,0,3.0,5,45,0.033853
A,Youn2026,4,0,3.0,5,46,0.034031
A,Youn2026,4,0,3.0,5,47,0.034247
A,Youn2026,4,0,3.0,5,48,0.034192
A,Youn2026,4,0,3.0,5,49,0.033948
A,Youn2026,4,0,3.0,5,50,0.0341
A,Youn2026,4,0,3.0,5,51,0.03431
A,V2I-Base,4,0,3.0,5,42,0.033976
A,V2I-Base,4,0,3.0,5,43,0.034095
A,V2I-Base,4,0,3.0,5,44,0.034195
A,V2I-Base,4,0,3.0,5,45,0.033853
A,V2I-Base,4,0,3.0,5,46,0.034031
A,V2I-Base,4,0,3.0,5,47,0.034247
A,V2I-Base,4,0,3.0,5,48,0.034192
A,V2I-Base,4,0,3.0,5,49,0.033948
A,V2I-Base,4,0,3.0,5,50,0.0341
A,V2I-Base,4,0,3.0,5,51,0.03431
A,V2V-Base,4,0,3.0,5,42,4e-06
A,V2V-Base,4,0,3.0,5,43,3e-06
A,V2V-Base,4,0,3.0,5,44,4e-06
A,V2V-Base,4,0,3.0,5,45,2e-06
A,V2V-Base,4,0,3.0,5,46,4e-06
A,V2V-Base,4,0,3.0,5,47,6e-06
A,V2V-Base,4,0,3.0,5,48,4e-06
A,V2V-Base,4,0,3.0,5,49,4e-06
A,V2V-Base,4,0,3.0,5,50,6e-06
A,V2V-Base,4,0,3.0,5,51,4e-06
A,Random-K,4,0,3.0,5,42,9.9e-05
A,Random-K,4,0,3.0,5,43,9.8e-05
A,Random-K,4,0,3.0,5,44,0.000112
A,Random-K,4,0,3.0,5,45,9.9e-05
A,Random-K,4,0,3.0,5,46,9.8e-05
A,Random-K,4,0,3.0,5,47,8.6e-05
A,Random-K,4,0,3.0,5,48,9.2e-05
A,Random-K,4,0,3.0,5,49,0.000101
A,Random-K,4,0,3.0,5,50,9.6e-05
A,Random-K,4,0,3.0,5,51,9.8e-05
A,RILP,4,10,0.0,5,42,0.033976
A,RILP,4,10,0.0,5,43,0.034095
A,RILP,4,10,0.0,5,44,0.034195
A,RILP,4,10,0.0,5,45,0.033853
A,RILP,4,10,0.0,5,46,0.034031
A,RILP,4,10,0.0,5,47,0.034247
A,RILP,4,10,0.0,5,48,0.034192
A,RILP,4,10,0.0,5,49,0.033948
A,RILP,4,10,0.0,5,50,0.0341
A,RILP,4,10,0.0,5,51,0.03431
A,RILP-Greedy,4,10,0.0,5,42,0.033976
A,RILP-Greedy,4,10,0.0,5,43,0.034095
A,RILP-Greedy,4,10,0.0,5,44,0.034195
A,RILP-Greedy,4,10,0.0,5,45,0.033853
A,RILP-Greedy,4,10,0.0,5,46,0.034031
A,RILP-Greedy,4,10,0.0,5,47,0.034247
A,RILP-Greedy,4,10,0.0,5,48,0.034192
A,RILP-Greedy,4,10,0.0,5,49,0.033948
A,RILP-Greedy,4,10,0.0,5,50,0.0341
A,RILP-Greedy,4,10,0.0,5,51,0.03431
A,Nam2023b,4,10,0.0,5,42,0.197758
A,Nam2023b,4,10,0.0,5,43,0.197597
A,Nam2023b,4,10,0.0,5,44,0.198003
A,Nam2023b,4,10,0.0,5,45,0.197272
A,Nam2023b,4,10,0.0,5,46,0.19788
A,Nam2023b,4,10,0.0,5,47,0.197833
A,Nam2023b,4,10,0.0,5,48,0.198114
A,Nam2023b,4,10,0.0,5,49,0.197557
A,Nam2023b,4,10,0.0,5,50,0.197563
A,Nam2023b,4,10,0.0,5,51,0.197998
A,Nam2025,4,10,0.0,5,42,0.033976
A,Nam2025,4,10,0.0,5,43,0.034095
A,Nam2025,4,10,0.0,5,44,0.034195
A,Nam2025,4,10,0.0,5,45,0.033853
A,Nam2025,4,10,0.0,5,46,0.034031
A,Nam2025,4,10,0.0,5,47,0.034247
A,Nam2025,4,10,0.0,5,48,0.034192
A,Nam2025,4,10,0.0,5,49,0.033948
A,Nam2025,4,10,0.0,5,50,0.0341
A,Nam2025,4,10,0.0,5,51,0.03431
A,Youn2026,4,10,0.0,5,42,0.033976
A,Youn2026,4,10,0.0,5,43,0.034095
A,Youn2026,4,10,0.0,5,44,0.034195
A,Youn2026,4,10,0.0,5,45,0.033853
A,Youn2026,4,10,0.0,5,46,0.034031
A,Youn2026,4,10,0.0,5,47,0.034247
A,Youn2026,4,10,0.0,5,48,0.034192
A,Youn2026,4,10,0.0,5,49,0.033948
A,Youn2026,4,10,0.0,5,50,0.0341
A,Youn2026,4,10,0.0,5,51,0.03431
A,V2I-Base,4,10,0.0,5,42,0.033976
A,V2I-Base,4,10,0.0,5,43,0.034095
A,V2I-Base,4,10,0.0,5,44,0.034195
A,V2I-Base,4,10,0.0,5,45,0.033853
A,V2I-Base,4,10,0.0,5,46,0.034031
A,V2I-Base,4,10,0.0,5,47,0.034247
A,V2I-Base,4,10,0.0,5,48,0.034192
A,V2I-Base,4,10,0.0,5,49,0.033948
A,V2I-Base,4,10,0.0,5,50,0.0341
A,V2I-Base,4,10,0.0,5,51,0.03431
A,V2V-Base,4,10,0.0,5,42,4e-06
A,V2V-Base,4,10,0.0,5,43,3e-06
A,V2V-Base,4,10,0.0,5,44,4e-06
A,V2V-Base,4,10,0.0,5,45,2e-06
A,V2V-Base,4,10,0.0,5,46,4e-06
A,V2V-Base,4,10,0.0,5,47,6e-06
A,V2V-Base,4,10,0.0,5,48,4e-06
A,V2V-Base,4,10,0.0,5,49,4e-06
A,V2V-Base,4,10,0.0,5,50,6e-06
A,V2V-Base,4,10,0.0,5,51,4e-06
A,Random-K,4,10,0.0,5,42,9.9e-05
A,Random-K,4,10,0.0,5,43,9.8e-05
A,Random-K,4,10,0.0,5,44,0.000112
A,Random-K,4,10,0.0,5,45,9.9e-05
A,Random-K,4,10,0.0,5,46,9.8e-05
A,Random-K,4,10,0.0,5,47,8.6e-05
