scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CDSR
A,RILP,4,30,0.0,5,45,0.004642
A,RILP,4,30,0.0,5,46,0.004748
A,RILP,4,30,0.0,5,47,0.004802
A,RILP,4,30,0.0,5,48,0.004717
A,RILP,4,30,0.0,5,49,0.004704
A,RILP,4,30,0.0,5,50,0.004812
A,RILP,4,30,0.0,5,51,0.004734
A,RILP-Greedy,4,30,0.0,5,42,0.004843
A,RILP-Greedy,4,30,0.0,5,43,0.004754
A,RILP-Greedy,4,30,0.0,5,44,0.004802
A,RILP-Greedy,4,30,0.0,5,45,0.004642
A,RILP-Greedy,4,30,0.0,5,46,0.004748
A,RILP-Greedy,4,30,0.0,5,47,0.004802
A,RILP-Greedy,4,30,0.0,5,48,0.004717
A,RILP-Greedy,4,30,0.0,5,49,0.004704
A,RILP-Greedy,4,30,0.0,5,50,0.004812
A,RILP-Greedy,4,30,0.0,5,51,0.004734
A,Nam2023b,4,30,0.0,5,42,0.003185
A,Nam2023b,4,30,0.0,5,43,0.003162
A,Nam2023b,4,30,0.0,5,44,0.003205
A,Nam2023b,4,30,0.0,5,45,0.003081
A,Nam2023b,4,30,0.0,5,46,0.003159
A,Nam2023b,4,30,0.0,5,47,0.003216
A,Nam2023b,4,30,0.0,5,48,0.003167
A,Nam2023b,4,30,0.0,5,49,0.003141
A,Nam2023b,4,30,0.0,5,50,0.003164
A,Nam2023b,4,30,0.0,5,51,0.003154
A,Nam2025,4,30,0.0,5,42,0.004843
A,Nam2025,4,30,0.0,5,43,0.004754
A,Nam2025,4,30,0.0,5,44,0.004802
A,Nam2025,4,30,0.0,5,45,0.004642
A,Nam2025,4,30,0.0,5,46,0.004748
A,Nam2025,4,30,0.0,5,47,0.004802
A,Nam2025,4,30,0.0,5,48,0.004717
A,Nam2025,4,30,0.0,5,49,0.004704
A,Nam2025,4,30,0.0,5,50,0.004812
A,Nam2025,4,30,0.0,5,51,0.004734
A,Youn2026,4,30,0.0,5,42,0.004843
A,Youn2026,4,30,0.0,5,43,0.004754
A,Youn2026,4,30,0.0,5,44,0.004802
A,Youn2026,4,30,0.0,5,45,0.004642
A,Youn2026,4,30,0.0,5,46,0.004748
A,Youn2026,4,30,0.0,5,47,0.004802
A,Youn2026,4,30,0.0,5,48,0.004717
A,Youn2026,4,30,0.0,5,49,0.004704
A,Youn2026,4,30,0.0,5,50,0.004812
A,Youn2026,4,30,0.0,5,51,0.004734
A,V2I-Base,4,30,0.0,5,42,0.004843
A,V2I-Base,4,30,0.0,5,43,0.004754
A,V2I-Base,4,30,0.0,5,44,0.004802
A,V2I-Base,4,30,0.0,5,45,0.004642
A,V2I-Base,4,30,0.0,5,46,0.004748
A,V2I-Base,4,30,0.0,5,47,0.004802
A,V2I-Base,4,30,0.0,5,48,0.004717
A,V2I-Base,4,30,0.0,5,49,0.004704
A,V2I-Base,4,30,0.0,5,50,0.004812
A,V2I-Base,4,30,0.0,5,51,0.004734
A,V2V-Base,4,30,0.0,5,42,0.691875
A,V2V-Base,4,30,0.0,5,43,0.691978
A,V2V-Base,4,30,0.0,5,44,0.692161
A,V2V-Base,4,30,0.0,5,45,0.692158
A,V2V-Base,4,30,0.0,5,46,0.692088
A,V2V-Base,4,30,0.0,5,47,0.691975
A,V2V-Base,4,30,0.0,5,48,0.692115
A,V2V-Base,4,30,0.0,5,49,0.691531
A,V2V-Base,4,30,0.0,5,50,0.691957
A,V2V-Base,4,30,0.0,5,51,0.692113
A,Random-K,4,30,0.0,5,42,0.899201
A,Random-K,4,30,0.0,5,43,0.899086
A,Random-K,4,30,0.0,5,44,0.898902
A,Random-K,4,30,0.0,5,45,0.898914
A,Random-K,4,30,0.0,5,46,0.899312
A,Random-K,4,30,0.0,5,47,0.899398
A,Random-K,4,30,0.0,5,48,0.899456
A,Random-K,4,30,0.0,5,49,0.899349
A,Random-K,4,30,0.0,5,50,0.899017
A,Random-K,4,30,0.0,5,51,0.899205
A,RILP,4,30,1.0,5,42,0.004843
A,RILP,4,30,1.0,5,43,0.004754
A,RILP,4,30,1.0,5,44,0.004802
A,RILP,4,30,1.0,5,45,0.004642
A,RILP,4,30,1.0,5,46,0.004748
A,RILP,4,30,1.0,5,47,0.004802
A,RILP,4,30,1.0,5,48,0.004717
A,RILP,4,30,1.0,5,49,0.004704
A,RILP,4,30,1.0,5,50,0.004812
A,RILP,4,30,1.0,5,51,0.004734
A,RILP-Greedy,4,30,1.0,5,42,0.004843
A,RILP-Greedy,4,30,1.0,5,43,0.004754
A,RILP-Greedy,4,30,1.0,5,44,0.004802
A,RILP-Greedy,4,30,1.0,5,45,0.004642
A,RILP-Greedy,4,30,1.0,5,46,0.004748
A,RILP-Greedy,4,30,1.0,5,47,0.004802
A,RILP-Greedy,4,30,1.0,5,48,0.004717
A,RILP-Greedy,4,30,1.0,5,49,0.004704
A,RILP-Greedy,4,30,1.0,5,50,0.004812
A,RILP-Greedy,4,30,1.0,5,51,0.004734
A,Nam2023b,4,30,1.0,5,42,0.003185
A,Nam2023b,4,30,1.0,5,43,0.003162
A,Nam2023b,4,30,1.0,5,44,0.003205
A,Nam2023b,4,30,1.0,5,45,0.003081
A,Nam2023b,4,30,1.0,5,46,0.003159
A,Nam2023b,4,30,1.0,5,47,0.003216
A,Nam2023b,4,30,1.0,5,48,0.003167
A,Nam2023b,4,30,1.0,5,49,0.003141
A,Nam2023b,4,30,1.0,5,50,0.003164
A,Nam2023b,4,30,1.0,5,51,0.003154
A,Nam2025,4,30,1.0,5,42,0.004843
A,Nam2025,4,30,1.0,5,43,0.004754
A,Nam2025,4,30,1.0,5,44,0.004802
A,Nam2025,4,30,1.0,5,45,0.004642
A,Nam2025,4,30,1.0,5,46,0.004748
A,Nam2025,4,30,1.0,5,47,0.004802
A,Nam2025,4,30,1.0,5,48,0.004717
A,Nam2025,4,30,1.0,5,49,0.004704
A,Nam2025,4,30,1.0,5,50,0.004812
A,Nam2025,4,30,1.0,5,51,0.004734
A,Youn2026,4,30,1.0,5,42,0.004843
A,Youn2026,4,30,1.0,5,43,0.004754
A,Youn2026,4,30,1.0,5,44,0.004802
A,Youn2026,4,30,1.0,5,45,0.004642
A,Youn2026,4,30,1.0,5,46,0.004748
A,Youn2026,4,30,1.0,5,47,0.004802
A,Youn2026,4,30,1.0,5,48,0.004717
A,Youn2026,4,30,1.0,5,49,0.004704
A,Youn2026,4,30,1.0,5,50,0.004812
A,Youn2026,4,30,1.0,5,51,0.004734
A,V2I-Base,4,30,1.0,5,42,0.004843
A,V2I-Base,4,30,1.0,5,43,0.004754
A,V2I-Base,4,30,1.0,5,44,0.004802
A,V2I-Base,4,30,1.0,5,45,0.004642
A,V2I-Base,4,30,1.0,5,46,0.004748
A,V2I-Base,4,30,1.0,5,47,0.004802
A,V2I-Base,4,30,1.0,5,48,0.004717
A,V2I-Base,4,30,1.0,5,49,0.004704
A,V2I-Base,4,30,1.0,5,50,0.004812
A,V2I-Base,4,30,1.0,5,51,0.004734
A,V2V-Base,4,30,1.0,5,42,0.691875
A,V2V-Base,4,30,1.0,5,43,0.691978
A,V2V-Base,4,30,1.0,5,44,0.692161
A,V2V-Base,4,30,1.0,5,45,0.692158
A,V2V-Base,4,30,1.0,5,46,0.692088
A,V2V-Base,4,30,1.0,5,47,0.691975
A,V2V-Base,4,30,1.0,5,48,0.692115
A,V2V-Base,4,30,1.0,5,49,0.691531
A,V2V-Base,4,30,1.0,5,50,0.691957
A,V2V-Base,4,30,1.0,5,51,0.692113
A,Random-K,4,30,1.0,5,42,0.899201
A,Random-K,4,30,1.0,5,43,0.899086
A,Random-K,4,30,1.0,5,44,0.898902
A,Random-K,4,30,1.0,5,45,0.898914
A,Random-K,4,30,1.0,5,46,0.899312
A,Random-K,4,30,1.0,5,47,0.899398
A,Random-K,4,30,1.0,5,48,0.899456
A,Random-K,4,30,1.0,5,49,0.899349
A,Random-K,4,30,1.0,5,50,0.899017
A,Random-K,4,30,1.0,5,51,0.899205
A,RILP,4,30,2.0,5,42,0.004843
A,RILP,4,30,2.0,5,43,0.004754
A,RILP,4,30,2.0,5,44,0.004802
A,RILP,4,30,2.0,5,45,0.004642
A,RILP,4,30,2.0,5,46,0.004748
A,RILP,4,30,2.0,5,47,0.004802
A,RILP,4,30,2.0,5,48,0.004717
A,RILP,4,30,2.0,5,49,0.004704
A,RILP,4,30,2.0,5,50,0.004812
A,RILP,4,30,2.0,5,51,0.004734
A,RILP-Greedy,4,30,2.0,5,42,0.004843
A,RILP-Greedy,4,30,2.0,5,43,0.004754
A,RILP-Greedy,4,30,2.0,5,44,0.004802
A,RILP-Greedy,4,30,2.0,5,45,0.004642
A,RILP-Greedy,4,30,2.0,5,46,0.004748
A,RILP-Greedy,4,30,2.0,5,47,0.004802
A,RILP-Greedy,4,30,2.0,5,48,0.004717
A,RILP-Greedy,4,30,2.0,5,49,0.004704
A,RILP-Greedy,4,30,2.0,5,50,0.004812
A,RILP-Greedy,4,30,2.0,5,51,0.004734
A,Nam2023b,4,30,2.0,5,42,0.003185
A,Nam2023b,4,30,2.0,5,43,0.003162
A,Nam2023b,4,30,2.0,5,44,0.003205
A,Nam2023b,4,30,2.0,5,45,0.003081
A,Nam2023b,4,30,2.0,5,46,0.003159
A,Nam2023b,4,30,2.0,5,47,0.003216
A,Nam2023b,4,30,2.0,5,48,0.003167
A,Nam2023b,4,30,2.0,5,49,0.003141
A,Nam2023b,4,30,2.0,5,50,0.003164
A,Nam2023b,4,30,2.0,5,51,0.003154
A,Nam2025,4,30,2.0,5,42,0.004843
A,Nam2025,4,30,2.0,5,43,0.004754
A,Nam2025,4,30,2.0,5,44,0.004802
A,Nam2025,4,30,2.0,5,45,0.004642
A,Nam2025,4,30,2.0,5,46,0.004748
A,Nam2025,4,30,2.0,5,47,0.004802
A,Nam2025,4,30,2.0,5,48,0.004717
A,Nam2025,4,30,2.0,5,49,0.004704
A,Nam2025,4,30,2.0,5,50,0.004812
A,Nam2025,4,30,2.0,5,51,0.004734
A,Youn2026,4,30,2.0,5,42,0.004843
A,Youn2026,4,30,2.0,5,43,0.004754
A,Youn2026,4,30,2.0,5,44,0.004802
A,Youn2026,4,30,2.0,5,45,0.004642
A,Youn2026,4,30,2.0,5,46,0.004748
A,Youn2026,4,30,2.0,5,47,0.004802
A,Youn2026,4,30,2.0,5,48,0.004717
A,Youn2026,4,30,2.0,5,49,0.004704
A,Youn2026,4,30,2.0,5,50,0.004812
A,Youn2026,4,30,2.0,5,51,0.004734
A,V2I-Base,4,30,2.0,5,42,0.004843
A,V2I-Base,4,30,2.0,5,43,0.004754
A,V2I-Base,4,30,2.0,5,44,0.004802
A,V2I-Base,4,30,2.0,5,45,0.004642
A,V2I-Base,4,30,2.0,5,46,0.004748
A,V2I-Base,4,30,2.0,5,47,0.004802
A,V2I-Base,4,30,2.0,5,48,0.004717
A,V2I-Base,4,30,2.0,5,49,0.004704
A,V2I-Base,4,30,2.0,5,50,0.004812
A,V2I-Base,4,30,2.0,5,51,0.004734
A,V2V-Base,4,30,2.0,5,42,0.691875
A,V2V-Base,4,30,2.0,5,43,0.691978
A,V2V-Base,4,30,2.0,5,44,0.692161
A,V2V-Base,4,30,2.0,5,45,0.692158
A,V2V-Base,4,30,2.0,5,46,0.692088
A,V2V-Base,4,30,2.0,5,47,0.691975
A,V2V-Base,4,30,2.0,5,48,0.692115
A,V2V-Base,4,30,2.0,5,49,0.691531
A,V2V-Base,4,30,2.0,5,50,0.691957
A,V2V-Base,4,30,2.0,5,51,0.692113
A,Random-K,4,30,2.0,5,42,0.899201
A,Random-K,4,30,2.0,5,43,0.899086
A,Random-K,4,30,2.0,5,44,0.898902
A,Random-K,4,30,2.0,5,45,0.898914
A,Random-K,4,30,2.0,5,46,0.899312
A,Random-K,4,30,2.0,5,47,0.899398
A,Random-K,4,30,2.0,5,48,0.899456
A,Random-K,4,30,2.0,5,49,0.899349
A,Random-K,4,30,2.0,5,50,0.899017
A,Random-K,4,30,2.0,5,51,0.899205
A,RILP,4,30,3.0,5,42,0.004843
A,RILP,4,30,3.0,5,43,0.004754
A,RILP,4,30,3.0,5,44,0.004802
A,RILP,4,30,3.0,5,45,0.004642
A,RILP,4,30,3.0,5,46,0.004748
A,RILP,4,30,3.0,5,47,0.004802
A,RILP,4,30,3.0,5,48,0.004717
A,RILP,4,30,3.0,5,49,0.004704
A,RILP,4,30,3.0,5,50,0.004812
A,RILP,4,30,3.0,5,51,0.004734
A,RILP-Greedy,4,30,3.0,5,42,0.004843
A,RILP-Greedy,4,30,3.0,5,43,0.004754
A,RILP-Greedy,4,30,3.0,5,44,0.004802
A,RILP-Greedy,4,30,3.0,5,45,0.004642
A,RILP-Greedy,4,30,3.0,5,46,0.004748
A,RILP-Greedy,4,30,3.0,5,47,0.004802
A,RILP-Greedy,4,30,3.0,5,48,0.004717
A,RILP-Greedy,4,30,3.0,5,49,0.004704
A,RILP-Greedy,4,30,3.0,5,50,0.004812
A,RILP-Greedy,4,30,3.0,5,51,0.004734
A,Nam2023b,4,30,3.0,5,42,0.003185
A,Nam2023b,4,30,3.0,5,43,0.003162
A,Nam2023b,4,30,3.0,5,44,0.003205
A,Nam2023b,4,30,3.0,5,45,0.003081
A,Nam2023b,4,30,3.0,5,46,0.003159
A,Nam2023b,4,30,3.0,5,47,0.003216
A,Nam2023b,4,30,3.0,5,48,0.003167
A,Nam2023b,4,30,3.0,5,49,0.003141
A,Nam2023b,4,30,3.0,5,50,0.003164
A,Nam2023b,4,30,3.0,5,51,0.003154
A,Nam2025,4,30,3.0,5,42,0.004843
A,Nam2025,4,30,3.0,5,43,0.004754
A,Nam2025,4,30,3.0,5,44,0.004802
A,Nam2025,4,30,3.0,5,45,0.004642
A,Nam2025,4,30,3.0,5,46,0.004748
A,Nam2025,4,30,3.0,5,47,0.004802
A,Nam2025,4,30,3.0,5,48,0.004717
A,Nam2025,4,30,3.0,5,49,0.004704
A,Nam2025,4,30,3.0,5,50,0.004812
A,Nam2025,4,30,3.0,5,51,0.004734
A,Youn2026,4,30,3.0,5,42,0.004843
A,Youn2026,4,30,3.0,5,43,0.004754
A,Youn2026,4,30,3.0,5,44,0.004802
A,Youn2026,4,30,3.0,5,45,0.004642
A,Youn2026,4,30,3.0,5,46,0.004748
A,Youn2026,4,30,3.0,5,47,0.004802
A,Youn2026,4,30,3.0,5,48,0.004717
A,Youn2026,4,30,3.0,5,49,0.004704
A,Youn2026,4,30,3.0,5,50,0.004812
A,Youn2026,4,30,3.0,5,51,0.004734
A,V2I-Base,4,30,3.0,5,42,0.004843
A,V2I-Base,4,30,3.0,5,43,0.004754
A,V2I-Base,4,30,3.0,5,44,0.004802
A,V2I-Base,4,30,3.0,5,45,0.004642
A,V2I-Base,4,30,3.0,5,46,0.004748
A,V2I-Base,4,30,3.0,5,47,0.004802
A,V2I-Base,4,30,3.0,5,48,0.004717
A,V2I-Base,4,30,3.0,5,49,0.004704
A,V2I-Base,4,30,3.0,5,50,0.004812
A,V2I-Base,4,30,3.0,5,51,0.004734
A,V2V-Base,4,30,3.0,5,42,0.691875
A,V2V-Base,4,30,3.0,5,43,0.691978
A,V2V-Base,4,30,3.0,5,44,0.692161
A,V2V-Base,4,30,3.0,5,45,0.692158
A,V2V-Base,4,30,3.0,5,46,0.692088
A,V2V-Base,4,30,3.0,5,47,0.691975
A,V2V-Base,4,30,3.0,5,48,0.692115
A,V2V-Base,4,30,3.0,5,49,0.691531
A,V2V-Base,4,30,3.0,5,50,0.691957
A,V2V-Base,4,30,3.0,5,51,0.692113
A,Random-K,4,30,3.0,5,42,0.899201
A,Random-K,4,30,3.0,5,43,0.899086
A,Random-K,4,30,3.0,5,44,0.898902
A,Random-K,4,30,3.0,5,45,0.898914
A,Random-K,4,30,3.0,5,46,0.899312
A,Random-K,4,30,3.0,5,47,0.899398
A,Random-K,4,30,3.0,5,48,0.899456
A,Random-K,4,30,3.0,5,49,0.899349
A,Random-K,4,30,3.0,5,50,0.899017
A,Random-K,4,30,3.0,5,51,0.899205
A,RILP,5,0,0.0,5,42,0.004843
A,RILP,5,0,0.0,5,43,0.004754
A,RILP,5,0,0.0,5,44,0.004802
A,RILP,5,0,0.0,5,45,0.004642
A,RILP,5,0,0.0,5,46,0.004748
A,RILP,5,0,0.0,5,47,0.004802
A,RILP,5,0,0.0,5,48,0.004717
A,RILP,5,0,0.0,5,49,0.004704
A,RILP,5,0,0.0,5,50,0.004812
A,RILP,5,0,0.0,5,51,0.004734
A,RILP-Greedy,5,0,0.0,5,42,0.004843
A,RILP-Greedy,5,0,0.0,5,43,0.004754
A,RILP-Greedy,5,0,0.0,5,44,0.004802
A,RILP-Greedy,5,0,0.0,5,45,0.004642
A,RILP-Greedy,5,0,0.0,5,46,0.004748
A,RILP-Greedy,5,0,0.0,5,47,0.004802
A,RILP-Greedy,5,0,0.0,5,48,0.004717
A,RILP-Greedy,5,0,0.0,5,49,0.004704
A,RILP-Greedy,5,0,0.0,5,50,0.004812
A,RILP-Greedy,5,0,0.0,5,51,0.004734
A,Nam2023b,5,0,0.0,5,42,0.003185
A,Nam2023b,5,0,0.0,5,43,0.003162
A,Nam2023b,5,0,0.0,5,44,0.003205
A,Nam2023b,5,0,0.0,5,45,0.003081
A,Nam2023b,5,0,0.0,5,46,0.003159
A,Nam2023b,5,0,0.0,5,47,0.003216
A,Nam2023b,5,0,0.0,5,48,0.003167
A,Nam2023b,5,0,0.0,5,49,0.003141
A,Nam2023b,5,0,0.0,5,50,0.003164
A,Nam2023b,5,0,0.0,5,51,0.003154
A,Nam2025,5,0,0.0,5,42,0.004843
A,Nam2025,5,0,0.0,5,43,0.004754
A,Nam2025,5,0,0.0,5,44,0.004802
A,Nam2025,5,0,0.0,5,45,0.004642
A,Nam2025,5,0,0.0,5,46,0.004748
A,Nam2025,5,0,0.0,5,47,0.004802
A,Nam2025,5,0,0.0,5,48,0.004717
A,Nam2025,5,0,0.0,5,49,0.004704
A,Nam2025,5,0,0.0,5,50,0.004812
A,Nam2025,5,0,0.0,5,51,0.004734
A,Youn2026,5,0,0.0,5,42,0.004843
A,Youn2026,5,0,0.0,5,43,0.004754
A,Youn2026,5,0,0.0,5,44,0.004802
A,Youn2026,5,0,0.0,5,45,0.004642
A,Youn2026,5,0,0.0,5,46,0.004748
A,Youn2026,5,0,0.0,5,47,0.004802
A,Youn2026,5,0,0.0,5,48,0.004717
A,Youn2026,5,0,0.0,5,49,0.004704
A,Youn2026,5,0,0.0,5,50,0.004812
A,Youn2026,5,0,0.0,5,51,0.004734
A,V2I-Base,5,0,0.0,5,42,0.004843
A,V2I-Base,5,0,0.0,5,43,0.004754
A,V2I-Base,5,0,0.0,5,44,0.004802
A,V2I-Base,5,0,0.0,5,45,0.004642
A,V2I-Base,5,0,0.0,5,46,0.004748
A,V2I-Base,5,0,0.0,5,47,0.004802
A,V2I-Base,5,0,0.0,5,48,0.004717
A,V2I-Base,5,0,0.0,5,49,0.004704
A,V2I-Base,5,0,0.0,5,50,0.004812
A,V2I-Base,5,0,0.0,5,51,0.004734
A,V2V-Base,5,0,0.0,5,42,0.691875
A,V2V-Base,5,0,0.0,5,43,0.691978
A,V2V-Base,5,0,0.0,5,44,0.692161
A,V2V-Base,5,0,0.0,5,45,0.692158
A,V2V-Base,5,0,0.0,5,46,0.692088
A,V2V-Base,5,0,0.0,5,47,0.691975
A,V2V-Base,5,0,0.0,5,48,0.692115
A,V2V-Base,5,0,0.0,5,49,0.691531
A,V2V-Base,5,0,0.0,5,50,0.691957
A,V2V-Base,5,0,0.0,5,51,0.692113
A,Random-K,5,0,0.0,5,42,0.899201
A,Random-K,5,0,0.0,5,43,0.899086
A,Random-K,5,0,0.0,5,44,0.898902
A,Random-K,5,0,0.0,5,45,0.898914
A,Random-K,5,0,0.0,5,46,0.899312
A,Random-K,5,0,0.0,5,47,0.899398
A,Random-K,5,0,0.0,5,48,0.899456
A,Random-K,5,0,0.0,5,49,0.899349
A,Random-K,5,0,0.0,5,50,0.899017
A,Random-K,5,0,0.0,5,51,0.899205
A,RILP,5,0,1.0,5,42,0.004843
A,RILP,5,0,1.0,5,43,0.004754
A,RILP,5,0,1.0,5,44,0.004802
A,RILP,5,0,1.0,5,45,0.004642
A,RILP,5,0,1.0,5,46,0.004748
A,RILP,5,0,1.0,5,47,0.004802
A,RILP,5,0,1.0,5,48,0.004717
A,RILP,5,0,1.0,5,49,0.004704
A,RILP,5,0,1.0,5,50,0.004812
A,RILP,5,0,1.0,5,51,0.004734
A,RILP-Greedy,5,0,1.0,5,42,0.004843
A,RILP-Greedy,5,0,1.0,5,43,0.004754
A,RILP-Greedy,5,0,1.0,5,44,0.004802
A,RILP-Greedy,5,0,1.0,5,45,0.004642
A,RILP-Greedy,5,0,1.0,5,46,0.004748
A,RILP-Greedy,5,0,1.0,5,47,0.004802
A,RILP-Greedy,5,0,1.0,5,48,0.004717
A,RILP-Greedy,5,0,1.0,5,49,0.004704
A,RILP-Greedy,5,0,1.0,5,50,0.004812
A,RILP-Greedy,5,0,1.0,5,51,0.004734
A,Nam2023b,5,0,1.0,5,42,0.003185
A,Nam2023b,5,0,1.0,5,43,0.003162
A,Nam2023b,5,0,1.0,5,44,0.003205
A,Nam2023b,5,0,1.0,5,45,0.003081
A,Nam2023b,5,0,1.0,5,46,0.003159
A,Nam2023b,5,0,1.0,5,47,0.003216
A,Nam2023b,5,0,1.0,5,48,0.003167
A,Nam2023b,5,0,1.0,5,49,0.003141
A,Nam2023b,5,0,1.0,5,50,0.003164
A,Nam2023b,5,0,1.0,5,51,0.003154
A,Nam2025,5,0,1.0,5,42,0.004843
A,Nam2025,5,0,1.0,5,43,0.004754
A,Nam2025,5,0,1.0,5,44,0.004802
A,Nam2025,5,0,1.0,5,45,0.004642
A,Nam2025,5,0,1.0,5,46,0.004748
A,Nam2025,5,0,1.0,5,47,0.004802
A,Nam2025,5,0,1.0,5,48,0.004717
A,Nam2025,5,0,1.0,5,49,0.004704
A,Nam2025,5,0,1.0,5,50,0.004812
A,Nam2025,5,0,1.0,5,51,0.004734
A,Youn2026,5,0,1.0,5,42,0.004843
A,Youn2026,5,0,1.0,5,43,0.004754
A,Youn2026,5,0,1.0,5,44,0.004802
A,Youn2026,5,0,1.0,5,45,0.004642
A,Youn2026,5,0,1.0,5,46,0.004748
A,Youn2026,5,0,1.0,5,47,0.004802
A,Youn2026,5,0,1.0,5,48,0.004717
A,Youn2026,5,0,1.0,5,49,0.004704
A,Youn2026,5,0,1.0,5,50,0.004812
A,Youn2026,5,0,1.0,5,51,0.004734
A,V2I-Base,5,0,1.0,5,42,0.004843
A,V2I-Base,5,0,1.0,5,43,0.004754
A,V2I-Base,5,0,1.0,5,44,0.004802
A,V2I-Base,5,0,1.0,5,45,0.004642
A,V2I-Base,5,0,1.0,5,46,0.004748
A,V2I-Base,5,0,1.0,5,47,0.004802
A,V2I-Base,5,0,1.0,5,48,0.004717
A,V2I-Base,5,0,1.0,5,49,0.004704
A,V2I-Base,5,0,1.0,5,50,0.004812
A,V2I-Base,5,0,1.0,5,51,0.004734
A,V2V-Base,5,0,1.0,5,42,0.691875
A,V2V-Base,5,0,1.0,5,43,0.691978
A,V2V-Base,5,0,1.0,5,44,0.692161
A,V2V-Base,5,0,1.0,5,45,0.692158
A,V2V-Base,5,0,1.0,5,46,0.692088
A,V2V-Base,5,0,1.0,5,47,0.691975
A,V2V-Base,5,0,1.0,5,48,0.692115
A,V2V-Base,5,0,1.0,5,49,0.691531
A,V2V-Base,5,0,1.0,5,50,0.691957
A,V2V-Base,5,0,1.0,5,51,0.692113
A,Random-K,5,0,1.0,5,42,0.899201
A,Random-K,5,0,1.0,5,43,0.899086
A,Random-K,5,0,1.0,5,44,0.898902
A,Random-K,5,0,1.0,5,45,0.898914
A,Random-K,5,0,1.0,5,46,0.899312
A,Random-K,5,0,1.0,5,47,0.899398
A,Random-K,5,0,1.0,5,48,0.899456
A,Random-K,5,0,1.0,5,49,0.899349
A,Random-K,5,0,1.0,5,50,0.899017
A,Random-K,5,0,1.0,5,51,0.899205
A,RILP,5,0,2.0,5,42,0.004843
A,RILP,5,0,2.0,5,43,0.004754
A,RILP,5,0,2.0,5,44,0.004802
A,RILP,5,0,2.0,5,45,0.004642
A,RILP,5,0,2.0,5,46,0.004748
A,RILP,5,0,2.0,5,47,0.004802
A,RILP,5,0,2.0,5,48,0.004717
A,RILP,5,0,2.0,5,49,0.004704
A,RILP,5,0,2.0,5,50,0.004812
A,RILP,5,0,2.0,5,51,0.004734
A,RILP-Greedy,5,0,2.0,5,42,0.004843
A,RILP-Greedy,5,0,2.0,5,43,0.004754
A,RILP-Greedy,5,0,2.0,5,44,0.004802
A,RILP-Greedy,5,0,2.0,5,45,0.004642
A,RILP-Greedy,5,0,2.0,5,46,0.004748
A,RILP-Greedy,5,0,2.0,5,47,0.004802
A,RILP-Greedy,5,0,2.0,5,48,0.004717
A,RILP-Greedy,5,0,2.0,5,49,0.004704
A,RILP-Greedy,5,0,2.0,5,50,0.004812
A,RILP-Greedy,5,0,2.0,5,51,0.004734
A,Nam2023b,5,0,2.0,5,42,0.003185
A,Nam2023b,5,0,2.0,5,43,0.003162
A,Nam2023b,5,0,2.0,5,44,0.003205
A,Nam2023b,5,0,2.0,5,45,0.003081
A,Nam2023b,5,0,2.0,5,46,0.003159
A,Nam2023b,5,0,2.0,5,47,0.003216
A,Nam2023b,5,0,2.0,5,48,0.003167
A,Nam2023b,5,0,2.0,5,49,0.003141
A,Nam2023b,5,0,2.0,5,50,0.003164
A,Nam2023b,5,0,2.0,5,51,0.003154
A,Nam2025,5,0,2.0,5,42,0.004843
A,Nam2025,5,0,2.0,5,43,0.004754
A,Nam2025,5,0,2.0,5,44,0.004802
A,Nam2025,5,0,2.0,5,45,0.004642
A,Nam2025,5,0,2.0,5,46,0.004748
A,Nam2025,5,0,2.0,5,47,0.004802
A,Nam2025,5,0,2.0,5,48,0.004717
A,Nam2025,5,0,2.0,5,49,0.004704
A,Nam2025,5,0,2.0,5,50,0.004812
A,Nam2025,5,0,2.0,5,51,0.004734
A,Youn2026,5,0,2.0,5,42,0.004843
A,Youn2026,5,0,2.0,5,43,0.004754
A,Youn2026,5,0,2.0,5,44,0.004802
A,Youn2026,5,0,2.0,5,45,0.004642
A,Youn2026,5,0,2.0,5,46,0.004748
A,Youn2026,5,0,2.0,5,47,0.004802
A,Youn2026,5,0,2.0,5,48,0.004717
A,Youn2026,5,0,2.0,5,49,0.004704
A,Youn2026,5,0,2.0,5,50,0.004812
A,Youn2026,5,0,2.0,5,51,0.004734
A,V2I-Base,5,0,2.0,5,42,0.004843
A,V2I-Base,5,0,2.0,5,43,0.004754
A,V2I-Base,5,0,2.0,5,44,0.004802
A,V2I-Base,5,0,2.0,5,45,0.004642
A,V2I-Base,5,0,2.0,5,46,0.004748
A,V2I-Base,5,0,2.0,5,47,0.004802
A,V2I-Base,5,0,2.0,5,48,0.004717
A,V2I-Base,5,0,2.0,5,49,0.004704
A,V2I-Base,5,0,2.0,5,50,0.004812
A,V2I-Base,5,0,2.0,5,51,0.004734
A,V2V-Base,5,0,2.0,5,42,0.691875
A,V2V-Base,5,0,2.0,5,43,0.691978
A,V2V-Base,5,0,2.0,5,44,0.692161
A,V2V-Base,5,0,2.0,5,45,0.692158
A,V2V-Base,5,0,2.0,5,46,0.692088
A,V2V-Base,5,0,2.0,5,47,0.691975
A,V2V-Base,5,0,2.0,5,48,0.692115
A,V2V-Base,5,0,2.0,5,49,0.691531
A,V2V-Base,5,0,2.0,5,50,0.691957
A,V2V-Base,5,0,2.0,5,51,0.676212
A,Random-K,5,0,2.0,5,42,0.8881
A,Random-K,5,0,2.0,5,43,0.888897
