scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CHR
A,RILP,4,30,1.0,5,44,0.438105
A,RILP,4,30,1.0,5,45,0.438069
A,RILP,4,30,1.0,5,46,0.438079
A,RILP,4,30,1.0,5,47,0.438383
A,RILP,4,30,1.0,5,48,0.438366
A,RILP,4,30,1.0,5,49,0.438749
A,RILP,4,30,1.0,5,50,0.438441
A,RILP,4,30,1.0,5,51,0.438144
A,RILP-Greedy,4,30,1.0,5,42,0.43843
A,RILP-Greedy,4,30,1.0,5,43,0.438386
A,RILP-Greedy,4,30,1.0,5,44,0.438105
A,RILP-Greedy,4,30,1.0,5,45,0.438069
A,RILP-Greedy,4,30,1.0,5,46,0.438079
A,RILP-Greedy,4,30,1.0,5,47,0.438383
A,RILP-Greedy,4,30,1.0,5,48,0.438366
A,RILP-Greedy,4,30,1.0,5,49,0.438749
A,RILP-Greedy,4,30,1.0,5,50,0.438441
A,RILP-Greedy,4,30,1.0,5,51,0.438144
A,Nam2023b,4,30,1.0,5,42,0.291514
A,Nam2023b,4,30,1.0,5,43,0.291394
A,Nam2023b,4,30,1.0,5,44,0.291268
A,Nam2023b,4,30,1.0,5,45,0.291155
A,Nam2023b,4,30,1.0,5,46,0.291363
A,Nam2023b,4,30,1.0,5,47,0.291636
A,Nam2023b,4,30,1.0,5,48,0.291192
A,Nam2023b,4,30,1.0,5,49,0.291287
A,Nam2023b,4,30,1.0,5,50,0.291068
A,Nam2023b,4,30,1.0,5,51,0.291097
A,Nam2025,4,30,1.0,5,42,0.43843
A,Nam2025,4,30,1.0,5,43,0.438386
A,Nam2025,4,30,1.0,5,44,0.438105
A,Nam2025,4,30,1.0,5,45,0.438069
A,Nam2025,4,30,1.0,5,46,0.438079
A,Nam2025,4,30,1.0,5,47,0.438383
A,Nam2025,4,30,1.0,5,48,0.438366
A,Nam2025,4,30,1.0,5,49,0.438749
A,Nam2025,4,30,1.0,5,50,0.438441
A,Nam2025,4,30,1.0,5,51,0.438144
A,Youn2026,4,30,1.0,5,42,0.43843
A,Youn2026,4,30,1.0,5,43,0.438386
A,Youn2026,4,30,1.0,5,44,0.438105
A,Youn2026,4,30,1.0,5,45,0.438069
A,Youn2026,4,30,1.0,5,46,0.438079
A,Youn2026,4,30,1.0,5,47,0.438383
A,Youn2026,4,30,1.0,5,48,0.438366
A,Youn2026,4,30,1.0,5,49,0.438749
A,Youn2026,4,30,1.0,5,50,0.438441
A,Youn2026,4,30,1.0,5,51,0.438144
A,V2I-Base,4,30,1.0,5,42,0.43843
A,V2I-Base,4,30,1.0,5,43,0.438386
A,V2I-Base,4,30,1.0,5,44,0.438105
A,V2I-Base,4,30,1.0,5,45,0.438069
A,V2I-Base,4,30,1.0,5,46,0.438079
A,V2I-Base,4,30,1.0,5,47,0.438383
A,V2I-Base,4,30,1.0,5,48,0.438366
A,V2I-Base,4,30,1.0,5,49,0.438749
A,V2I-Base,4,30,1.0,5,50,0.438441
A,V2I-Base,4,30,1.0,5,51,0.438144
A,V2V-Base,4,30,1.0,5,42,0.998166
A,V2V-Base,4,30,1.0,5,43,0.998137
A,V2V-Base,4,30,1.0,5,44,0.998154
A,V2V-Base,4,30,1.0,5,45,0.998204
A,V2V-Base,4,30,1.0,5,46,0.998154
A,V2V-Base,4,30,1.0,5,47,0.998231
A,V2V-Base,4,30,1.0,5,48,0.998323
A,V2V-Base,4,30,1.0,5,49,0.998319
A,V2V-Base,4,30,1.0,5,50,0.998215
A,V2V-Base,4,30,1.0,5,51,0.998136
A,Random-K,4,30,1.0,5,42,0.998109
A,Random-K,4,30,1.0,5,43,0.997869
A,Random-K,4,30,1.0,5,44,0.99788
A,Random-K,4,30,1.0,5,45,0.997977
A,Random-K,4,30,1.0,5,46,0.99799
A,Random-K,4,30,1.0,5,47,0.99807
A,Random-K,4,30,1.0,5,48,0.998176
A,Random-K,4,30,1.0,5,49,0.998096
A,Random-K,4,30,1.0,5,50,0.998014
A,Random-K,4,30,1.0,5,51,0.997899
A,RILP,4,30,2.0,5,42,0.43843
A,RILP,4,30,2.0,5,43,0.438386
A,RILP,4,30,2.0,5,44,0.438105
A,RILP,4,30,2.0,5,45,0.438069
A,RILP,4,30,2.0,5,46,0.438079
A,RILP,4,30,2.0,5,47,0.438383
A,RILP,4,30,2.0,5,48,0.438366
A,RILP,4,30,2.0,5,49,0.438749
A,RILP,4,30,2.0,5,50,0.438441
A,RILP,4,30,2.0,5,51,0.438144
A,RILP-Greedy,4,30,2.0,5,42,0.43843
A,RILP-Greedy,4,30,2.0,5,43,0.438386
A,RILP-Greedy,4,30,2.0,5,44,0.438105
A,RILP-Greedy,4,30,2.0,5,45,0.438069
A,RILP-Greedy,4,30,2.0,5,46,0.438079
A,RILP-Greedy,4,30,2.0,5,47,0.438383
A,RILP-Greedy,4,30,2.0,5,48,0.438366
A,RILP-Greedy,4,30,2.0,5,49,0.438749
A,RILP-Greedy,4,30,2.0,5,50,0.438441
A,RILP-Greedy,4,30,2.0,5,51,0.438144
A,Nam2023b,4,30,2.0,5,42,0.291514
A,Nam2023b,4,30,2.0,5,43,0.291394
A,Nam2023b,4,30,2.0,5,44,0.291268
A,Nam2023b,4,30,2.0,5,45,0.291155
A,Nam2023b,4,30,2.0,5,46,0.291363
A,Nam2023b,4,30,2.0,5,47,0.291636
A,Nam2023b,4,30,2.0,5,48,0.291192
A,Nam2023b,4,30,2.0,5,49,0.291287
A,Nam2023b,4,30,2.0,5,50,0.291068
A,Nam2023b,4,30,2.0,5,51,0.291097
A,Nam2025,4,30,2.0,5,42,0.43843
A,Nam2025,4,30,2.0,5,43,0.438386
A,Nam2025,4,30,2.0,5,44,0.438105
A,Nam2025,4,30,2.0,5,45,0.438069
A,Nam2025,4,30,2.0,5,46,0.438079
A,Nam2025,4,30,2.0,5,47,0.438383
A,Nam2025,4,30,2.0,5,48,0.438366
A,Nam2025,4,30,2.0,5,49,0.438749
A,Nam2025,4,30,2.0,5,50,0.438441
A,Nam2025,4,30,2.0,5,51,0.438144
A,Youn2026,4,30,2.0,5,42,0.43843
A,Youn2026,4,30,2.0,5,43,0.438386
A,Youn2026,4,30,2.0,5,44,0.438105
A,Youn2026,4,30,2.0,5,45,0.438069
A,Youn2026,4,30,2.0,5,46,0.438079
A,Youn2026,4,30,2.0,5,47,0.438383
A,Youn2026,4,30,2.0,5,48,0.438366
A,Youn2026,4,30,2.0,5,49,0.438749
A,Youn2026,4,30,2.0,5,50,0.438441
A,Youn2026,4,30,2.0,5,51,0.438144
A,V2I-Base,4,30,2.0,5,42,0.43843
A,V2I-Base,4,30,2.0,5,43,0.438386
A,V2I-Base,4,30,2.0,5,44,0.438105
A,V2I-Base,4,30,2.0,5,45,0.438069
A,V2I-Base,4,30,2.0,5,46,0.438079
A,V2I-Base,4,30,2.0,5,47,0.438383
A,V2I-Base,4,30,2.0,5,48,0.438366
A,V2I-Base,4,30,2.0,5,49,0.438749
A,V2I-Base,4,30,2.0,5,50,0.438441
A,V2I-Base,4,30,2.0,5,51,0.438144
A,V2V-Base,4,30,2.0,5,42,0.998166
A,V2V-Base,4,30,2.0,5,43,0.998137
A,V2V-Base,4,30,2.0,5,44,0.998154
A,V2V-Base,4,30,2.0,5,45,0.998204
A,V2V-Base,4,30,2.0,5,46,0.998154
A,V2V-Base,4,30,2.0,5,47,0.998231
A,V2V-Base,4,30,2.0,5,48,0.998323
A,V2V-Base,4,30,2.0,5,49,0.998319
A,V2V-Base,4,30,2.0,5,50,0.998215
A,V2V-Base,4,30,2.0,5,51,0.998136
A,Random-K,4,30,2.0,5,42,0.998109
A,Random-K,4,30,2.0,5,43,0.997869
A,Random-K,4,30,2.0,5,44,0.99788
A,Random-K,4,30,2.0,5,45,0.997977
A,Random-K,4,30,2.0,5,46,0.99799
A,Random-K,4,30,2.0,5,47,0.99807
A,Random-K,4,30,2.0,5,48,0.998176
A,Random-K,4,30,2.0,5,49,0.998096
A,Random-K,4,30,2.0,5,50,0.998014
A,Random-K,4,30,2.0,5,51,0.997899
A,RILP,4,30,3.0,5,42,0.43843
A,RILP,4,30,3.0,5,43,0.438386
A,RILP,4,30,3.0,5,44,0.438105
A,RILP,4,30,3.0,5,45,0.438069
A,RILP,4,30,3.0,5,46,0.438079
A,RILP,4,30,3.0,5,47,0.438383
A,RILP,4,30,3.0,5,48,0.438366
A,RILP,4,30,3.0,5,49,0.438749
A,RILP,4,30,3.0,5,50,0.438441
A,RILP,4,30,3.0,5,51,0.438144
A,RILP-Greedy,4,30,3.0,5,42,0.43843
A,RILP-Greedy,4,30,3.0,5,43,0.438386
A,RILP-Greedy,4,30,3.0,5,44,0.438105
A,RILP-Greedy,4,30,3.0,5,45,0.438069
A,RILP-Greedy,4,30,3.0,5,46,0.438079
A,RILP-Greedy,4,30,3.0,5,47,0.438383
A,RILP-Greedy,4,30,3.0,5,48,0.438366
A,RILP-Greedy,4,30,3.0,5,49,0.438749
A,RILP-Greedy,4,30,3.0,5,50,0.438441
A,RILP-Greedy,4,30,3.0,5,51,0.438144
A,Nam2023b,4,30,3.0,5,42,0.291514
A,Nam2023b,4,30,3.0,5,43,0.291394
A,Nam2023b,4,30,3.0,5,44,0.291268
A,Nam2023b,4,30,3.0,5,45,0.291155
A,Nam2023b,4,30,3.0,5,46,0.291363
A,Nam2023b,4,30,3.0,5,47,0.291636
A,Nam2023b,4,30,3.0,5,48,0.291192
A,Nam2023b,4,30,3.0,5,49,0.291287
A,Nam2023b,4,30,3.0,5,50,0.291068
A,Nam2023b,4,30,3.0,5,51,0.291097
A,Nam2025,4,30,3.0,5,42,0.43843
A,Nam2025,4,30,3.0,5,43,0.438386
A,Nam2025,4,30,3.0,5,44,0.438105
A,Nam2025,4,30,3.0,5,45,0.438069
A,Nam2025,4,30,3.0,5,46,0.438079
A,Nam2025,4,30,3.0,5,47,0.438383
A,Nam2025,4,30,3.0,5,48,0.438366
A,Nam2025,4,30,3.0,5,49,0.438749
A,Nam2025,4,30,3.0,5,50,0.438441
A,Nam2025,4,30,3.0,5,51,0.438144
A,Youn2026,4,30,3.0,5,42,0.43843
A,Youn2026,4,30,3.0,5,43,0.438386
A,Youn2026,4,30,3.0,5,44,0.438105
A,Youn2026,4,30,3.0,5,45,0.438069
A,Youn2026,4,30,3.0,5,46,0.438079
A,Youn2026,4,30,3.0,5,47,0.438383
A,Youn2026,4,30,3.0,5,48,0.438366
A,Youn2026,4,30,3.0,5,49,0.438749
A,Youn2026,4,30,3.0,5,50,0.438441
A,Youn2026,4,30,3.0,5,51,0.438144
A,V2I-Base,4,30,3.0,5,42,0.43843
A,V2I-Base,4,30,3.0,5,43,0.438386
A,V2I-Base,4,30,3.0,5,44,0.438105
A,V2I-Base,4,30,3.0,5,45,0.438069
A,V2I-Base,4,30,3.0,5,46,0.438079
A,V2I-Base,4,30,3.0,5,47,0.438383
A,V2I-Base,4,30,3.0,5,48,0.438366
A,V2I-Base,4,30,3.0,5,49,0.438749
A,V2I-Base,4,30,3.0,5,50,0.438441
A,V2I-Base,4,30,3.0,5,51,0.438144
A,V2V-Base,4,30,3.0,5,42,0.998166
A,V2V-Base,4,30,3.0,5,43,0.998137
A,V2V-Base,4,30,3.0,5,44,0.998154
A,V2V-Base,4,30,3.0,5,45,0.998204
A,V2V-Base,4,30,3.0,5,46,0.998154
A,V2V-Base,4,30,3.0,5,47,0.998231
A,V2V-Base,4,30,3.0,5,48,0.998323
A,V2V-Base,4,30,3.0,5,49,0.998319
A,V2V-Base,4,30,3.0,5,50,0.998215
A,V2V-Base,4,30,3.0,5,51,0.998136
A,Random-K,4,30,3.0,5,42,0.998109
A,Random-K,4,30,3.0,5,43,0.997869
A,Random-K,4,30,3.0,5,44,0.99788
A,Random-K,4,30,3.0,5,45,0.997977
A,Random-K,4,30,3.0,5,46,0.99799
A,Random-K,4,30,3.0,5,47,0.99807
A,Random-K,4,30,3.0,5,48,0.998176
A,Random-K,4,30,3.0,5,49,0.998096
A,Random-K,4,30,3.0,5,50,0.998014
A,Random-K,4,30,3.0,5,51,0.997899
A,RILP,5,0,0.0,5,42,0.43843
A,RILP,5,0,0.0,5,43,0.438386
A,RILP,5,0,0.0,5,44,0.438105
A,RILP,5,0,0.0,5,45,0.438069
A,RILP,5,0,0.0,5,46,0.438079
A,RILP,5,0,0.0,5,47,0.438383
A,RILP,5,0,0.0,5,48,0.438366
A,RILP,5,0,0.0,5,49,0.438749
A,RILP,5,0,0.0,5,50,0.438441
A,RILP,5,0,0.0,5,51,0.438144
A,RILP-Greedy,5,0,0.0,5,42,0.43843
A,RILP-Greedy,5,0,0.0,5,43,0.438386
A,RILP-Greedy,5,0,0.0,5,44,0.438105
A,RILP-Greedy,5,0,0.0,5,45,0.438069
A,RILP-Greedy,5,0,0.0,5,46,0.438079
A,RILP-Greedy,5,0,0.0,5,47,0.438383
A,RILP-Greedy,5,0,0.0,5,48,0.438366
A,RILP-Greedy,5,0,0.0,5,49,0.438749
A,RILP-Greedy,5,0,0.0,5,50,0.438441
A,RILP-Greedy,5,0,0.0,5,51,0.438144
A,Nam2023b,5,0,0.0,5,42,0.291514
A,Nam2023b,5,0,0.0,5,43,0.291394
A,Nam2023b,5,0,0.0,5,44,0.291268
A,Nam2023b,5,0,0.0,5,45,0.291155
A,Nam2023b,5,0,0.0,5,46,0.291363
A,Nam2023b,5,0,0.0,5,47,0.291636
A,Nam2023b,5,0,0.0,5,48,0.291192
A,Nam2023b,5,0,0.0,5,49,0.291287
A,Nam2023b,5,0,0.0,5,50,0.291068
A,Nam2023b,5,0,0.0,5,51,0.291097
A,Nam2025,5,0,0.0,5,42,0.43843
A,Nam2025,5,0,0.0,5,43,0.438386
A,Nam2025,5,0,0.0,5,44,0.438105
A,Nam2025,5,0,0.0,5,45,0.438069
A,Nam2025,5,0,0.0,5,46,0.438079
A,Nam2025,5,0,0.0,5,47,0.438383
A,Nam2025,5,0,0.0,5,48,0.438366
A,Nam2025,5,0,0.0,5,49,0.438749
A,Nam2025,5,0,0.0,5,50,0.438441
A,Nam2025,5,0,0.0,5,51,0.438144
A,Youn2026,5,0,0.0,5,42,0.43843
A,Youn2026,5,0,0.0,5,43,0.438386
A,Youn2026,5,0,0.0,5,44,0.438105
A,Youn2026,5,0,0.0,5,45,0.438069
A,Youn2026,5,0,0.0,5,46,0.438079
A,Youn2026,5,0,0.0,5,47,0.438383
A,Youn2026,5,0,0.0,5,48,0.438366
A,Youn2026,5,0,0.0,5,49,0.438749
A,Youn2026,5,0,0.0,5,50,0.438441
A,Youn2026,5,0,0.0,5,51,0.438144
A,V2I-Base,5,0,0.0,5,42,0.43843
A,V2I-Base,5,0,0.0,5,43,0.438386
A,V2I-Base,5,0,0.0,5,44,0.438105
A,V2I-Base,5,0,0.0,5,45,0.438069
A,V2I-Base,5,0,0.0,5,46,0.438079
A,V2I-Base,5,0,0.0,5,47,0.438383
A,V2I-Base,5,0,0.0,5,48,0.438366
A,V2I-Base,5,0,0.0,5,49,0.438749
A,V2I-Base,5,0,0.0,5,50,0.438441
A,V2I-Base,5,0,0.0,5,51,0.438144
A,V2V-Base,5,0,0.0,5,42,0.998166
A,V2V-Base,5,0,0.0,5,43,0.998137
A,V2V-Base,5,0,0.0,5,44,0.998154
A,V2V-Base,5,0,0.0,5,45,0.998204
A,V2V-Base,5,0,0.0,5,46,0.998154
A,V2V-Base,5,0,0.0,5,47,0.998231
A,V2V-Base,5,0,0.0,5,48,0.998323
A,V2V-Base,5,0,0.0,5,49,0.998319
A,V2V-Base,5,0,0.0,5,50,0.998215
A,V2V-Base,5,0,0.0,5,51,0.998136
A,Random-K,5,0,0.0,5,42,0.998109
A,Random-K,5,0,0.0,5,43,0.997869
A,Random-K,5,0,0.0,5,44,0.99788
A,Random-K,5,0,0.0,5,45,0.997977
A,Random-K,5,0,0.0,5,46,0.99799
A,Random-K,5,0,0.0,5,47,0.99807
A,Random-K,5,0,0.0,5,48,0.998176
A,Random-K,5,0,0.0,5,49,0.998096
A,Random-K,5,0,0.0,5,50,0.998014
A,Random-K,5,0,0.0,5,51,0.997899
A,RILP,5,0,1.0,5,42,0.43843
A,RILP,5,0,1.0,5,43,0.438386
A,RILP,5,0,1.0,5,44,0.438105
A,RILP,5,0,1.0,5,45,0.438069
A,RILP,5,0,1.0,5,46,0.438079
A,RILP,5,0,1.0,5,47,0.438383
A,RILP,5,0,1.0,5,48,0.438366
A,RILP,5,0,1.0,5,49,0.438749
A,RILP,5,0,1.0,5,50,0.438441
A,RILP,5,0,1.0,5,51,0.438144
A,RILP-Greedy,5,0,1.0,5,42,0.43843
A,RILP-Greedy,5,0,1.0,5,43,0.438386
A,RILP-Greedy,5,0,1.0,5,44,0.438105
A,RILP-Greedy,5,0,1.0,5,45,0.438069
A,RILP-Greedy,5,0,1.0,5,46,0.438079
A,RILP-Greedy,5,0,1.0,5,47,0.438383
A,RILP-Greedy,5,0,1.0,5,48,0.438366
A,RILP-Greedy,5,0,1.0,5,49,0.438749
A,RILP-Greedy,5,0,1.0,5,50,0.438441
A,RILP-Greedy,5,0,1.0,5,51,0.438144
A,Nam2023b,5,0,1.0,5,42,0.291514
A,Nam2023b,5,0,1.0,5,43,0.291394
A,Nam2023b,5,0,1.0,5,44,0.291268
A,Nam2023b,5,0,1.0,5,45,0.291155
A,Nam2023b,5,0,1.0,5,46,0.291363
A,Nam2023b,5,0,1.0,5,47,0.291636
A,Nam2023b,5,0,1.0,5,48,0.291192
A,Nam2023b,5,0,1.0,5,49,0.291287
A,Nam2023b,5,0,1.0,5,50,0.291068
A,Nam2023b,5,0,1.0,5,51,0.291097
A,Nam2025,5,0,1.0,5,42,0.43843
A,Nam2025,5,0,1.0,5,43,0.438386
A,Nam2025,5,0,1.0,5,44,0.438105
A,Nam2025,5,0,1.0,5,45,0.438069
A,Nam2025,5,0,1.0,5,46,0.438079
A,Nam2025,5,0,1.0,5,47,0.438383
A,Nam2025,5,0,1.0,5,48,0.438366
A,Nam2025,5,0,1.0,5,49,0.438749
A,Nam2025,5,0,1.0,5,50,0.438441
A,Nam2025,5,0,1.0,5,51,0.438144
A,Youn2026,5,0,1.0,5,42,0.43843
A,Youn2026,5,0,1.0,5,43,0.438386
A,Youn2026,5,0,1.0,5,44,0.438105
A,Youn2026,5,0,1.0,5,45,0.438069
A,Youn2026,5,0,1.0,5,46,0.438079
A,Youn2026,5,0,1.0,5,47,0.438383
A,Youn2026,5,0,1.0,5,48,0.438366
A,Youn2026,5,0,1.0,5,49,0.438749
A,Youn2026,5,0,1.0,5,50,0.438441
A,Youn2026,5,0,1.0,5,51,0.438144
A,V2I-Base,5,0,1.0,5,42,0.43843
A,V2I-Base,5,0,1.0,5,43,0.438386
A,V2I-Base,5,0,1.0,5,44,0.438105
A,V2I-Base,5,0,1.0,5,45,0.438069
A,V2I-Base,5,0,1.0,5,46,0.438079
A,V2I-Base,5,0,1.0,5,47,0.438383
A,V2I-Base,5,0,1.0,5,48,0.438366
A,V2I-Base,5,0,1.0,5,49,0.438749
A,V2I-Base,5,0,1.0,5,50,0.438441
A,V2I-Base,5,0,1.0,5,51,0.438144
A,V2V-Base,5,0,1.0,5,42,0.998166
A,V2V-Base,5,0,1.0,5,43,0.998137
A,V2V-Base,5,0,1.0,5,44,0.998154
A,V2V-Base,5,0,1.0,5,45,0.998204
A,V2V-Base,5,0,1.0,5,46,0.998154
A,V2V-Base,5,0,1.0,5,47,0.998231
A,V2V-Base,5,0,1.0,5,48,0.998323
A,V2V-Base,5,0,1.0,5,49,0.998319
A,V2V-Base,5,0,1.0,5,50,0.998215
A,V2V-Base,5,0,1.0,5,51,0.998136
A,Random-K,5,0,1.0,5,42,0.998109
A,Random-K,5,0,1.0,5,43,0.997869
A,Random-K,5,0,1.0,5,44,0.99788
A,Random-K,5,0,1.0,5,45,0.997977
A,Random-K,5,0,1.0,5,46,0.99799
A,Random-K,5,0,1.0,5,47,0.99807
A,Random-K,5,0,1.0,5,48,0.998176
A,Random-K,5,0,1.0,5,49,0.998096
A,Random-K,5,0,1.0,5,50,0.998014
A,Random-K,5,0,1.0,5,51,0.997899
A,RILP,5,0,2.0,5,42,0.43843
A,RILP,5,0,2.0,5,43,0.438386
A,RILP,5,0,2.0,5,44,0.438105
A,RILP,5,0,2.0,5,45,0.438069
A,RILP,5,0,2.0,5,46,0.438079
A,RILP,5,0,2.0,5,47,0.438383
A,RILP,5,0,2.0,5,48,0.438366
A,RILP,5,0,2.0,5,49,0.438749
A,RILP,5,0,2.0,5,50,0.438441
A,RILP,5,0,2.0,5,51,0.438144
A,RILP-Greedy,5,0,2.0,5,42,0.43843
A,RILP-Greedy,5,0,2.0,5,43,0.438386
A,RILP-Greedy,5,0,2.0,5,44,0.438105
A,RILP-Greedy,5,0,2.0,5,45,0.438069
A,RILP-Greedy,5,0,2.0,5,46,0.438079
A,RILP-Greedy,5,0,2.0,5,47,0.438383
A,RILP-Greedy,5,0,2.0,5,48,0.438366
A,RILP-Greedy,5,0,2.0,5,49,0.438749
A,RILP-Greedy,5,0,2.0,5,50,0.438441
A,RILP-Greedy,5,0,2.0,5,51,0.438144
A,Nam2023b,5,0,2.0,5,42,0.291514
A,Nam2023b,5,0,2.0,5,43,0.291394
A,Nam2023b,5,0,2.0,5,44,0.291268
A,Nam2023b,5,0,2.0,5,45,0.291155
A,Nam2023b,5,0,2.0,5,46,0.291363
A,Nam2023b,5,0,2.0,5,47,0.291636
A,Nam2023b,5,0,2.0,5,48,0.291192
A,Nam2023b,5,0,2.0,5,49,0.291287
A,Nam2023b,5,0,2.0,5,50,0.291068
A,Nam2023b,5,0,2.0,5,51,0.291097
A,Nam2025,5,0,2.0,5,42,0.43843
A,Nam2025,5,0,2.0,5,43,0.438386
A,Nam2025,5,0,2.0,5,44,0.438105
A,Nam2025,5,0,2.0,5,45,0.438069
A,Nam2025,5,0,2.0,5,46,0.438079
A,Nam2025,5,0,2.0,5,47,0.438383
A,Nam2025,5,0,2.0,5,48,0.438366
A,Nam2025,5,0,2.0,5,49,0.438749
A,Nam2025,5,0,2.0,5,50,0.438441
A,Nam2025,5,0,2.0,5,51,0.438144
A,Youn2026,5,0,2.0,5,42,0.43843
A,Youn2026,5,0,2.0,5,43,0.438386
A,Youn2026,5,0,2.0,5,44,0.438105
A,Youn2026,5,0,2.0,5,45,0.438069
A,Youn2026,5,0,2.0,5,46,0.438079
A,Youn2026,5,0,2.0,5,47,0.438383
A,Youn2026,5,0,2.0,5,48,0.438366
A,Youn2026,5,0,2.0,5,49,0.438749
A,Youn2026,5,0,2.0,5,50,0.438441
A,Youn2026,5,0,2.0,5,51,0.438144
A,V2I-Base,5,0,2.0,5,42,0.43843
A,V2I-Base,5,0,2.0,5,43,0.438386
A,V2I-Base,5,0,2.0,5,44,0.438105
A,V2I-Base,5,0,2.0,5,45,0.438069
A,V2I-Base,5,0,2.0,5,46,0.438079
A,V2I-Base,5,0,2.0,5,47,0.438383
A,V2I-Base,5,0,2.0,5,48,0.438366
A,V2I-Base,5,0,2.0,5,49,0.438749
A,V2I-Base,5,0,2.0,5,50,0.438441
A,V2I-Base,5,0,2.0,5,51,0.438144
A,V2V-Base,5,0,2.0,5,42,0.998166
A,V2V-Base,5,0,2.0,5,43,0.998137
A,V2V-Base,5,0,2.0,5,44,0.998154
A,V2V-Base,5,0,2.0,5,45,0.998204
A,V2V-Base,5,0,2.0,5,46,0.998154
A,V2V-Base,5,0,2.0,5,47,0.998231
A,V2V-Base,5,0,2.0,5,48,0.998323
A,V2V-Base,5,0,2.0,5,49,0.998319
A,V2V-Base,5,0,2.0,5,50,0.998215
A,V2V-Base,5,0,2.0,5,51,0.986211
A,Random-K,5,0,2.0,5,42,0.987144
A,Random-K,5,0,2.0,5,43,0.987706
A,Random-K,5,0,2.0,5,44,0.988829
A,Random-K,5,0,2.0,5,45,0.988204
A,Random-K,5,0,2.0,5,46,0.988343
A,Random-K,5,0,2.0,5,47,0.98734
A,Random-K,5,0,2.0,5,48,0.988
A,Random-K,5,0,2.0,5,49,0.987305
A,Random-K,5,0,2.0,5,50,0.988235
A,Random-K,5,0,2.0,5,51,0.986859
A,RILP,5,0,3.0,5,42,0.438811
A,RILP,5,0,3.0,5,43,0.437827
A,RILP,5,0,3.0,5,44,0.437906
A,RILP,5,0,3.0,5,45,0.438128
A,RILP,5,0,3.0,5,46,0.437798
A,RILP,5,0,3.0,5,47,0.438068
A,RILP,5,0,3.0,5,48,0.438456
A,RILP,5,0,3.0,5,49,0.438383
A,RILP,5,0,3.0,5,50,0.438667
A,RILP,5,0,3.0,5,51,0.438417
A,RILP-Greedy,5,0,3.0,5,42,0.438811
A,RILP-Greedy,5,0,3.0,5,43,0.437827
A,RILP-Greedy,5,0,3.0,5,44,0.437906
A,RILP-Greedy,5,0,3.0,5,45,0.438128
A,RILP-Greedy,5,0,3.0,5,46,0.437798
A,RILP-Greedy,5,0,3.0,5,47,0.438068
A,RILP-Greedy,5,0,3.0,5,48,0.438456
A,RILP-Greedy,5,0,3.0,5,49,0.438383
A,RILP-Greedy,5,0,3.0,5,50,0.438667
A,RILP-Greedy,5,0,3.0,5,51,0.438417
A,Nam2023b,5,0,3.0,5,42,0.291276
A,Nam2023b,5,0,3.0,5,43,0.29103
A,Nam2023b,5,0,3.0,5,44,0.291163
A,Nam2023b,5,0,3.0,5,45,0.291049
A,Nam2023b,5,0,3.0,5,46,0.290882
A,Nam2023b,5,0,3.0,5,47,0.291321
A,Nam2023b,5,0,3.0,5,48,0.290968
A,Nam2023b,5,0,3.0,5,49,0.291359
A,Nam2023b,5,0,3.0,5,50,0.291516
A,Nam2023b,5,0,3.0,5,51,0.291686
A,Nam2025,5,0,3.0,5,42,0.438811
A,Nam2025,5,0,3.0,5,43,0.437827
A,Nam2025,5,0,3.0,5,44,0.437906
A,Nam2025,5,0,3.0,5,45,0.438128
A,Nam2025,5,0,3.0,5,46,0.437798
A,Nam2025,5,0,3.0,5,47,0.438068
A,Nam2025,5,0,3.0,5,48,0.438456
A,Nam2025,5,0,3.0,5,49,0.438383
A,Nam2025,5,0,3.0,5,50,0.438667
A,Nam2025,5,0,3.0,5,51,0.438417
A,Youn2026,5,0,3.0,5,42,0.438811
A,Youn2026,5,0,3.0,5,43,0.437827
A,Youn2026,5,0,3.0,5,44,0.437906
A,Youn2026,5,0,3.0,5,45,0.438128
A,Youn2026,5,0,3.0,5,46,0.437798
A,Youn2026,5,0,3.0,5,47,0.438068
A,Youn2026,5,0,3.0,5,48,0.438456
A,Youn2026,5,0,3.0,5,49,0.438383
A,Youn2026,5,0,3.0,5,50,0.438667
A,Youn2026,5,0,3.0,5,51,0.438417
A,V2I-Base,5,0,3.0,5,42,0.438811
A,V2I-Base,5,0,3.0,5,43,0.437827
A,V2I-Base,5,0,3.0,5,44,0.437906
A,V2I-Base,5,0,3.0,5,45,0.438128
A,V2I-Base,5,0,3.0,5,46,0.437798
A,V2I-Base,5,0,3.0,5,47,0.438068
A,V2I-Base,5,0,3.0,5,48,0.438456
A,V2I-Base,5,0,3.0,5,49,0.438383
A,V2I-Base,5,0,3.0,5,50,0.438667
A,V2I-Base,5,0,3.0,5,51,0.438417
A,V2V-Base,5,0,3.0,5,42,0.987097
A,V2V-Base,5,0,3.0,5,43,0.987677
A,V2V-Base,5,0,3.0,5,44,0.988701
A,V2V-Base,5,0,3.0,5,45,0.988208
A,V2V-Base,5,0,3.0,5,46,0.988354
A,V2V-Base,5,0,3.0,5,47,0.987522
A,V2V-Base,5,0,3.0,5,48,0.988254
A,V2V-Base,5,0,3.0,5,49,0.987764
A,V2V-Base,5,0,3.0,5,50,0.988568
A,V2V-Base,5,0,3.0,5,51,0.986211
A,Random-K,5,0,3.0,5,42,0.987144
