scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,RLBI
A,Youn2026,4,20,3.0,5,51,0.989188
A,V2I-Base,4,20,3.0,5,42,0.989035
A,V2I-Base,4,20,3.0,5,43,0.989194
A,V2I-Base,4,20,3.0,5,44,0.989109
A,V2I-Base,4,20,3.0,5,45,0.989309
A,V2I-Base,4,20,3.0,5,46,0.989171
A,V2I-Base,4,20,3.0,5,47,0.989035
A,V2I-Base,4,20,3.0,5,48,0.989145
A,V2I-Base,4,20,3.0,5,49,0.989193
A,V2I-Base,4,20,3.0,5,50,0.989136
A,V2I-Base,4,20,3.0,5,51,0.989188
A,V2V-Base,4,20,3.0,5,42,0.989035
A,V2V-Base,4,20,3.0,5,43,0.989194
A,V2V-Base,4,20,3.0,5,44,0.989109
A,V2V-Base,4,20,3.0,5,45,0.989309
A,V2V-Base,4,20,3.0,5,46,0.989171
A,V2V-Base,4,20,3.0,5,47,0.989035
A,V2V-Base,4,20,3.0,5,48,0.989145
A,V2V-Base,4,20,3.0,5,49,0.989193
A,V2V-Base,4,20,3.0,5,50,0.989136
A,V2V-Base,4,20,3.0,5,51,0.989188
A,Random-K,4,20,3.0,5,42,0.989035
A,Random-K,4,20,3.0,5,43,0.989194
A,Random-K,4,20,3.0,5,44,0.989109
A,Random-K,4,20,3.0,5,45,0.989309
A,Random-K,4,20,3.0,5,46,0.989171
A,Random-K,4,20,3.0,5,47,0.989035
A,Random-K,4,20,3.0,5,48,0.989145
A,Random-K,4,20,3.0,5,49,0.989193
A,Random-K,4,20,3.0,5,50,0.989136
A,Random-K,4,20,3.0,5,51,0.989188
A,RILP,4,30,0.0,5,42,0.989035
A,RILP,4,30,0.0,5,43,0.989194
A,RILP,4,30,0.0,5,44,0.989109
A,RILP,4,30,0.0,5,45,0.989309
A,RILP,4,30,0.0,5,46,0.989171
A,RILP,4,30,0.0,5,47,0.989035
A,RILP,4,30,0.0,5,48,0.989145
A,RILP,4,30,0.0,5,49,0.989193
A,RILP,4,30,0.0,5,50,0.989136
A,RILP,4,30,0.0,5,51,0.989188
A,RILP-Greedy,4,30,0.0,5,42,0.989035
A,RILP-Greedy,4,30,0.0,5,43,0.989194
A,RILP-Greedy,4,30,0.0,5,44,0.989109
A,RILP-Greedy,4,30,0.0,5,45,0.989309
A,RILP-Greedy,4,30,0.0,5,46,0.989171
A,RILP-Greedy,4,30,0.0,5,47,0.989035
A,RILP-Greedy,4,30,0.0,5,48,0.989145
A,RILP-Greedy,4,30,0.0,5,49,0.989193
A,RILP-Greedy,4,30,0.0,5,50,0.989136
A,RILP-Greedy,4,30,0.0,5,51,0.989188
A,Nam2023b,4,30,0.0,5,42,0.989035
A,Nam2023b,4,30,0.0,5,43,0.989194
A,Nam2023b,4,30,0.0,5,44,0.989109
A,Nam2023b,4,30,0.0,5,45,0.989309
A,Nam2023b,4,30,0.0,5,46,0.989171
A,Nam2023b,4,30,0.0,5,47,0.989035
A,Nam2023b,4,30,0.0,5,48,0.989145
A,Nam2023b,4,30,0.0,5,49,0.989193
A,Nam2023b,4,30,0.0,5,50,0.989136
A,Nam2023b,4,30,0.0,5,51,0.989188
A,Nam2025,4,30,0.0,5,42,0.989035
A,Nam2025,4,30,0.0,5,43,0.989194
A,Nam2025,4,30,0.0,5,44,0.989109
A,Nam2025,4,30,0.0,5,45,0.989309
A,Nam2025,4,30,0.0,5,46,0.989171
A,Nam2025,4,30,0.0,5,47,0.989035
A,Nam2025,4,30,0.0,5,48,0.989145
A,Nam2025,4,30,0.0,5,49,0.989193
A,Nam2025,4,30,0.0,5,50,0.989136
A,Nam2025,4,30,0.0,5,51,0.989188
A,Youn2026,4,30,0.0,5,42,0.989035
A,Youn2026,4,30,0.0,5,43,0.989194
A,Youn2026,4,30,0.0,5,44,0.989109
A,Youn2026,4,30,0.0,5,45,0.989309
A,Youn2026,4,30,0.0,5,46,0.989171
A,Youn2026,4,30,0.0,5,47,0.989035
A,Youn2026,4,30,0.0,5,48,0.989145
A,Youn2026,4,30,0.0,5,49,0.989193
A,Youn2026,4,30,0.0,5,50,0.989136
A,Youn2026,4,30,0.0,5,51,0.989188
A,V2I-Base,4,30,0.0,5,42,0.989035
A,V2I-Base,4,30,0.0,5,43,0.989194
A,V2I-Base,4,30,0.0,5,44,0.989109
A,V2I-Base,4,30,0.0,5,45,0.989309
A,V2I-Base,4,30,0.0,5,46,0.989171
A,V2I-Base,4,30,0.0,5,47,0.989035
A,V2I-Base,4,30,0.0,5,48,0.989145
A,V2I-Base,4,30,0.0,5,49,0.989193
A,V2I-Base,4,30,0.0,5,50,0.989136
A,V2I-Base,4,30,0.0,5,51,0.989188
A,V2V-Base,4,30,0.0,5,42,0.989035
A,V2V-Base,4,30,0.0,5,43,0.989194
A,V2V-Base,4,30,0.0,5,44,0.989109
A,V2V-Base,4,30,0.0,5,45,0.989309
A,V2V-Base,4,30,0.0,5,46,0.989171
A,V2V-Base,4,30,0.0,5,47,0.989035
A,V2V-Base,4,30,0.0,5,48,0.989145
A,V2V-Base,4,30,0.0,5,49,0.989193
A,V2V-Base,4,30,0.0,5,50,0.989136
A,V2V-Base,4,30,0.0,5,51,0.989188
A,Random-K,4,30,0.0,5,42,0.989035
A,Random-K,4,30,0.0,5,43,0.989194
A,Random-K,4,30,0.0,5,44,0.989109
A,Random-K,4,30,0.0,5,45,0.989309
A,Random-K,4,30,0.0,5,46,0.989171
A,Random-K,4,30,0.0,5,47,0.989035
A,Random-K,4,30,0.0,5,48,0.989145
A,Random-K,4,30,0.0,5,49,0.989193
A,Random-K,4,30,0.0,5,50,0.989136
A,Random-K,4,30,0.0,5,51,0.989188
A,RILP,4,30,1.0,5,42,0.989035
A,RILP,4,30,1.0,5,43,0.989194
A,RILP,4,30,1.0,5,44,0.989109
A,RILP,4,30,1.0,5,45,0.989309
A,RILP,4,30,1.0,5,46,0.989171
A,RILP,4,30,1.0,5,47,0.989035
A,RILP,4,30,1.0,5,48,0.989145
A,RILP,4,30,1.0,5,49,0.989193
A,RILP,4,30,1.0,5,50,0.989136
A,RILP,4,30,1.0,5,51,0.989188
A,RILP-Greedy,4,30,1.0,5,42,0.989035
A,RILP-Greedy,4,30,1.0,5,43,0.989194
A,RILP-Greedy,4,30,1.0,5,44,0.989109
A,RILP-Greedy,4,30,1.0,5,45,0.989309
A,RILP-Greedy,4,30,1.0,5,46,0.989171
A,RILP-Greedy,4,30,1.0,5,47,0.989035
A,RILP-Greedy,4,30,1.0,5,48,0.989145
A,RILP-Greedy,4,30,1.0,5,49,0.989193
A,RILP-Greedy,4,30,1.0,5,50,0.989136
A,RILP-Greedy,4,30,1.0,5,51,0.989188
A,Nam2023b,4,30,1.0,5,42,0.989035
A,Nam2023b,4,30,1.0,5,43,0.989194
A,Nam2023b,4,30,1.0,5,44,0.989109
A,Nam2023b,4,30,1.0,5,45,0.989309
A,Nam2023b,4,30,1.0,5,46,0.989171
A,Nam2023b,4,30,1.0,5,47,0.989035
A,Nam2023b,4,30,1.0,5,48,0.989145
A,Nam2023b,4,30,1.0,5,49,0.989193
A,Nam2023b,4,30,1.0,5,50,0.989136
A,Nam2023b,4,30,1.0,5,51,0.989188
A,Nam2025,4,30,1.0,5,42,0.989035
A,Nam2025,4,30,1.0,5,43,0.989194
A,Nam2025,4,30,1.0,5,44,0.989109
A,Nam2025,4,30,1.0,5,45,0.989309
A,Nam2025,4,30,1.0,5,46,0.989171
A,Nam2025,4,30,1.0,5,47,0.989035
A,Nam2025,4,30,1.0,5,48,0.989145
A,Nam2025,4,30,1.0,5,49,0.989193
A,Nam2025,4,30,1.0,5,50,0.989136
A,Nam2025,4,30,1.0,5,51,0.989188
A,Youn2026,4,30,1.0,5,42,0.989035
A,Youn2026,4,30,1.0,5,43,0.989194
A,Youn2026,4,30,1.0,5,44,0.989109
A,Youn2026,4,30,1.0,5,45,0.989309
A,Youn2026,4,30,1.0,5,46,0.989171
A,Youn2026,4,30,1.0,5,47,0.989035
A,Youn2026,4,30,1.0,5,48,0.989145
A,Youn2026,4,30,1.0,5,49,0.989193
A,Youn2026,4,30,1.0,5,50,0.989136
A,Youn2026,4,30,1.0,5,51,0.989188
A,V2I-Base,4,30,1.0,5,42,0.989035
A,V2I-Base,4,30,1.0,5,43,0.989194
A,V2I-Base,4,30,1.0,5,44,0.989109
A,V2I-Base,4,30,1.0,5,45,0.989309
A,V2I-Base,4,30,1.0,5,46,0.989171
A,V2I-Base,4,30,1.0,5,47,0.989035
A,V2I-Base,4,30,1.0,5,48,0.989145
A,V2I-Base,4,30,1.0,5,49,0.989193
A,V2I-Base,4,30,1.0,5,50,0.989136
A,V2I-Base,4,30,1.0,5,51,0.989188
A,V2V-Base,4,30,1.0,5,42,0.989035
A,V2V-Base,4,30,1.0,5,43,0.989194
A,V2V-Base,4,30,1.0,5,44,0.989109
A,V2V-Base,4,30,1.0,5,45,0.989309
A,V2V-Base,4,30,1.0,5,46,0.989171
A,V2V-Base,4,30,1.0,5,47,0.989035
A,V2V-Base,4,30,1.0,5,48,0.989145
A,V2V-Base,4,30,1.0,5,49,0.989193
A,V2V-Base,4,30,1.0,5,50,0.989136
A,V2V-Base,4,30,1.0,5,51,0.989188
A,Random-K,4,30,1.0,5,42,0.989035
A,Random-K,4,30,1.0,5,43,0.989194
A,Random-K,4,30,1.0,5,44,0.989109
A,Random-K,4,30,1.0,5,45,0.989309
A,Random-K,4,30,1.0,5,46,0.989171
A,Random-K,4,30,1.0,5,47,0.989035
A,Random-K,4,30,1.0,5,48,0.989145
A,Random-K,4,30,1.0,5,49,0.989193
A,Random-K,4,30,1.0,5,50,0.989136
A,Random-K,4,30,1.0,5,51,0.989188
A,RILP,4,30,2.0,5,42,0.989035
A,RILP,4,30,2.0,5,43,0.989194
A,RILP,4,30,2.0,5,44,0.989109
A,RILP,4,30,2.0,5,45,0.989309
A,RILP,4,30,2.0,5,46,0.989171
A,RILP,4,30,2.0,5,47,0.989035
A,RILP,4,30,2.0,5,48,0.989145
A,RILP,4,30,2.0,5,49,0.989193
A,RILP,4,30,2.0,5,50,0.989136
A,RILP,4,30,2.0,5,51,0.989188
A,RILP-Greedy,4,30,2.0,5,42,0.989035
A,RILP-Greedy,4,30,2.0,5,43,0.989194
A,RILP-Greedy,4,30,2.0,5,44,0.989109
A,RILP-Greedy,4,30,2.0,5,45,0.989309
A,RILP-Greedy,4,30,2.0,5,46,0.989171
A,RILP-Greedy,4,30,2.0,5,47,0.989035
A,RILP-Greedy,4,30,2.0,5,48,0.989145
A,RILP-Greedy,4,30,2.0,5,49,0.989193
A,RILP-Greedy,4,30,2.0,5,50,0.989136
A,RILP-Greedy,4,30,2.0,5,51,0.989188
A,Nam2023b,4,30,2.0,5,42,0.989035
A,Nam2023b,4,30,2.0,5,43,0.989194
A,Nam2023b,4,30,2.0,5,44,0.989109
A,Nam2023b,4,30,2.0,5,45,0.989309
A,Nam2023b,4,30,2.0,5,46,0.989171
A,Nam2023b,4,30,2.0,5,47,0.989035
A,Nam2023b,4,30,2.0,5,48,0.989145
A,Nam2023b,4,30,2.0,5,49,0.989193
A,Nam2023b,4,30,2.0,5,50,0.989136
A,Nam2023b,4,30,2.0,5,51,0.989188
A,Nam2025,4,30,2.0,5,42,0.989035
A,Nam2025,4,30,2.0,5,43,0.989194
A,Nam2025,4,30,2.0,5,44,0.989109
A,Nam2025,4,30,2.0,5,45,0.989309
A,Nam2025,4,30,2.0,5,46,0.989171
A,Nam2025,4,30,2.0,5,47,0.989035
A,Nam2025,4,30,2.0,5,48,0.989145
A,Nam2025,4,30,2.0,5,49,0.989193
A,Nam2025,4,30,2.0,5,50,0.989136
A,Nam2025,4,30,2.0,5,51,0.989188
A,Youn2026,4,30,2.0,5,42,0.989035
A,Youn2026,4,30,2.0,5,43,0.989194
A,Youn2026,4,30,2.0,5,44,0.989109
A,Youn2026,4,30,2.0,5,45,0.989309
A,Youn2026,4,30,2.0,5,46,0.989171
A,Youn2026,4,30,2.0,5,47,0.989035
A,Youn2026,4,30,2.0,5,48,0.989145
A,Youn2026,4,30,2.0,5,49,0.989193
A,Youn2026,4,30,2.0,5,50,0.989136
A,Youn2026,4,30,2.0,5,51,0.989188
A,V2I-Base,4,30,2.0,5,42,0.989035
A,V2I-Base,4,30,2.0,5,43,0.989194
A,V2I-Base,4,30,2.0,5,44,0.989109
A,V2I-Base,4,30,2.0,5,45,0.989309
A,V2I-Base,4,30,2.0,5,46,0.989171
A,V2I-Base,4,30,2.0,5,47,0.989035
A,V2I-Base,4,30,2.0,5,48,0.989145
A,V2I-Base,4,30,2.0,5,49,0.989193
A,V2I-Base,4,30,2.0,5,50,0.989136
A,V2I-Base,4,30,2.0,5,51,0.989188
A,V2V-Base,4,30,2.0,5,42,0.989035
A,V2V-Base,4,30,2.0,5,43,0.989194
A,V2V-Base,4,30,2.0,5,44,0.989109
A,V2V-Base,4,30,2.0,5,45,0.989309
A,V2V-Base,4,30,2.0,5,46,0.989171
A,V2V-Base,4,30,2.0,5,47,0.989035
A,V2V-Base,4,30,2.0,5,48,0.989145
A,V2V-Base,4,30,2.0,5,49,0.989193
A,V2V-Base,4,30,2.0,5,50,0.989136
A,V2V-Base,4,30,2.0,5,51,0.989188
A,Random-K,4,30,2.0,5,42,0.989035
A,Random-K,4,30,2.0,5,43,0.989194
A,Random-K,4,30,2.0,5,44,0.989109
A,Random-K,4,30,2.0,5,45,0.989309
A,Random-K,4,30,2.0,5,46,0.989171
A,Random-K,4,30,2.0,5,47,0.989035
A,Random-K,4,30,2.0,5,48,0.989145
A,Random-K,4,30,2.0,5,49,0.989193
A,Random-K,4,30,2.0,5,50,0.989136
A,Random-K,4,30,2.0,5,51,0.989188
A,RILP,4,30,3.0,5,42,0.989035
A,RILP,4,30,3.0,5,43,0.989194
A,RILP,4,30,3.0,5,44,0.989109
A,RILP,4,30,3.0,5,45,0.989309
A,RILP,4,30,3.0,5,46,0.989171
A,RILP,4,30,3.0,5,47,0.989035
A,RILP,4,30,3.0,5,48,0.989145
A,RILP,4,30,3.0,5,49,0.989193
A,RILP,4,30,3.0,5,50,0.989136
A,RILP,4,30,3.0,5,51,0.989188
A,RILP-Greedy,4,30,3.0,5,42,0.989035
A,RILP-Greedy,4,30,3.0,5,43,0.989194
A,RILP-Greedy,4,30,3.0,5,44,0.989109
A,RILP-Greedy,4,30,3.0,5,45,0.989309
A,RILP-Greedy,4,30,3.0,5,46,0.989171
A,RILP-Greedy,4,30,3.0,5,47,0.989035
A,RILP-Greedy,4,30,3.0,5,48,0.989145
A,RILP-Greedy,4,30,3.0,5,49,0.989193
A,RILP-Greedy,4,30,3.0,5,50,0.989136
A,RILP-Greedy,4,30,3.0,5,51,0.989188
A,Nam2023b,4,30,3.0,5,42,0.989035
A,Nam2023b,4,30,3.0,5,43,0.989194
A,Nam2023b,4,30,3.0,5,44,0.989109
A,Nam2023b,4,30,3.0,5,45,0.989309
A,Nam2023b,4,30,3.0,5,46,0.989171
A,Nam2023b,4,30,3.0,5,47,0.989035
A,Nam2023b,4,30,3.0,5,48,0.989145
A,Nam2023b,4,30,3.0,5,49,0.989193
A,Nam2023b,4,30,3.0,5,50,0.989136
A,Nam2023b,4,30,3.0,5,51,0.989188
A,Nam2025,4,30,3.0,5,42,0.989035
A,Nam2025,4,30,3.0,5,43,0.989194
A,Nam2025,4,30,3.0,5,44,0.989109
A,Nam2025,4,30,3.0,5,45,0.989309
A,Nam2025,4,30,3.0,5,46,0.989171
A,Nam2025,4,30,3.0,5,47,0.989035
A,Nam2025,4,30,3.0,5,48,0.989145
A,Nam2025,4,30,3.0,5,49,0.989193
A,Nam2025,4,30,3.0,5,50,0.989136
A,Nam2025,4,30,3.0,5,51,0.989188
A,Youn2026,4,30,3.0,5,42,0.989035
A,Youn2026,4,30,3.0,5,43,0.989194
A,Youn2026,4,30,3.0,5,44,0.989109
A,Youn2026,4,30,3.0,5,45,0.989309
A,Youn2026,4,30,3.0,5,46,0.989171
A,Youn2026,4,30,3.0,5,47,0.989035
A,Youn2026,4,30,3.0,5,48,0.989145
A,Youn2026,4,30,3.0,5,49,0.989193
A,Youn2026,4,30,3.0,5,50,0.989136
A,Youn2026,4,30,3.0,5,51,0.989188
A,V2I-Base,4,30,3.0,5,42,0.989035
A,V2I-Base,4,30,3.0,5,43,0.989194
A,V2I-Base,4,30,3.0,5,44,0.989109
A,V2I-Base,4,30,3.0,5,45,0.989309
A,V2I-Base,4,30,3.0,5,46,0.989171
A,V2I-Base,4,30,3.0,5,47,0.989035
A,V2I-Base,4,30,3.0,5,48,0.989145
A,V2I-Base,4,30,3.0,5,49,0.989193
A,V2I-Base,4,30,3.0,5,50,0.989136
A,V2I-Base,4,30,3.0,5,51,0.989188
A,V2V-Base,4,30,3.0,5,42,0.989035
A,V2V-Base,4,30,3.0,5,43,0.989194
A,V2V-Base,4,30,3.0,5,44,0.989109
A,V2V-Base,4,30,3.0,5,45,0.989309
A,V2V-Base,4,30,3.0,5,46,0.989171
A,V2V-Base,4,30,3.0,5,47,0.989035
A,V2V-Base,4,30,3.0,5,48,0.989145
A,V2V-Base,4,30,3.0,5,49,0.989193
A,V2V-Base,4,30,3.0,5,50,0.989136
A,V2V-Base,4,30,3.0,5,51,0.989188
A,Random-K,4,30,3.0,5,42,0.989035
A,Random-K,4,30,3.0,5,43,0.989194
A,Random-K,4,30,3.0,5,44,0.989109
A,Random-K,4,30,3.0,5,45,0.989309
A,Random-K,4,30,3.0,5,46,0.989171
A,Random-K,4,30,3.0,5,47,0.989035
A,Random-K,4,30,3.0,5,48,0.989145
A,Random-K,4,30,3.0,5,49,0.989193
A,Random-K,4,30,3.0,5,50,0.989136
A,Random-K,4,30,3.0,5,51,0.989188
A,RILP,5,0,0.0,5,42,0.989035
A,RILP,5,0,0.0,5,43,0.989194
A,RILP,5,0,0.0,5,44,0.989109
A,RILP,5,0,0.0,5,45,0.989309
A,RILP,5,0,0.0,5,46,0.989171
A,RILP,5,0,0.0,5,47,0.989035
A,RILP,5,0,0.0,5,48,0.989145
A,RILP,5,0,0.0,5,49,0.989193
A,RILP,5,0,0.0,5,50,0.989136
A,RILP,5,0,0.0,5,51,0.989188
A,RILP-Greedy,5,0,0.0,5,42,0.989035
A,RILP-Greedy,5,0,0.0,5,43,0.989194
A,RILP-Greedy,5,0,0.0,5,44,0.989109
A,RILP-Greedy,5,0,0.0,5,45,0.989309
A,RILP-Greedy,5,0,0.0,5,46,0.989171
A,RILP-Greedy,5,0,0.0,5,47,0.989035
A,RILP-Greedy,5,0,0.0,5,48,0.989145
A,RILP-Greedy,5,0,0.0,5,49,0.989193
A,RILP-Greedy,5,0,0.0,5,50,0.989136
A,RILP-Greedy,5,0,0.0,5,51,0.989188
A,Nam2023b,5,0,0.0,5,42,0.989035
A,Nam2023b,5,0,0.0,5,43,0.989194
A,Nam2023b,5,0,0.0,5,44,0.989109
A,Nam2023b,5,0,0.0,5,45,0.989309
A,Nam2023b,5,0,0.0,5,46,0.989171
A,Nam2023b,5,0,0.0,5,47,0.989035
A,Nam2023b,5,0,0.0,5,48,0.989145
A,Nam2023b,5,0,0.0,5,49,0.989193
A,Nam2023b,5,0,0.0,5,50,0.989136
A,Nam2023b,5,0,0.0,5,51,0.989188
A,Nam2025,5,0,0.0,5,42,0.989035
A,Nam2025,5,0,0.0,5,43,0.989194
A,Nam2025,5,0,0.0,5,44,0.989109
A,Nam2025,5,0,0.0,5,45,0.989309
A,Nam2025,5,0,0.0,5,46,0.989171
A,Nam2025,5,0,0.0,5,47,0.989035
A,Nam2025,5,0,0.0,5,48,0.989145
A,Nam2025,5,0,0.0,5,49,0.989193
A,Nam2025,5,0,0.0,5,50,0.989136
A,Nam2025,5,0,0.0,5,51,0.989188
A,Youn2026,5,0,0.0,5,42,0.989035
A,Youn2026,5,0,0.0,5,43,0.989194
A,Youn2026,5,0,0.0,5,44,0.989109
A,Youn2026,5,0,0.0,5,45,0.989309
A,Youn2026,5,0,0.0,5,46,0.989171
A,Youn2026,5,0,0.0,5,47,0.989035
A,Youn2026,5,0,0.0,5,48,0.989145
A,Youn2026,5,0,0.0,5,49,0.989193
A,Youn2026,5,0,0.0,5,50,0.989136
A,Youn2026,5,0,0.0,5,51,0.989188
A,V2I-Base,5,0,0.0,5,42,0.989035
A,V2I-Base,5,0,0.0,5,43,0.989194
A,V2I-Base,5,0,0.0,5,44,0.989109
A,V2I-Base,5,0,0.0,5,45,0.989309
A,V2I-Base,5,0,0.0,5,46,0.989171
A,V2I-Base,5,0,0.0,5,47,0.989035
A,V2I-Base,5,0,0.0,5,48,0.989145
A,V2I-Base,5,0,0.0,5,49,0.989193
A,V2I-Base,5,0,0.0,5,50,0.989136
A,V2I-Base,5,0,0.0,5,51,0.989188
A,V2V-Base,5,0,0.0,5,42,0.989035
A,V2V-Base,5,0,0.0,5,43,0.989194
A,V2V-Base,5,0,0.0,5,44,0.989109
A,V2V-Base,5,0,0.0,5,45,0.989309
A,V2V-Base,5,0,0.0,5,46,0.989171
A,V2V-Base,5,0,0.0,5,47,0.989035
A,V2V-Base,5,0,0.0,5,48,0.989145
A,V2V-Base,5,0,0.0,5,49,0.989193
A,V2V-Base,5,0,0.0,5,50,0.989136
A,V2V-Base,5,0,0.0,5,51,0.989188
A,Random-K,5,0,0.0,5,42,0.989035
A,Random-K,5,0,0.0,5,43,0.989194
A,Random-K,5,0,0.0,5,44,0.989109
A,Random-K,5,0,0.0,5,45,0.989309
A,Random-K,5,0,0.0,5,46,0.989171
A,Random-K,5,0,0.0,5,47,0.989035
A,Random-K,5,0,0.0,5,48,0.989145
A,Random-K,5,0,0.0,5,49,0.989193
A,Random-K,5,0,0.0,5,50,0.989136
A,Random-K,5,0,0.0,5,51,0.989188
A,RILP,5,0,1.0,5,42,0.989035
A,RILP,5,0,1.0,5,43,0.989194
A,RILP,5,0,1.0,5,44,0.989109
A,RILP,5,0,1.0,5,45,0.989309
A,RILP,5,0,1.0,5,46,0.989171
A,RILP,5,0,1.0,5,47,0.989035
A,RILP,5,0,1.0,5,48,0.989145
A,RILP,5,0,1.0,5,49,0.989193
A,RILP,5,0,1.0,5,50,0.989136
A,RILP,5,0,1.0,5,51,0.989188
A,RILP-Greedy,5,0,1.0,5,42,0.989035
A,RILP-Greedy,5,0,1.0,5,43,0.989194
A,RILP-Greedy,5,0,1.0,5,44,0.989109
A,RILP-Greedy,5,0,1.0,5,45,0.989309
A,RILP-Greedy,5,0,1.0,5,46,0.989171
A,RILP-Greedy,5,0,1.0,5,47,0.989035
A,RILP-Greedy,5,0,1.0,5,48,0.989145
A,RILP-Greedy,5,0,1.0,5,49,0.989193
A,RILP-Greedy,5,0,1.0,5,50,0.989136
A,RILP-Greedy,5,0,1.0,5,51,0.989188
A,Nam2023b,5,0,1.0,5,42,0.989035
A,Nam2023b,5,0,1.0,5,43,0.989194
A,Nam2023b,5,0,1.0,5,44,0.989109
A,Nam2023b,5,0,1.0,5,45,0.989309
A,Nam2023b,5,0,1.0,5,46,0.989171
A,Nam2023b,5,0,1.0,5,47,0.989035
A,Nam2023b,5,0,1.0,5,48,0.989145
A,Nam2023b,5,0,1.0,5,49,0.989193
A,Nam2023b,5,0,1.0,5,50,0.989136
A,Nam2023b,5,0,1.0,5,51,0.989188
A,Nam2025,5,0,1.0,5,42,0.989035
A,Nam2025,5,0,1.0,5,43,0.989194
A,Nam2025,5,0,1.0,5,44,0.989109
A,Nam2025,5,0,1.0,5,45,0.989309
A,Nam2025,5,0,1.0,5,46,0.989171
A,Nam2025,5,0,1.0,5,47,0.989035
A,Nam2025,5,0,1.0,5,48,0.989145
A,Nam2025,5,0,1.0,5,49,0.989193
A,Nam2025,5,0,1.0,5,50,0.989136
A,Nam2025,5,0,1.0,5,51,0.989188
A,Youn2026,5,0,1.0,5,42,0.989035
A,Youn2026,5,0,1.0,5,43,0.989194
A,Youn2026,5,0,1.0,5,44,0.989109
A,Youn2026,5,0,1.0,5,45,0.989309
A,Youn2026,5,0,1.0,5,46,0.989171
A,Youn2026,5,0,1.0,5,47,0.989035
A,Youn2026,5,0,1.0,5,48,0.989145
A,Youn2026,5,0,1.0,5,49,0.989193
A,Youn2026,5,0,1.0,5,50,0.989136
A,Youn2026,5,0,1.0,5,51,0.989188
A,V2I-Base,5,0,1.0,5,42,0.989035
A,V2I-Base,5,0,1.0,5,43,0.989194
A,V2I-Base,5,0,1.0,5,44,0.989109
A,V2I-Base,5,0,1.0,5,45,0.989309
A,V2I-Base,5,0,1.0,5,46,0.989171
A,V2I-Base,5,0,1.0,5,47,0.989035
A,V2I-Base,5,0,1.0,5,48,0.989145
A,V2I-Base,5,0,1.0,5,49,0.989193
A,V2I-Base,5,0,1.0,5,50,0.989136
A,V2I-Base,5,0,1.0,5,51,0.989188
A,V2V-Base,5,0,1.0,5,42,0.989035
A,V2V-Base,5,0,1.0,5,43,0.989194
A,V2V-Base,5,0,1.0,5,44,0.989109
A,V2V-Base,5,0,1.0,5,45,0.989309
A,V2V-Base,5,0,1.0,5,46,0.989171
A,V2V-Base,5,0,1.0,5,47,0.989035
A,V2V-Base,5,0,1.0,5,48,0.989145
A,V2V-Base,5,0,1.0,5,49,0.989193
A,V2V-Base,5,0,1.0,5,50,0.989136
A,V2V-Base,5,0,1.0,5,51,0.989188
A,Random-K,5,0,1.0,5,42,0.989035
A,Random-K,5,0,1.0,5,43,0.989194
A,Random-K,5,0,1.0,5,44,0.989109
A,Random-K,5,0,1.0,5,45,0.989309
A,Random-K,5,0,1.0,5,46,0.989171
A,Random-K,5,0,1.0,5,47,0.989035
A,Random-K,5,0,1.0,5,48,0.989145
A,Random-K,5,0,1.0,5,49,0.989193
A,Random-K,5,0,1.0,5,50,0.989136
A,Random-K,5,0,1.0,5,51,0.989188
A,RILP,5,0,2.0,5,42,0.989035
A,RILP,5,0,2.0,5,43,0.989194
A,RILP,5,0,2.0,5,44,0.989109
A,RILP,5,0,2.0,5,45,0.989309
A,RILP,5,0,2.0,5,46,0.989171
A,RILP,5,0,2.0,5,47,0.989035
A,RILP,5,0,2.0,5,48,0.989145
A,RILP,5,0,2.0,5,49,0.989193
A,RILP,5,0,2.0,5,50,0.989136
A,RILP,5,0,2.0,5,51,0.989188
A,RILP-Greedy,5,0,2.0,5,42,0.989035
A,RILP-Greedy,5,0,2.0,5,43,0.989194
A,RILP-Greedy,5,0,2.0,5,44,0.989109
A,RILP-Greedy,5,0,2.0,5,45,0.989309
A,RILP-Greedy,5,0,2.0,5,46,0.989171
A,RILP-Greedy,5,0,2.0,5,47,0.989035
A,RILP-Greedy,5,0,2.0,5,48,0.989145
A,RILP-Greedy,5,0,2.0,5,49,0.989193
A,RILP-Greedy,5,0,2.0,5,50,0.989136
A,RILP-Greedy,5,0,2.0,5,51,0.989188
A,Nam2023b,5,0,2.0,5,42,0.989035
A,Nam2023b,5,0,2.0,5,43,0.989194
A,Nam2023b,5,0,2.0,5,44,0.989109
A,Nam2023b,5,0,2.0,5,45,0.989309
A,Nam2023b,5,0,2.0,5,46,0.989171
A,Nam2023b,5,0,2.0,5,47,0.989035
A,Nam2023b,5,0,2.0,5,48,0.989145
A,Nam2023b,5,0,2.0,5,49,0.989193
A,Nam2023b,5,0,2.0,5,50,0.989136
A,Nam2023b,5,0,2.0,5,51,0.989188
A,Nam2025,5,0,2.0,5,42,0.989035
A,Nam2025,5,0,2.0,5,43,0.989194
A,Nam2025,5,0,2.0,5,44,0.989109
A,Nam2025,5,0,2.0,5,45,0.989309
A,Nam2025,5,0,2.0,5,46,0.989171
A,Nam2025,5,0,2.0,5,47,0.989035
A,Nam2025,5,0,2.0,5,48,0.989145
A,Nam2025,5,0,2.0,5,49,0.989193
A,Nam2025,5,0,2.0,5,50,0.989136
