Model,Epoch,MAE
H-ST-MBAN,159,20.998897214032265
H-ST-MBAN,160,21.044325156146154
H-ST-MBAN,161,21.017588609298713
H-ST-MBAN,162,20.956224295994318
H-ST-MBAN,163,21.02189696959833
H-ST-MBAN,164,21.02786468235171
H-ST-MBAN,165,20.974396593661332
H-ST-MBAN,166,21.205062423514544
H-ST-MBAN,167,21.088681078716515
H-ST-MBAN,168,21.06992454350365
H-ST-MBAN,169,21.230198654495027
H-ST-MBAN,170,21.12854565253077
H-ST-MBAN,171,21.020946430625497
H-ST-MBAN,172,21.11826643418816
H-ST-MBAN,173,21.058151761921348
H-ST-MBAN,174,21.13469448154444
H-ST-MBAN,175,21.28103804242766
H-ST-MBAN,176,21.486275141847567
H-ST-MBAN,177,21.01208654918394
H-ST-MBAN,178,21.348011867427342
H-ST-MBAN,179,21.12402001762161
H-ST-MBAN,180,21.416133523435303
H-ST-MBAN,181,21.08520257562275
H-ST-MBAN,182,21.25312098850761
H-ST-MBAN,183,21.1908244338279
H-ST-MBAN,184,21.053372906235623
H-ST-MBAN,185,21.142461524620728
H-ST-MBAN,186,21.218348151807852
H-ST-MBAN,187,21.174556247064395
H-ST-MBAN,188,21.155163514620504
H-ST-MBAN,189,21.122174331720814
H-ST-MBAN,190,21.25669594714955
H-ST-MBAN,191,21.308754509246953
H-ST-MBAN,192,21.209402648593468
H-ST-MBAN,193,21.177625887470924
H-ST-MBAN,194,21.32470879111443
H-ST-MBAN,195,21.515169781734873
H-ST-MBAN,196,21.247375467999124
H-ST-MBAN,197,21.401896619622452
H-ST-MBAN,198,21.102420265410522
H-ST-MBAN,199,21.201321975209925
H-ST-MBAN,200,21.315219003021074
